Method,BestDelay
PolyRegre1,2.9999999951021024
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995013241
PolyRegre1,2.999999995013241
PolyRegre1,2.999999995013241
PolyRegre1,2.999999995102103
PolyRegre1,2.99999999501322
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102103
PolyRegre1,2.999999995102103
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995102264
PolyRegre1,2.999999995102264
PolyRegre1,2.999999995102264
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.9999999951021024
PolyRegre1,2.999999995102103
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995102142
PolyRegre1,2.9999999950132223
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995102264
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995013227
PolyRegre1,2.9999999950132223
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995102279
PolyRegre1,2.999999995013227
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
PolyRegre1,2.999999995102142
