Filename,Output,Delay
cleaned_transformed_ds5.csv,out6_4sec_shift,1.00000007857297
cleaned_transformed_ds5.csv,out6_4sec_shift_noise,1.0000000761125976
cleaned_transformed_ds5.csv,out6_4sec_shift_filt,1.000000081003956
cleaned_transformed_ds5.csv,out6_4sec_shift_noise_filt,0.9999999949122332
cleaned_transformed_ds5.csv,out6_6sec_shift,1.000000072340138
cleaned_transformed_ds5.csv,out6_6sec_shift_noise,0.9999999672061912
cleaned_transformed_ds5.csv,out6_6sec_shift_filt,0.9999999949121934
cleaned_transformed_ds5.csv,out6_6sec_shift_noise_filt,1.0000000753723268
cleaned_transformed_ds5.csv,out6_8sec_shift,0.9999999949121934
cleaned_transformed_ds5.csv,out6_8sec_shift_noise,1.000000085227434
cleaned_transformed_ds5.csv,out6_8sec_shift_filt,1.000000072340138
cleaned_transformed_ds5.csv,out6_8sec_shift_noise_filt,0.9999999950011004
cleaned_transformed_ds5.csv,out6_10sec_shift,1.000000081003956
cleaned_transformed_ds5.csv,out6_10sec_shift_noise,0.999999995001026
cleaned_transformed_ds5.csv,out6_10sec_shift_filt,1.00000007857297
cleaned_transformed_ds5.csv,out6_10sec_shift_noise_filt,0.9999999949123056
cleaned_transformed_ds5.csv,out7_2sec_shift,5.999999914048686
cleaned_transformed_ds5.csv,out7_2sec_shift_noise,5.999999914048686
cleaned_transformed_ds5.csv,out7_2sec_shift_filt,5.999999914048686
cleaned_transformed_ds5.csv,out7_2sec_shift_noise_filt,5.999999914048686
cleaned_transformed_ds5.csv,out7_4sec_shift,5.99999991557276
cleaned_transformed_ds5.csv,out7_4sec_shift_noise,5.99999991557276
cleaned_transformed_ds5.csv,out7_4sec_shift_filt,5.999999895931626
cleaned_transformed_ds5.csv,out7_4sec_shift_noise_filt,5.999999895931626
cleaned_transformed_ds5.csv,out7_6sec_shift,5.999999895931626
cleaned_transformed_ds5.csv,out7_6sec_shift_noise,5.999999895931626
cleaned_transformed_ds5.csv,out7_6sec_shift_filt,5.999999916192878
cleaned_transformed_ds5.csv,out7_6sec_shift_noise_filt,5.999999916192878
cleaned_transformed_ds5.csv,out7_8sec_shift,5.999999919467158
cleaned_transformed_ds5.csv,out7_8sec_shift_noise,5.999999919467158
cleaned_transformed_ds5.csv,out7_8sec_shift_filt,5.999999919467158
cleaned_transformed_ds5.csv,out7_8sec_shift_noise_filt,5.999999919467158
cleaned_transformed_ds5.csv,out7_10sec_shift,5.999999916192878
cleaned_transformed_ds5.csv,out7_10sec_shift_noise,5.999999916192878
cleaned_transformed_ds5.csv,out7_10sec_shift_filt,5.999999895931626
cleaned_transformed_ds5.csv,out7_10sec_shift_noise_filt,5.999999895931626
cleaned_transformed_ds5.csv,out8_2sec_shift,5.999999923878916
cleaned_transformed_ds5.csv,out8_2sec_shift_noise,5.999999923878916
cleaned_transformed_ds5.csv,out8_2sec_shift_filt,5.999999904975162
cleaned_transformed_ds5.csv,out8_2sec_shift_noise_filt,5.999999904975162
cleaned_transformed_ds5.csv,out8_4sec_shift,5.999999911681513
cleaned_transformed_ds5.csv,out8_4sec_shift_noise,5.999999923878916
cleaned_transformed_ds5.csv,out8_4sec_shift_filt,5.999999911681513
cleaned_transformed_ds5.csv,out8_4sec_shift_noise_filt,5.999999911681513
cleaned_transformed_ds5.csv,out8_6sec_shift,5.999999915014849
cleaned_transformed_ds5.csv,out8_6sec_shift_noise,5.999999915014849
cleaned_transformed_ds5.csv,out8_6sec_shift_filt,5.999999908883582
cleaned_transformed_ds5.csv,out8_6sec_shift_noise_filt,5.999999908883582
cleaned_transformed_ds5.csv,out8_8sec_shift,5.999999917755245
cleaned_transformed_ds5.csv,out8_8sec_shift_noise,5.999999915014849
cleaned_transformed_ds5.csv,out8_8sec_shift_filt,5.999999915440049
cleaned_transformed_ds5.csv,out8_8sec_shift_noise_filt,5.999999915440049
cleaned_transformed_ds5.csv,out8_10sec_shift,5.999999917755245
cleaned_transformed_ds5.csv,out8_10sec_shift_noise,5.999999917755245
cleaned_transformed_ds5.csv,out8_10sec_shift_filt,5.999999917755245
cleaned_transformed_ds5.csv,out8_10sec_shift_noise_filt,5.999999917755245
cleaned_transformed_ds6.csv,out1_0sec,2.99999999501322
cleaned_transformed_ds6.csv,out2_0sec,2.999999995013257
cleaned_transformed_ds6.csv,out3_0sec,2.9999999951022818
cleaned_transformed_ds6.csv,out4_0sec,2.999999995102142
cleaned_transformed_ds6.csv,out5_0sec,2.999999995013257
cleaned_transformed_ds6.csv,out6_0sec,2.9999999951023466
cleaned_transformed_ds6.csv,out7_0sec,2.999999995102132
cleaned_transformed_ds6.csv,out1_2sec_shift,2.9999999951019816
cleaned_transformed_ds6.csv,out1_2sec_shift_noise,2.9999999951019816
cleaned_transformed_ds6.csv,out1_2sec_shift_filt,2.99999999501322
cleaned_transformed_ds6.csv,out1_2sec_shift_noise_filt,2.99999999501322
cleaned_transformed_ds6.csv,out1_4sec_shift,2.99999999501322
cleaned_transformed_ds6.csv,out1_4sec_shift_noise,2.99999999501322
cleaned_transformed_ds6.csv,out1_4sec_shift_filt,2.9999999951019816
cleaned_transformed_ds6.csv,out1_4sec_shift_noise_filt,2.9999999951019816
cleaned_transformed_ds6.csv,out1_6sec_shift,2.99999999501322
cleaned_transformed_ds6.csv,out1_6sec_shift_noise,2.99999999501322
cleaned_transformed_ds6.csv,out1_6sec_shift_filt,2.99999999501322
cleaned_transformed_ds6.csv,out1_6sec_shift_noise_filt,2.99999999501322
cleaned_transformed_ds6.csv,out1_8sec_shift,2.99999999501322
cleaned_transformed_ds6.csv,out1_8sec_shift_noise,2.99999999501322
cleaned_transformed_ds6.csv,out1_8sec_shift_filt,2.99999999501322
cleaned_transformed_ds6.csv,out1_8sec_shift_noise_filt,2.99999999501322
cleaned_transformed_ds6.csv,out1_10sec_shift,2.999999995102242
cleaned_transformed_ds6.csv,out1_10sec_shift_noise,2.999999995102242
cleaned_transformed_ds6.csv,out1_10sec_shift_filt,2.9999999951019816
cleaned_transformed_ds6.csv,out1_10sec_shift_noise_filt,2.9999999951019816
cleaned_transformed_ds6.csv,out2_2sec_shift,2.999999995013257
cleaned_transformed_ds6.csv,out2_2sec_shift_noise,2.9999999951019816
