input1,input1.1,input1.2,input1.3,input1.4,output1_delay4sec,output2_delay4sec,output3_delay4sec,output4_delay4sec,output5_delay4sec,output6_delay4sec,output7_delay4sec
15.7612,12.37428,530.21519,0.989445,-2.36442,4995.4,14.465,6.9749,1670.5,243.88,454.0,403.3
15.44039,11.9027,530.59109,0.985345,-2.40977,5395.8,14.45,6.721,1752.9,252.42,452.62,403.48
15.07648,11.71804,530.96609,0.987655,-2.45905,4884.5,14.47,6.7093,1653.3,257.4,453.46,403.58
14.40273,11.46652,531.34099,0.98546,-2.50887,5468.1,14.448,6.4536,1774.8,266.23,451.7,403.88
14.09084,11.1387,531.52667,0.98878,-2.55405,5127.0,14.461,6.4254,1703.5,270.89,452.28,404.09
13.72542,10.70754,531.8709,0.99306,-2.59697,5425.7,14.45,6.2506,1772.7,282.04,451.06,404.23
13.28315,10.40717,532.27519,0.993655,-2.64587,4950.4,14.468,6.2257,1674.8,286.64,451.68,404.36
12.86329,10.20607,532.65101,0.98976,-2.6957,4362.9,14.491,6.1965,1570.8,291.86,452.29,404.35
12.57359,9.69015,532.87567,0.986845,-2.74396,4280.3,14.494,6.1143,1557.7,299.23,452.06,404.5
12.272,9.29016,533.20579,0.98721,-2.79199,4789.2,14.476,5.9649,1650.4,308.3,450.77,404.94
11.66062,8.97499,533.59128,0.98666,-2.83586,5162.5,14.46,5.7872,1738.2,317.29,449.34,405.43
11.34983,8.56568,533.95669,0.98691,-2.8861,5100.4,14.463,5.7039,1728.5,323.98,449.03,405.71
10.83224,8.60898,534.3318,0.98797,-2.93067,5156.9,14.46,5.5955,1749.4,334.73,448.15,405.76
10.53403,8.08088,534.52677,0.986285,-2.98047,5110.7,14.462,5.5143,1743.0,341.83,447.82,406.04
10.22098,7.60181,534.87083,0.988085,-3.02607,4966.1,14.469,5.5137,1707.7,347.98,448.17,406.0
10.15632,7.73447,535.1248,0.989795,-3.03825,5167.4,14.46,5.3791,1763.6,357.05,447.08,406.43
10.13519,7.69695,535.1252,0.985085,-3.03814,4927.9,14.471,5.3326,1710.9,364.07,447.0,406.51
10.16783,7.72483,535.125,0.98842,-3.03813,4713.7,14.48,5.3879,1657.0,362.87,447.83,406.44
10.12934,7.70468,535.125,0.98933,-3.03813,5307.8,14.455,5.2783,1802.7,366.11,446.37,406.82
10.11429,7.64928,535.12462,0.98734,-3.03813,4885.4,14.473,5.3569,1697.0,363.61,447.43,406.56
10.2108,7.68559,534.37162,0.988165,-3.02412,4771.3,14.478,5.3714,1671.0,363.76,447.6,406.45
10.37343,7.71982,530.60577,0.98956,-2.97798,5020.2,14.467,5.3184,1731.5,365.55,446.91,406.61
10.52324,7.66841,526.7432,0.98969,-2.92858,4918.1,14.471,5.346,1708.9,363.71,447.14,406.45
10.51569,7.28203,522.54273,0.98863,-2.87214,4746.6,14.477,5.3865,1681.9,361.73,447.15,405.84
10.86886,7.16822,518.59837,0.99674,-2.81763,4733.0,14.476,5.3857,1695.0,361.35,446.58,405.29
10.91987,7.24897,514.7432,0.990385,-2.76517,4864.7,14.469,5.2988,1754.6,366.46,444.76,404.64
10.9507,7.2287,510.54276,0.992255,-2.71491,3886.0,14.503,5.4932,1551.1,359.06,446.57,403.66
11.14749,7.12535,506.65465,0.99701,-2.66779,4655.4,14.475,5.3502,1735.8,362.84,444.2,403.42
11.2765,7.11608,502.56304,0.997855,-2.61577,4430.7,14.483,5.3856,1699.1,363.02,444.02,402.63
11.27527,6.88543,498.83771,0.99406,-2.56154,3867.8,14.499,5.495,1588.6,359.71,444.78,401.89
11.6744,6.93395,494.45903,0.99852,-2.50615,3773.8,14.499,5.5179,1584.4,358.95,444.43,401.28
11.69863,6.82441,490.51209,0.99876,-2.45546,4225.9,14.486,5.3904,1705.1,364.22,442.15,400.77
11.66433,6.92157,486.88579,0.993855,-2.40568,3707.7,14.497,5.5332,1602.7,357.38,443.24,400.15
12.08124,6.86642,482.45851,0.99602,-2.35456,3685.8,14.496,5.5208,1614.7,359.12,442.42,399.52
11.95296,6.90883,478.87214,0.99785,-2.30081,4262.6,14.481,5.4035,1765.9,362.72,440.44,399.03
12.07478,6.46017,474.55055,0.995515,-2.251,4012.7,14.487,5.4839,1718.7,357.81,440.77,398.54
12.42232,6.57061,470.44845,1.000345,-2.197,3805.2,14.49,5.5101,1685.5,359.46,440.43,397.73
12.27956,6.7613,466.73925,0.997895,-2.14921,4082.1,14.482,5.4085,1779.0,363.88,438.42,397.25
12.4432,6.50313,463.03494,1.000985,-2.09828,3533.8,14.488,5.5676,1659.0,357.18,439.67,396.69
12.73411,6.53352,458.52229,1.003705,-2.04228,3815.5,14.485,5.5062,1738.6,360.17,438.45,396.0
12.80259,6.30024,454.51071,1.00369,-1.99088,3474.1,14.484,5.5625,1675.0,359.54,438.36,395.51
12.91279,6.36788,450.53856,1.0029,-1.94044,3188.1,14.475,5.6579,1626.8,355.39,438.78,395.07
13.11959,6.12017,446.65503,1.000315,-1.88931,3197.4,14.473,5.6322,1645.1,357.62,437.72,394.51
13.16844,6.17367,442.51606,0.996785,-1.83869,3285.1,14.475,5.6246,1675.9,357.35,437.04,393.88
13.40455,6.04297,438.83841,1.001425,-1.79081,3572.4,14.478,5.5494,1761.3,358.96,435.41,393.27
13.5038,5.96887,434.45903,1.004115,-1.73325,3975.3,14.473,5.4657,1886.1,360.81,433.85,392.64
13.51781,5.7566,430.51191,1.006545,-1.6764,3461.6,14.473,5.5871,1759.9,357.67,434.57,392.22
13.68793,5.93022,426.53862,1.00476,-1.62921,3185.1,14.463,5.65,1706.1,357.02,434.53,391.74
13.91889,5.85254,422.57248,0.99783,-1.57653,2957.5,14.446,5.6821,1666.8,358.52,434.07,391.42
13.95464,5.7353,418.52754,1.005795,-1.52809,3132.5,14.456,5.6679,1715.3,357.06,433.42,390.63
14.2941,5.8356,414.61737,1.008085,-1.47392,3884.5,14.467,5.5024,1932.4,358.75,430.86,389.78
14.31307,5.36238,410.5674,1.01327,-1.42409,3045.0,14.446,5.6906,1715.6,357.02,432.29,389.66
14.24524,5.55516,406.77303,1.005875,-1.36898,2842.8,14.428,5.7922,1673.8,351.8,432.79,389.38
14.63636,5.39654,402.63169,1.013995,-1.3172,2479.6,14.376,5.874,1599.5,353.83,432.79,390.24
14.70022,5.40715,398.41695,1.006025,-1.26741,3057.0,14.44,5.6831,1754.1,358.12,430.13,387.94
14.68194,5.35011,394.32372,1.01069,-1.21761,2448.6,14.365,5.9193,1616.7,351.42,431.96,389.23
14.97612,5.39192,390.56718,1.010945,-1.16336,3055.5,14.435,5.7106,1786.3,355.62,429.07,386.85
14.99238,5.16272,386.73674,1.01457,-1.11427,2673.4,14.395,5.8178,1714.9,355.53,429.59,387.26
15.2359,5.00547,382.62637,1.01747,-1.05903,2660.5,14.39,5.8553,1738.3,352.28,429.34,386.64
15.43514,4.99828,378.75743,1.016615,-1.00812,2442.1,14.351,5.9224,1721.7,353.28,429.32,387.36
15.48342,4.90779,374.42511,1.01472,-0.95834,2301.5,14.315,6.0051,1734.1,351.04,429.41,387.88
15.55973,4.98151,370.44704,1.01944,-0.90105,2349.0,14.323,5.9977,1794.7,350.11,428.68,386.87
15.75382,5.0473,366.92012,1.019615,-0.85215,2454.6,14.342,5.9357,1881.0,352.47,427.33,385.68
15.75784,4.80449,362.75305,1.011165,-0.803,2229.0,14.284,6.0711,1889.5,349.78,428.12,387.14
16.00917,4.63293,358.4491,1.00959,-0.74966,2225.9,14.28,6.0992,1948.2,347.71,427.83,386.55
16.15643,4.6326,355.2438,1.005325,-0.69902,2692.8,14.374,5.8369,2130.0,354.74,424.3,382.88
16.20363,4.54865,350.44561,1.00057,-0.64332,2816.2,14.387,5.7981,2238.9,354.55,423.12,381.87
16.23632,4.86134,346.67424,1.013585,-0.59231,3193.7,14.419,5.6913,2367.2,355.07,421.4,380.55
16.56819,4.31203,342.74969,1.02309,-0.54224,3692.3,14.436,5.5535,2539.6,358.22,419.21,379.5
16.55376,4.16591,338.52832,1.022695,-0.49244,2561.2,14.341,5.9319,2424.3,351.81,422.74,381.29
16.79674,4.40624,334.76731,1.017855,-0.44145,2131.1,14.212,6.1677,2407.8,348.37,424.22,385.25
16.99879,4.15026,330.98648,1.02434,-0.38854,2153.2,14.214,6.1314,2503.9,351.23,423.14,384.78
16.83297,4.50429,326.75174,1.03039,-0.33424,2360.8,14.281,6.0448,2641.8,349.51,421.75,381.34
17.29392,4.12349,322.82695,1.028265,-0.28294,2109.8,14.183,6.2137,2649.4,346.93,422.67,384.28
17.30992,3.86033,318.93315,1.024075,-0.22844,2001.9,14.085,6.3953,2650.4,344.35,424.08,387.99
17.22097,3.97859,314.82596,1.02292,-0.17752,2034.7,14.113,6.3425,2776.8,343.77,422.64,385.57
17.59241,3.93047,310.75561,1.02275,-0.12775,2140.9,14.177,6.1861,2927.2,348.83,420.24,382.6
17.74579,3.76586,306.57504,1.02673,-0.07794,2184.4,14.193,6.1478,3030.3,350.96,419.3,381.64
17.78675,3.94565,302.84858,1.019705,-0.02326,2197.4,14.192,6.1769,3128.9,347.65,418.93,380.59
17.98559,3.91682,300.01639,1.023055,8e-05,2092.4,14.123,6.2825,3171.2,346.35,419.28,382.6
17.99758,3.89957,299.9968,1.022345,2e-05,2330.9,14.233,6.1009,3357.9,348.6,416.89,377.79
17.96682,3.95212,300.0001,1.024225,0.0,2202.9,14.179,6.2158,3373.3,345.68,417.71,379.26
18.03315,3.89474,300.0,1.02205,0.0,2228.6,14.19,6.1952,3385.0,345.94,417.49,378.83
18.03612,3.9556,300.0,1.0217,0.0,2164.3,14.16,6.2509,3354.8,345.18,418.08,379.99
18.04026,3.90536,300.00012,1.02246,-0.00154,2239.7,14.195,6.191,3389.9,345.62,417.44,378.6
18.41451,3.99785,300.23087,1.022995,-0.07063,2252.3,14.201,6.1889,3393.4,345.27,417.45,378.37
18.78538,4.1579,300.37671,1.023815,-0.15232,2224.2,14.189,6.2053,3383.1,345.28,417.61,378.84
19.14069,4.28229,300.60607,1.023715,-0.23008,2199.5,14.181,6.3005,3354.4,339.51,419.35,379.26
19.53507,4.46664,300.75171,1.022535,-0.30911,2164.8,14.17,6.4183,3318.2,333.3,421.47,379.96
19.81628,4.41914,300.98107,1.02794,-0.38842,2161.5,14.173,6.5047,3296.0,327.95,423.2,380.17
20.30265,4.55257,301.12988,1.019635,-0.47048,2195.0,14.194,6.5787,3290.0,322.16,424.8,379.87
20.64275,4.69338,301.48871,1.025685,-0.54965,2048.4,14.107,6.7954,3190.6,316.77,427.72,383.14
21.30209,4.78379,301.50398,1.031105,-0.6328,2300.2,14.242,6.6783,3291.3,313.12,427.39,379.82
21.67842,5.11259,301.86361,1.028645,-0.71101,2079.3,14.148,6.959,3175.3,305.61,430.9,382.5
22.08322,5.09224,301.87898,1.03414,-0.7918,1999.2,14.062,7.2906,3080.5,294.63,434.63,385.15
22.47905,4.94925,302.23872,1.032325,-0.86888,2009.4,14.104,7.377,3085.1,288.94,436.11,384.24
22.871,4.99065,302.48157,1.028335,-0.94872,1982.2,14.02,7.6485,2991.7,281.86,439.32,387.23
23.21163,5.36877,302.62671,1.03092,-1.03184,1977.3,14.048,7.6764,3000.2,279.05,440.16,386.72
23.55031,5.51964,302.85597,1.03294,-1.11115,1999.2,14.113,7.6837,3036.3,275.91,440.75,385.76
23.97903,5.35327,303.00173,1.031145,-1.18822,1965.4,14.075,7.941,2970.4,268.48,443.81,387.1
24.37969,5.56168,303.25346,1.04207,-1.2702,1952.8,14.046,8.1396,2918.5,262.77,446.24,388.32
24.85909,5.59816,303.37678,1.036645,-1.35935,1953.7,14.075,8.1928,2931.6,259.81,447.1,388.37
25.14915,5.81338,303.72921,1.03368,-1.43507,1963.1,13.916,8.6899,2755.1,248.53,452.34,393.17
25.60725,5.72338,303.75428,1.03324,-1.52106,1939.1,13.996,8.7043,2810.7,246.04,452.77,391.21
25.82694,6.14891,304.11361,1.032495,-1.60031,1925.7,14.043,8.7775,2824.9,242.86,453.78,391.0
26.27657,6.29267,304.12588,1.03503,-1.67822,1920.7,14.05,8.9213,2817.6,238.69,455.35,391.73
26.60942,6.21418,304.48452,1.035815,-1.75934,1911.1,14.065,9.0833,2794.2,234.05,457.36,392.34
27.37038,6.0771,304.73167,1.039385,-1.83864,1903.6,14.029,9.3613,2742.3,227.36,460.1,393.46
27.68332,6.52268,304.87671,1.03353,-1.9207,1899.2,14.019,9.5028,2712.1,223.97,461.81,394.42
28.11192,6.60447,305.10597,1.04175,-1.99987,1903.2,13.968,9.8895,2652.4,215.1,464.78,395.77
28.41047,6.5596,305.25173,1.04437,-2.08078,1883.1,14.057,10.005,2701.8,211.9,465.52,395.97
28.76909,6.97942,305.50346,1.033345,-2.16094,1890.1,13.941,10.402,2572.5,203.37,469.82,397.66
29.25905,6.78422,305.62998,1.03444,-2.24211,1887.8,13.906,10.59,2521.7,199.31,472.11,398.94
29.54794,6.93587,305.98871,1.03606,-2.3192,1861.0,14.067,10.641,2638.1,198.49,471.33,398.78
29.91071,7.03699,306.00088,1.03553,-2.39693,1856.4,14.051,10.877,2612.8,194.25,473.15,399.85
30.46801,7.24839,306.35941,1.04509,-2.47802,1849.6,14.03,11.092,2567.1,189.94,475.45,400.78
30.71855,7.38694,306.37918,1.045725,-2.56345,1842.4,14.04,11.303,2557.7,186.15,477.13,401.72
31.18591,7.23987,306.73872,1.03677,-2.64743,1847.9,13.907,11.823,2409.9,175.24,482.32,403.07
31.59172,7.5569,306.98157,1.034035,-2.72104,1839.6,13.901,12.001,2382.3,171.97,484.39,404.03
31.87575,7.65249,307.12673,1.039925,-2.80872,1822.3,14.028,12.091,2481.0,172.38,483.37,404.91
32.38815,7.59082,307.37846,1.04147,-2.89187,1813.8,14.071,12.362,2492.2,168.02,484.81,405.92
32.59087,7.69606,307.50171,1.043525,-2.97154,1809.6,13.988,12.64,2395.7,162.71,488.45,406.86
33.32596,8.01781,307.73097,1.04157,-3.0486,1805.7,13.968,12.953,2360.3,157.6,490.76,407.98
33.69092,8.16239,307.87988,1.041865,-3.12844,1800.1,13.941,13.129,2315.0,154.48,493.05,408.88
34.11149,8.22586,308.23871,1.038865,-3.21163,1789.2,13.972,13.63,2318.4,147.18,495.27,410.08
34.40588,8.2763,308.25398,1.04493,-3.29104,1781.6,13.97,13.893,2295.4,143.28,497.35,411.1
34.74994,8.52415,308.61361,1.038885,-3.37045,1771.0,14.014,14.106,2311.8,140.53,498.43,412.28
35.24134,8.37566,308.62588,1.039625,-3.45179,1769.3,13.931,14.406,2221.3,135.49,501.96,413.13
35.59789,8.52052,308.98453,1.040545,-3.53318,1755.6,14.018,14.568,2271.0,133.97,502.32,414.29
35.92628,8.63215,309.25406,1.04746,-3.60909,1751.3,14.009,14.815,2252.7,130.24,504.19,415.41
36.46716,8.66137,309.37673,1.042245,-3.68942,1744.1,13.998,15.087,2218.5,126.42,506.5,416.45
36.7408,8.88207,309.62836,1.048185,-3.77314,1739.2,13.905,15.47,2114.9,120.89,510.42,417.28
37.14568,8.81965,309.75171,1.04692,-3.85285,1731.4,13.979,15.662,2163.9,118.41,510.91,418.57
37.52814,9.09651,309.98097,1.0477,-3.92889,1722.9,13.9,16.047,2068.8,113.74,514.8,419.48
37.85154,9.32683,310.12678,1.045475,-4.01038,1717.3,13.919,16.218,2071.1,111.49,516.11,420.59
38.34619,9.11169,310.47921,1.043865,-4.09694,1708.2,13.911,16.563,2040.1,107.68,518.62,421.64
38.65385,9.45652,310.50428,1.04988,-4.17429,1699.8,13.944,16.775,2045.9,105.37,520.13,422.76
39.32217,9.34248,310.86361,1.043525,-4.26087,1694.5,13.967,16.902,2051.3,103.13,521.28,424.02
39.70058,9.51991,310.87588,1.048925,-4.33872,1683.0,13.888,17.403,1959.7,99.093,525.43,424.99
40.199,9.31527,311.23453,1.04727,-4.41834,1679.3,13.976,17.504,2020.1,96.255,525.61,426.44
40.52713,9.83129,311.50406,1.04203,-4.49849,1669.8,13.905,17.969,1940.6,93.005,529.37,427.51
40.90367,9.70674,311.62673,1.04919,-4.57867,1666.0,13.929,18.074,1947.6,91.072,530.43,428.69
41.11827,9.86921,311.87836,1.052755,-4.65977,1655.9,14.004,18.323,1980.5,88.136,531.66,429.95
41.62353,10.02917,312.00171,1.05735,-4.73895,1647.9,13.908,18.722,1885.9,86.595,535.38,431.05
41.91747,10.38523,312.23097,1.04444,-4.81817,1635.4,13.862,19.06,1823.9,85.616,538.38,432.2
42.41878,10.20602,312.37988,1.049535,-4.898,1619.6,13.803,19.601,1754.7,83.717,542.11,433.73
42.87468,10.23605,312.73871,1.05002,-4.97912,1624.9,13.98,19.487,1879.7,80.128,540.69,434.72
43.14393,10.567,312.75088,1.055555,-5.05841,1617.0,13.912,19.875,1812.0,79.157,543.87,436.04
43.46641,10.69302,313.10941,1.05484,-5.13824,1609.5,13.908,20.185,1789.0,77.503,546.07,437.39
43.93929,10.56025,313.12598,1.058055,-5.21935,1592.0,13.837,20.779,1706.2,76.901,550.14,439.12
44.15925,11.15469,313.48452,1.0506,-5.29865,1585.5,13.849,21.041,1694.5,75.508,551.98,440.44
44.96932,10.81163,313.73167,1.05336,-5.37883,1573.9,13.807,21.394,1649.0,75.15,554.68,441.89
45.36245,10.87957,313.87673,1.051215,-5.46785,1574.7,13.911,21.65,1703.7,71.361,555.4,443.26
45.66794,11.3241,314.12846,1.052805,-5.54549,1567.6,13.874,22.095,1667.6,70.215,558.03,444.79
46.09513,11.16611,314.25173,1.05707,-5.62804,1562.9,13.905,22.347,1675.2,68.55,559.58,446.09
46.42321,11.58956,314.50336,1.05518,-5.70682,1550.6,13.888,22.972,1633.0,67.053,562.85,448.34
46.58424,11.45713,314.6266,1.05765,-5.7674,1537.7,13.832,23.356,1574.7,67.398,565.8,450.01
46.46412,11.32237,314.6251,1.063335,-5.76874,1531.3,13.861,23.861,1572.5,65.13,568.05,452.12
46.50507,11.31479,314.625,1.06245,-5.76864,1522.6,13.829,23.987,1535.9,65.859,569.72,453.03
46.48438,11.29448,314.625,1.062475,-5.76864,1510.7,13.752,24.02,1471.1,68.199,571.02,453.5
46.56606,11.42274,314.625,1.05851,-5.76864,1513.0,13.764,24.01,1482.1,67.806,570.78,453.37
46.45976,11.53862,314.62641,1.054995,-5.76872,1513.0,13.764,23.979,1482.1,67.941,570.7,453.28
46.50534,11.3141,317.43948,1.062985,-5.92552,1521.0,13.817,23.981,1526.4,66.245,569.89,453.07
46.49695,11.16053,321.39644,1.062465,-6.11738,1526.8,13.864,23.84,1563.3,65.442,568.9,452.61
46.56722,10.91811,325.66759,1.059345,-6.32739,1497.0,13.762,24.021,1409.6,69.114,573.48,455.39
46.56703,10.95569,329.45237,1.056375,-6.51879,1481.4,13.775,23.863,1332.4,70.793,576.02,457.22
46.51727,10.67078,333.39695,1.052335,-6.71937,1470.7,13.823,23.593,1282.0,71.752,577.94,458.72
46.81143,10.70116,337.49388,1.04906,-6.91878,1458.5,13.869,23.485,1234.0,72.256,580.2,460.73
46.83108,10.70329,341.45124,1.04958,-7.12594,1449.0,13.929,23.062,1199.7,73.496,581.44,461.92
46.9001,10.70735,345.532,1.052645,-7.32522,1435.2,13.98,23.155,1151.3,72.876,584.26,464.46
46.94885,10.20311,349.53475,1.052875,-7.52442,1415.7,13.981,23.177,1065.9,74.454,587.84,467.1
47.07495,10.24927,353.64446,1.05822,-7.71364,1393.1,13.947,23.344,957.29,76.506,592.18,470.14
46.92415,10.42322,357.56605,1.05659,-7.92118,1378.6,13.949,23.03,888.99,79.01,594.39,471.62
47.0076,9.85855,361.66865,1.059765,-8.12648,1351.6,13.886,23.37,761.66,81.084,599.51,475.14
46.90523,9.80508,365.57473,1.056455,-8.32561,1334.8,13.915,23.292,706.54,82.453,602.59,477.74
46.92958,9.89566,369.43223,1.052915,-8.50983,1314.7,13.879,23.11,616.95,85.228,605.75,479.68
46.98981,9.47948,373.49318,1.050745,-8.71559,1303.9,13.93,22.852,589.32,86.591,607.72,481.5
47.06788,9.74165,377.64538,1.050485,-8.91748,1293.1,13.984,22.759,564.02,87.029,609.96,483.63
47.18046,9.57568,381.39875,1.05272,-9.10866,1281.9,14.019,22.442,530.39,88.811,611.83,485.31
47.28981,9.34089,385.49378,1.049375,-9.30785,1262.9,14.032,22.623,476.25,89.413,615.89,488.56
47.25368,9.20183,389.64526,1.04814,-9.50869,1244.2,14.009,22.686,419.19,90.974,619.58,491.34
47.32663,9.06399,393.16885,1.03474,-9.71583,1234.6,14.06,22.462,400.87,92.281,621.53,493.22
47.274,8.79864,397.66577,1.033105,-9.9165,1220.8,14.084,22.287,370.34,94.295,624.14,495.53
47.11755,8.80571,401.41339,1.03503,-10.1091,1282.6,14.271,21.645,417.69,94.387,623.29,496.53
47.09734,8.8797,405.39772,1.034095,-10.30962,1293.8,14.3,21.38,394.07,97.142,625.47,498.75
47.19714,8.71794,409.62891,1.034635,-10.51564,1253.8,14.282,21.341,353.06,100.18,629.09,501.36
47.25173,8.50435,413.64729,1.03962,-10.71492,1252.0,14.302,21.293,331.81,102.22,632.34,504.06
47.27982,8.34708,417.43093,1.0324,-10.91553,1232.2,14.302,21.278,305.68,104.77,635.81,506.94
47.16084,8.52373,421.49308,1.032075,-11.1095,1165.7,14.241,21.412,261.11,107.93,640.36,510.51
47.3222,7.91508,425.45117,1.04683,-11.30886,1245.4,14.346,21.006,280.2,110.34,641.23,512.05
47.15496,8.16258,429.39715,1.04195,-11.50809,1236.7,14.358,20.958,262.7,112.96,644.65,514.99
47.23467,7.98604,433.49388,1.03255,-11.70892,1087.6,14.16,21.441,191.38,116.31,651.51,521.75
47.22078,7.75776,437.45103,1.03494,-11.90947,1093.0,14.234,21.18,191.33,119.55,653.72,523.82
47.23102,7.70048,441.10379,1.03518,-12.10868,1197.1,14.37,20.707,212.09,122.98,654.01,524.14
47.27992,7.61754,445.48678,1.036195,-12.3079,1146.5,14.342,20.683,188.56,126.77,657.68,528.08
47.30911,7.49737,449.45176,1.03944,-12.50873,1130.9,14.344,20.644,174.51,129.96,661.07,531.73
47.28127,7.22743,453.57626,1.032985,-12.70929,1103.4,14.335,20.657,159.29,133.08,664.73,535.96
47.16084,7.25725,457.68947,1.03327,-12.91509,1049.7,14.294,20.742,141.15,136.2,668.96,541.42
47.37193,6.98814,461.62018,1.0314,-13.10778,1137.2,14.389,20.31,145.91,141.16,669.81,541.9
47.24955,6.97155,465.57609,1.02809,-13.29864,1119.3,14.389,20.224,134.43,145.02,673.33,546.17
47.36371,6.77867,469.55462,1.02813,-13.50126,1148.0,14.418,20.152,129.71,148.48,675.85,548.94
47.29493,6.76678,473.79199,1.02698,-13.71623,1208.6,14.463,19.899,126.87,152.68,677.91,551.08
47.418,6.39252,477.77149,1.030475,-13.91555,1198.7,14.465,19.877,118.35,156.45,681.19,555.03
47.20234,6.49631,481.55593,1.02606,-14.09848,1213.3,14.482,19.751,111.33,160.77,684.42,558.74
47.25776,6.54354,485.61808,1.024905,-14.29877,1129.1,14.441,19.826,101.4,165.0,688.24,564.16
47.30144,6.25512,489.57624,1.024665,-14.49219,1216.8,14.496,19.52,99.81,169.46,689.98,565.52
47.25958,6.27674,493.65707,1.02881,-14.70193,1233.0,14.511,19.493,94.574,172.8,693.3,568.99
47.28448,6.04043,497.79453,1.025965,-14.89919,1231.5,14.514,19.396,90.309,177.54,695.95,572.28
47.33648,5.63701,501.65275,1.01722,-15.10536,1124.1,14.469,19.525,82.542,181.28,700.63,578.15
47.27484,5.8047,505.55793,1.021055,-15.30064,1180.4,14.503,19.327,80.558,186.4,702.68,580.18
47.23044,5.75456,509.61808,1.02078,-15.49834,1420.4,14.588,18.854,89.423,192.71,702.94,579.55
47.26166,5.53071,513.57617,1.017495,-15.6976,1286.2,14.555,19.007,77.846,196.05,707.55,584.85
47.11641,5.59229,517.5221,1.01698,-15.89959,1283.0,14.558,18.937,75.106,200.64,710.57,588.04
47.20562,5.63919,521.51551,1.01665,-16.09726,1375.3,14.59,18.738,78.554,205.85,712.56,589.88
47.23457,5.25183,525.73948,1.018895,-16.29823,1379.7,14.596,18.637,76.947,210.68,715.65,592.96
47.27262,4.99762,529.29448,1.0155,-16.49742,1378.4,14.601,18.672,74.983,213.99,719.1,596.16
47.29828,4.86964,533.65596,1.01341,-16.69941,1297.2,14.58,18.647,69.135,220.37,721.83,599.85
47.13471,5.17505,537.57567,1.009135,-16.8988,1401.0,14.614,18.442,75.558,225.76,723.7,601.56
47.30166,4.58929,541.52215,1.01432,-17.09802,1469.2,14.636,18.324,80.733,230.47,726.18,603.88
47.17999,4.79305,545.61898,1.01755,-17.29885,1650.4,14.68,18.145,96.235,233.07,729.01,605.56
47.2556,4.67475,549.77044,1.016925,-17.4994,1411.7,14.63,18.252,74.392,241.18,731.69,610.01
47.18181,4.33599,553.65858,1.009395,-17.69861,1285.1,14.601,18.36,63.727,245.86,735.51,614.07
47.24438,4.26966,557.62053,1.008615,-17.89067,1294.5,14.609,18.33,63.509,250.56,738.21,616.79
47.20156,4.18853,561.48967,1.00823,-18.09684,1596.8,14.685,17.89,88.898,255.91,738.95,617.01
47.30333,3.87625,565.23014,1.008375,-18.29926,1628.5,14.695,17.864,90.404,259.92,741.61,619.59
47.17375,3.8639,569.50825,1.00886,-18.49671,1640.0,14.701,17.792,90.128,265.37,744.23,622.37
47.33521,3.83048,573.40584,1.004035,-18.69768,1623.5,14.701,17.748,87.944,271.43,746.45,625.23
47.22918,3.5808,577.68587,1.006855,-18.89964,1585.1,14.699,17.687,83.648,277.4,749.03,628.1
47.14251,3.70932,581.62048,1.002515,-19.09903,1906.8,14.738,17.571,104.54,278.84,751.61,629.66
47.20653,3.49481,585.57597,1.001135,-19.29825,1689.8,14.721,17.541,88.818,287.59,753.84,633.16
47.30711,3.32234,589.52216,1.004695,-19.49747,2026.9,14.75,17.364,107.83,290.12,756.37,634.71
47.18469,3.20016,593.65022,1.00522,-19.68839,2155.8,14.756,17.276,113.12,295.24,758.55,637.08
47.11976,3.36544,597.49337,0.99968,-19.89182,1825.1,14.744,17.404,91.949,302.16,761.58,641.01
47.19069,3.14546,601.22994,0.99677,-20.09814,1777.2,14.743,17.322,87.543,309.1,763.86,643.71
47.19795,2.79908,605.50812,1.00204,-20.29073,2296.1,14.765,17.125,112.45,310.71,766.32,645.02
47.33033,2.70487,609.1398,1.00271,-20.48055,2628.1,14.766,16.984,126.3,315.39,768.42,647.03
47.10674,2.79023,613.13499,0.99782,-20.68957,2047.1,14.764,17.085,96.062,325.47,771.16,651.18
47.20608,2.43045,616.71619,0.99502,-20.83262,1975.5,14.764,17.147,89.964,330.14,774.15,654.19
47.29154,2.1995,616.29204,0.99505,-20.76741,2506.5,14.773,16.88,112.2,334.42,776.17,655.57
