,Filename,Input,Output,CrossCorr2,PolyRegre2,LinRegre2,ARXM2,LSTM2,BestMethod2,BestDelay2
614,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
615,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_4sec_shift,8.0,6.0,0.0,1.5752369589975304,0,PolyRegre2,6.0
616,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_4sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
617,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_4sec_shift_filt,8.0,6.0,0.0,2.300001922956904,0,ARXM2,2.300001922956904
618,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_4sec_shift_noise_filt,8.0,6.0,0.0,1.210871694223314,0,PolyRegre2,6.0
619,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_6sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
620,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_6sec_shift_noise,8.0,6.0,0.0,10.0,0,PolyRegre2,6.0
621,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_6sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
622,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_6sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
623,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_8sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
624,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_8sec_shift_noise,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
625,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_8sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
626,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_8sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
627,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_10sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
628,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_10sec_shift_noise,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
629,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_10sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
630,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_10sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
631,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_2sec_shift,8.0,6.0,0.0,0.8112440578995294,0,ARXM2,0.8112440578995294
632,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_2sec_shift_noise,8.0,6.0,0.0,0.7729728544784866,0,ARXM2,0.7729728544784866
633,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_2sec_shift_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
634,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
635,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_4sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
636,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_4sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
637,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_4sec_shift_filt,8.0,6.0,0.0,0.1642364613967054,0,PolyRegre2,6.0
638,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_4sec_shift_noise_filt,8.0,6.0,0.0,0.1642364613967054,0,PolyRegre2,6.0
639,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_6sec_shift,8.0,6.0,0.0,0.949269066507062,0,PolyRegre2,6.0
640,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_6sec_shift_noise,8.0,6.0,0.0,0.8799772354848105,0,PolyRegre2,6.0
641,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_6sec_shift_filt,8.0,6.0,0.0,0.0563651634033967,0,PolyRegre2,6.0
642,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_6sec_shift_noise_filt,8.0,6.0,0.0,0.1094909742644703,0,PolyRegre2,6.0
643,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_8sec_shift,8.0,6.0,0.0,0.8228788403787064,0,CrossCorr2,8.0
644,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_8sec_shift_noise,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
645,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_8sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
646,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_8sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
647,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_10sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
648,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_10sec_shift_noise,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
649,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_10sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
650,cleaned_transformed_ds7.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_10sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
651,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_0sec,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
652,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_0sec,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
653,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_0sec,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
654,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_0sec,8.0,0.0,10.0,1.424205959727182,0,PolyRegre2,0.0
655,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_0sec,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
656,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out6_0sec,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
657,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out7_0sec,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
658,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out8_0sec,8.0,6.0,0.0,0.209349644354253,0,LinRegre2,0.0
659,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_2sec_shift,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
660,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_2sec_shift_noise,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
661,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_2sec_shift_filt,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
662,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_2sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
663,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_4sec_shift,8.0,0.0,10.0,2.4283454529650785,0,ARXM2,2.4283454529650785
664,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_4sec_shift_noise,8.0,0.0,10.0,2.621656467415226,0,ARXM2,2.621656467415226
665,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_4sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
666,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_4sec_shift_noise_filt,8.0,0.0,10.0,0.9047955395701494,0,ARXM2,0.9047955395701494
667,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_6sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
668,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_6sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
669,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_6sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
670,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_6sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
671,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_8sec_shift,8.0,0.0,10.0,3.136984828955216,0,CrossCorr2,8.0
672,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_8sec_shift_noise,8.0,0.0,10.0,3.02915100137425,0,CrossCorr2,8.0
673,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_8sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
674,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_8sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
675,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_10sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
676,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_10sec_shift_noise,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
677,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_10sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
678,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out1_10sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
679,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_2sec_shift,8.0,0.0,10.0,1.1184773924251925,0,ARXM2,1.1184773924251925
680,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_2sec_shift_noise,8.0,6.0,0.0,0.931686965340038,0,ARXM2,0.931686965340038
681,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_2sec_shift_filt,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
682,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
683,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_4sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
684,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_4sec_shift_noise,8.0,6.0,0.0,10.0,0,PolyRegre2,6.0
685,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_4sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
686,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_4sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
687,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_6sec_shift,8.0,6.0,0.0,1.1196575566421971,0,PolyRegre2,6.0
688,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_6sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
689,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_6sec_shift_filt,8.0,6.0,0.0,1.6395184085701198,0,PolyRegre2,6.0
690,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_6sec_shift_noise_filt,8.0,6.0,0.0,10.0,0,PolyRegre2,6.0
691,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_8sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
692,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_8sec_shift_noise,8.0,6.0,0.0,10.0,0,CrossCorr2,8.0
693,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_8sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
694,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_8sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
695,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_10sec_shift,8.0,6.0,0.0,1.6986563884277168,0,CrossCorr2,8.0
696,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_10sec_shift_noise,8.0,6.0,0.0,10.0,0,ARXM2,10.0
697,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_10sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
698,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out2_10sec_shift_noise_filt,8.0,6.0,10.0,0.0,0,LinRegre2,10.0
699,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_2sec_shift,8.0,0.0,10.0,1.2074475542870875,0,ARXM2,1.2074475542870875
700,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_2sec_shift_noise,8.0,0.0,10.0,1.6460580161650211,0,ARXM2,1.6460580161650211
701,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_2sec_shift_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
702,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_2sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,LinRegre2,0.0
703,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_4sec_shift,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
704,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_4sec_shift_noise,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
705,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_4sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
706,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_4sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
707,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_6sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
708,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_6sec_shift_noise,8.0,0.0,10.0,1.8690664326240796,0,CrossCorr2,8.0
709,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_6sec_shift_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
710,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_6sec_shift_noise_filt,8.0,6.0,0.0,0.0,0,PolyRegre2,6.0
711,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_8sec_shift,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
712,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_8sec_shift_noise,8.0,6.0,0.0,10.0,0,CrossCorr2,8.0
713,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_8sec_shift_filt,8.0,6.0,0.0,0.0,0,CrossCorr2,8.0
714,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_8sec_shift_noise_filt,8.0,6.0,0.0,0.1050005165388471,0,CrossCorr2,8.0
715,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_10sec_shift,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
716,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_10sec_shift_noise,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
717,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_10sec_shift_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
718,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out3_10sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
719,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_2sec_shift,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
720,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_2sec_shift_noise,8.0,0.0,10.0,0.0,0,PolyRegre2,0.0
721,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_2sec_shift_filt,8.0,0.0,10.0,1.0563947292632991,0,ARXM2,1.0563947292632991
722,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_2sec_shift_noise_filt,8.0,0.0,10.0,1.0440041810031673,0,ARXM2,1.0440041810031673
723,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_4sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
724,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_4sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
725,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_4sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
726,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_4sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
727,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_6sec_shift,8.0,0.0,10.0,2.130871298460122,0,CrossCorr2,8.0
728,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_6sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
729,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_6sec_shift_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
730,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_6sec_shift_noise_filt,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
731,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_8sec_shift,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
732,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_8sec_shift_noise,8.0,0.0,10.0,0.0,0,CrossCorr2,8.0
733,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_8sec_shift_filt,8.0,0.0,10.0,1.9389815531369616,0,CrossCorr2,8.0
734,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_8sec_shift_noise_filt,8.0,0.0,10.0,1.904212620705923,0,CrossCorr2,8.0
735,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_10sec_shift,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
736,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_10sec_shift_noise,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
737,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_10sec_shift_filt,8.0,0.0,10.0,0.0,0,LinRegre2,10.0
738,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out4_10sec_shift_noise_filt,8.0,0.0,10.0,10.0,0,LinRegre2,10.0
739,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_2sec_shift,8.0,0.0,0.0,1.946980114304437,0,ARXM2,1.946980114304437
740,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_2sec_shift_noise,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
741,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_2sec_shift_filt,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
742,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_2sec_shift_noise_filt,8.0,0.0,0.0,0.0,0,PolyRegre2,0.0
743,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_4sec_shift,8.0,0.0,0.0,1.946980114304437,0,ARXM2,1.946980114304437
744,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_4sec_shift_noise,8.0,0.0,0.0,0.0,0,CrossCorr2,8.0
745,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_4sec_shift_filt,8.0,0.0,0.0,1.946980114304437,0,ARXM2,1.946980114304437
746,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_4sec_shift_noise_filt,8.0,0.0,0.0,1.946980114304437,0,ARXM2,1.946980114304437
747,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_6sec_shift,8.0,0.0,0.0,1.946980114304437,0,CrossCorr2,8.0
748,cleaned_transformed_ds8.csv,"Index(['in1', 'in2', 'in3', 'in4', 'in5', 'in6'], dtype='object')",out5_6sec_shift_noise,8.0,5.590584130759869,0.0,4.516989999186051,0,PolyRegre2,5.590584130759869
