in1,in2,in3,in4,out1,out2,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
-17.923,41.993,3000.0,598.0,2635.3,1962.0,2651.0,2648.465898913488,2651.3479107332532,2651.422347484986,2669.5,2671.0980043679274,2665.455687369871,2666.007136842665,2676.1,2678.923860209071,2674.8288070953395,2675.332025129837,2679.6,2679.2144999142943,2682.1959222237683,2681.3984974714626,2675.6,2675.405631699499,2676.709128032164,2677.0056811480545,1970.2,1969.1064459283264,1968.0727621293986,1968.2754972070961,1975.1,1975.012133287429,1974.8682763452225,1975.7681299405458,1983.9,1985.448545668634,1984.3875131577258,1984.1711757782723,1992.8,1993.6097970827614,1991.924158925976,1992.8466579471713,1995.2,1995.7592081391772,1995.2847365969888,1995.5266108715027
-16.858,42.169,3000.0,598.78,2623.0,1958.2,2641.2,2641.4678886874485,2642.3416642618286,2642.330968985239,2661.9,2660.8063447475697,2660.002315563782,2660.304771608775,2663.3,2662.738045024611,2668.9791179345802,2669.2480308937666,2684.4,2684.6516924418706,2680.1590782249923,2679.7622470497718,2687.7,2685.7460100452045,2681.492811351758,2682.1619541972113,1963.3,1962.7331242684052,1964.7157292614072,1965.470641029822,1969.1,1968.9728247358953,1971.0857164342287,1971.7836805715535,1979.2,1979.248453205014,1979.440862581861,1979.4181613988455,1990.7,1989.128029778532,1989.009442363175,1989.8120247917388,1992.9,1991.5034646048819,1993.5489996624453,1993.2400023952268
-16.83,42.098,3000.0,600.73,2627.0,1956.5,2635.3,2633.6169396442187,2634.215709771398,2634.1782730963737,2651.0,2650.7342358681476,2651.3479107332532,2651.274306579121,2669.5,2668.2349914228644,2665.455687369871,2666.0851434913807,2676.1,2676.9004714998205,2674.8288070953395,2674.8931782168224,2679.6,2678.252283880315,2682.1959222237683,2683.0747255422593,1962.0,1961.9773702179543,1961.5325056460904,1962.3861993535359,1970.2,1971.391349910588,1968.0727621293986,1968.4637008166796,1975.1,1975.9159158213392,1974.8682763452225,1975.3096008091757,1983.9,1984.7588843964088,1984.3875131577258,1984.5949963673056,1992.8,1992.9601470523708,1991.924158925976,1991.3310882470587
-16.047,42.169,3000.0,603.26,2622.9,1952.9,2623.0,2624.662523496399,2628.0121792590367,2627.852895973954,2641.2,2641.9198513201136,2642.3416642618286,2642.1049558777936,2661.9,2662.7166899905296,2660.002315563782,2660.7835269753223,2663.3,2662.489351311713,2668.9791179345802,2669.1320091203393,2684.4,2685.594333975545,2680.1590782249923,2681.0264944116225,1958.2,1958.9057619335172,1958.7275958267717,1959.4628446077422,1963.3,1961.46574700428,1964.7157292614072,1964.8781937966532,1969.1,1967.9296781963992,1971.0857164342287,1971.1643034287056,1979.2,1980.5293298220315,1979.440862581861,1978.909675046411,1990.7,1991.4855898842584,1989.009442363175,1988.4388787015487
-15.705,41.852,3000.0,600.69,2615.0,1952.8,2627.0,2627.9153015752577,2624.7842636106634,2624.564734670816,2635.3,2636.5326570347834,2634.215709771398,2633.662194061875,2651.0,2649.128963646501,2651.3479107332532,2651.9211729620247,2669.5,2670.234247195019,2665.455687369871,2665.525391583295,2676.1,2674.3421314388324,2674.8288070953395,2675.4694208309816,1956.5,1955.9037232345675,1956.161231869431,1956.8858112349867,1962.0,1962.5345684854192,1961.5325056460904,1961.5353371533201,1970.2,1972.597056839581,1968.0727621293986,1967.6165011962669,1975.1,1974.2524989328886,1974.8682763452225,1974.2400750399838,1983.9,1982.4871636192208,1984.3875131577258,1984.0244692220797
-15.119,41.728,3000.0,596.43,2600.3,1954.8,2622.9,2622.585460776808,2620.711829880851,2620.530036394262,2623.0,2621.64480084409,2628.0121792590367,2627.181069239711,2641.2,2641.085349152946,2642.3416642618286,2642.921118892537,2661.9,2660.4663080669966,2660.002315563782,2660.0349987227037,2663.3,2665.1775596904317,2668.9791179345802,2669.454424284042,1952.9,1951.5040860805582,1954.1717452951473,1954.61737296099,1958.2,1958.8518499786667,1958.7275958267717,1958.488844415764,1963.3,1962.4422083571433,1964.7157292614072,1964.3608954905976,1969.1,1968.484456951183,1971.0857164342287,1970.7223114618032,1979.2,1977.7620325536711,1979.440862581861,1979.2303234982824
-14.139,42.007,3000.0,600.93,2598.5,1951.7,2615.0,2614.938575747528,2613.077550455956,2613.1539868092627,2627.0,2626.9293620495605,2624.7842636106634,2623.8624459728107,2635.3,2636.212422863091,2634.215709771398,2634.792418339326,2651.0,2651.1586653321056,2651.3479107332532,2651.5979093328556,2669.5,2668.0264624302695,2665.455687369871,2666.175842046637,1952.8,1951.4386439342022,1953.4639718603912,1953.4554919046564,1956.5,1957.189197360042,1956.161231869431,1955.5492436604702,1962.0,1962.033081465915,1961.5325056460904,1961.3926777395845,1970.2,1970.623514058437,1968.0727621293986,1967.889335602823,1975.1,1974.7817767016825,1974.8682763452225,1974.4530685857515
-13.967,42.035,3000.0,602.22,2599.4,1950.7,2600.3,2600.119862835896,2604.673202277072,2605.21050307887,2622.9,2622.6834274091543,2620.711829880851,2620.227238904221,2623.0,2622.3619816491096,2628.0121792590367,2628.1318278886156,2641.2,2642.4453768937083,2642.3416642618286,2642.6971618117395,2661.9,2662.706403382278,2660.002315563782,2660.6140929224844,1954.8,1954.6258866844366,1953.2279491909667,1953.1509661503696,1952.9,1952.1694370146304,1954.1717452951473,1953.7618747409413,1958.2,1958.6294077439145,1958.7275958267717,1958.5089013727415,1963.3,1963.918714108019,1964.7157292614072,1964.5677666834854,1969.1,1967.7215005441783,1971.0857164342287,1970.3415823313305
-13.135,41.846,3000.0,602.09,2591.7,1949.8,2598.5,2599.053194065083,2599.6913778480866,2600.4492887666415,2615.0,2613.9930492785547,2613.077550455956,2612.969543525888,2627.0,2626.986634157297,2624.7842636106634,2624.1158079246798,2635.3,2635.269006172299,2634.215709771398,2634.5957426760606,2651.0,2651.7171194618277,2651.3479107332532,2651.2178739056635,1951.7,1952.5420755209925,1952.1889162456764,1952.3630502180022,1952.8,1952.9364383237307,1953.4639718603912,1954.1004702590183,1956.5,1957.925951049919,1956.161231869431,1955.71039890548,1962.0,1963.4079717435209,1961.5325056460904,1961.5867665544597,1970.2,1969.445548547311,1968.0727621293986,1967.4342099878631
-12.72,42.335,3000.0,597.98,2577.2,1955.7,2599.4,2599.0304790813907,2596.1284740102865,2596.604517553146,2600.3,2602.826268478453,2604.673202277072,2604.536081403831,2622.9,2621.121668481052,2620.711829880851,2619.7154768021146,2623.0,2621.910413488927,2628.0121792590367,2628.516748647269,2641.2,2640.889095148793,2642.3416642618286,2641.8009816877266,1950.7,1950.361741795384,1951.2388565118924,1951.317560883255,1954.8,1954.0723278249047,1953.2279491909667,1954.4330093599597,1952.9,1955.283718048051,1954.1717452951473,1953.0885176694333,1958.2,1956.8250639743494,1958.7275958267717,1959.009486289916,1963.3,1962.5456009749098,1964.7157292614072,1964.1065507364747
-12.526,41.596,3000.0,596.13,2574.5,1953.8,2591.7,2590.1866296667117,2589.48341510207,2589.3859696940053,2598.5,2598.167328981091,2599.6913778480866,2599.349414322185,2615.0,2613.686472603924,2613.077550455956,2612.24509375447,2627.0,2627.7433821950685,2624.7842636106634,2625.5102547295555,2635.3,2634.844037187498,2634.215709771398,2633.9832320510163,1949.8,1951.0112275553704,1951.7910650463023,1951.745120437674,1951.7,1951.4795919788533,1952.1889162456764,1953.1477977786988,1952.8,1952.7210481249065,1953.4639718603912,1952.0218565506152,1956.5,1957.5723808503533,1956.161231869431,1956.5554176911185,1962.0,1960.9831745974495,1961.5325056460904,1960.6506642564111
-12.22,41.797,3000.0,600.94,2580.8,1950.7,2577.2,2575.744851518207,2581.5230981159516,2581.039717605642,2599.4,2599.149750467993,2596.1284740102865,2595.703130711776,2600.3,2601.1336144583584,2604.673202277072,2603.864629349657,2622.9,2624.044158414596,2620.711829880851,2621.304918248939,2623.0,2621.0272591820753,2628.0121792590367,2628.316559400995,1955.7,1955.2836434392732,1953.2469412820637,1953.284258981684,1950.7,1951.1980804986056,1951.2388565118924,1951.7854238577727,1954.8,1956.2028669085894,1953.2279491909667,1951.942083879326,1952.9,1951.4228822843638,1954.1717452951473,1954.472000788361,1958.2,1958.985450421812,1958.7275958267717,1957.8825819791716
-11.847,42.121,3000.0,599.14,2572.3,1954.0,2574.5,2574.569556204372,2577.5819740830984,2577.4371404775006,2591.7,2592.911284211013,2589.48341510207,2589.6318833799182,2598.5,2599.1614824387775,2599.6913778480866,2598.8552922576437,2615.0,2615.9440674470247,2613.077550455956,2613.251723812845,2627.0,2625.957422080011,2624.7842636106634,2625.48088268424,1953.8,1954.8865998718436,1953.2856281952484,1953.510040420706,1949.8,1950.8650072561695,1951.7910650463023,1951.6825771127897,1951.7,1952.4577886992747,1952.1889162456764,1951.5167747104788,1952.8,1951.9534339357365,1953.4639718603912,1953.557721944755,1956.5,1955.168650208499,1956.161231869431,1955.7460059384753
-11.141,42.257,3000.0,601.62,2570.4,1952.8,2580.8,2579.47436518757,2576.4495560089945,2576.6340536137986,2577.2,2578.270877141798,2581.5230981159516,2582.0726193210226,2599.4,2597.738200114667,2596.1284740102865,2595.3528794433396,2600.3,2599.329391662347,2604.673202277072,2604.7602264325924,2622.9,2623.908514758969,2620.711829880851,2621.3069445681244,1950.7,1952.8471707101114,1952.6289456351924,1952.844572273687,1955.7,1954.926155712799,1953.2469412820637,1952.6485417730457,1950.7,1951.6801846988824,1951.2388565118924,1951.3470743227188,1954.8,1953.0112711665997,1953.2279491909667,1953.0337696759093,1952.9,1952.765383015745,1954.1717452951473,1954.4662957409673
-10.527,41.792,3000.0,601.69,2566.8,1950.9,2572.3,2573.306373261259,2573.704842114078,2573.8188738204462,2574.5,2575.1762359673776,2577.5819740830984,2577.844511099277,2591.7,2590.9135577508187,2589.48341510207,2588.5930273013237,2598.5,2598.3377313791143,2599.6913778480866,2599.8005300381965,2615.0,2615.1814413385246,2613.077550455956,2613.3332551827466,1954.0,1953.3855785125024,1952.7290493969736,1952.6855386686275,1953.8,1954.603570610726,1953.2856281952484,1952.9112726404664,1949.8,1950.194843234355,1951.7910650463023,1952.1877541109238,1951.7,1952.405713376921,1952.1889162456764,1951.6541532190417,1952.8,1953.4062532239575,1953.4639718603912,1954.2991247481514
-10.421,41.801,3000.0,601.2,2564.8,1951.4,2570.4,2569.0319713046224,2570.10368604052,2569.8374639710973,2580.8,2580.8075000084436,2576.4495560089945,2576.432560718602,2577.2,2577.2190707234167,2581.5230981159516,2580.5725010921587,2599.4,2599.4766038659022,2596.1284740102865,2596.194963200652,2600.3,2601.2996127484216,2604.673202277072,2604.7615875126394,1952.8,1952.646756470212,1952.4732361620318,1952.2484763153398,1950.7,1950.067613285012,1952.6289456351924,1952.6573619539242,1955.7,1955.70428476149,1953.2469412820637,1953.6157935692693,1950.7,1950.6685790170427,1951.2388565118924,1950.9327070773193,1954.8,1955.5762499854668,1953.2279491909667,1953.707470574353
-85.202,41.904,3000.0,594.98,2534.4,1958.8,2566.8,2566.995648095171,2565.689488657914,2565.0167125588105,2572.3,2571.9898808820967,2573.704842114078,2573.606858998885,2574.5,2573.683990440163,2577.5819740830984,2577.0605548005665,2591.7,2590.6730868843415,2589.48341510207,2589.5351028950945,2598.5,2598.344292441871,2599.6913778480866,2599.9038236803217,1950.9,1950.4870786297693,1952.0889198026857,1951.5399554183773,1954.0,1952.8989916419432,1952.7290493969736,1952.9440413943723,1953.8,1953.77530116031,1953.2856281952484,1953.6616361075157,1949.8,1949.711516691552,1951.7910650463023,1952.20802861628,1951.7,1951.256513751595,1952.1889162456764,1952.2957200616836
-83.614,41.74,3000.0,599.55,2543.1,1954.1,2564.8,2564.843126664088,2556.988668098273,2556.1143322324006,2570.4,2568.0614867727727,2570.10368604052,2570.084769364577,2580.8,2579.8073367666702,2576.4495560089945,2576.675982378887,2577.2,2576.006301074536,2581.5230981159516,2581.526978087263,2599.4,2601.367431767273,2596.1284740102865,2596.3502820490294,1951.4,1950.3488681984584,1953.3206451421465,1952.790170195171,1952.8,1952.7913039922407,1952.4732361620318,1952.6627229016112,1950.7,1949.7520294989492,1952.6289456351924,1953.1542493771422,1955.7,1955.149532949601,1953.2469412820637,1954.1210222439272,1950.7,1948.8837947188026,1951.2388565118924,1951.2631706076545
-84.817,41.868,3000.0,598.65,2541.8,1955.4,2534.4,2534.944121780182,2546.192236892804,2545.9423184285274,2566.8,2565.599839036729,2565.689488657914,2566.0515273519754,2572.3,2573.510079816004,2573.704842114078,2574.1119386375494,2574.5,2574.867879658922,2577.5819740830984,2577.581767341685,2591.7,2589.8271511726334,2589.48341510207,2589.265926628913,1958.8,1957.0485939754499,1955.218751989752,1955.0256356938903,1950.9,1950.609231078395,1952.0889198026857,1952.5074727246792,1954.0,1953.6165873606913,1952.7290493969736,1953.2055240225748,1953.8,1952.5096994931791,1953.2856281952484,1954.024699125036,1949.8,1950.3160665964015,1951.7910650463023,1951.6362301935617
-80.606,41.75,3000.0,598.56,2538.4,1955.3,2543.1,2546.5759575520115,2541.665544812957,2542.17638466865,2564.8,2565.6053636141473,2556.988668098273,2557.4462561868067,2570.4,2569.675134735462,2570.10368604052,2570.13564405134,2580.8,2581.092605961595,2576.4495560089945,2576.601743892292,2577.2,2576.3562436351326,2581.5230981159516,2581.0158175468223,1954.1,1956.9478755506964,1955.4589444168478,1955.3132749661986,1951.4,1951.1898659869748,1953.3206451421465,1953.6574931501023,1952.8,1951.178549141128,1952.4732361620318,1952.428188330769,1950.7,1949.416479874955,1952.6289456351924,1953.3217326613371,1955.7,1956.197021811285,1953.2469412820637,1953.365466829112
-72.516,41.732,3000.0,599.87,2534.1,1954.7,2541.8,2542.6251234069355,2540.5388525866474,2540.993422817505,2534.4,2534.5717187076384,2546.192236892804,2546.141635458477,2566.8,2567.8385006340104,2565.689488657914,2565.47168070287,2572.3,2573.391886537299,2573.704842114078,2573.757358149498,2574.5,2573.9011055202245,2577.5819740830984,2577.2991756080964,1955.4,1955.519665750637,1955.1764243369767,1954.8026866691916,1958.8,1957.7937899924102,1955.218751989752,1955.017199229113,1950.9,1950.7079459624147,1952.0889198026857,1951.6012681346515,1954.0,1953.0162677032206,1952.7290493969736,1953.4808882522093,1953.8,1954.2885076865145,1953.2856281952484,1953.7718425937878
-65.231,41.566,3000.0,601.97,2532.7,1952.6,2538.4,2538.177694021444,2538.0377931930125,2538.0656300484015,2543.1,2542.426802224994,2541.665544812957,2541.545640876423,2564.8,2564.57421300882,2556.988668098273,2556.858107552126,2570.4,2570.631046065504,2570.10368604052,2569.7230539578277,2580.8,2582.0610781679193,2576.4495560089945,2576.051118388852,1955.3,1955.246867266459,1954.9888236057218,1954.7888950421775,1954.1,1953.306318731618,1955.4589444168478,1955.124344174872,1951.4,1949.9561775332952,1953.3206451421465,1952.8951731111451,1952.8,1952.758024227266,1952.4732361620318,1953.0832396418032,1950.7,1950.1522344437808,1952.6289456351924,1953.1178528106923
-60.933,41.718,3000.0,598.71,2521.7,1956.5,2534.1,2535.3447059648097,2534.530254100714,2534.632071115212,2541.8,2542.4034453064482,2540.5388525866474,2540.497065855594,2534.4,2533.1516762799865,2546.192236892804,2546.27751100685,2566.8,2565.618049921132,2565.689488657914,2564.9513889075492,2572.3,2570.658578403612,2573.704842114078,2573.1378968936338,1954.7,1955.1048784795487,1954.4748388186877,1954.949934215749,1955.4,1955.4868211259538,1955.1764243369767,1954.9295274990682,1958.8,1959.5130482117656,1955.218751989752,1955.0339444355416,1950.9,1951.576740407917,1952.0889198026857,1952.5544008367388,1954.0,1954.9595755508008,1952.7290493969736,1952.9661697825704
-57.001,41.838,3000.1,600.59,2521.7,1955.8,2532.7,2531.0673922256738,2530.0473329410434,2530.4116129412746,2538.4,2539.5875716719206,2538.0377931930125,2537.497579777575,2543.1,2544.2162748446485,2541.665544812957,2541.7757191727733,2564.8,2563.4805471174054,2556.988668098273,2556.2297899988134,2570.4,2570.065378739202,2570.10368604052,2569.8121180697235,1952.6,1953.2358194354802,1954.3944941962436,1954.8112315880778,1955.3,1955.6359662637635,1954.9888236057218,1954.5324955661429,1954.1,1954.5189452175898,1955.4589444168478,1955.3121780187655,1951.4,1951.6622222468418,1953.3206451421465,1953.762776229274,1952.8,1952.8061104680355,1952.4732361620318,1952.5720073483665
-44.431,41.716,3000.0,601.86,2514.1,1955.1,2521.7,2522.402787610917,2524.6485751340733,2524.8120180826268,2534.1,2533.766096773342,2534.530254100714,2533.7195773268872,2541.8,2541.295301946387,2540.5388525866474,2541.0945985493363,2534.4,2535.6256309731034,2546.192236892804,2545.6257077321707,2566.8,2566.8583323446724,2565.689488657914,2565.7499790312477,1956.5,1952.6884006718917,1955.2058730357799,1955.0399637911514,1954.7,1955.4368086462214,1954.4748388186877,1953.671458519032,1955.4,1953.7593097249537,1955.1764243369767,1955.1254262617638,1958.8,1956.160703086961,1955.218751989752,1955.7407279422819,1950.9,1950.6286783989237,1952.0889198026857,1952.3646667006901
-43.324,41.663,3000.0,600.79,2511.2,1955.8,2521.7,2521.534694963038,2519.8605278320165,2519.6064618084083,2532.7,2532.771667720473,2530.0473329410434,2529.978608965031,2538.4,2539.2516042464626,2538.0377931930125,2539.0824780292414,2543.1,2543.088157993937,2541.665544812957,2541.089171427073,2564.8,2563.424383448946,2556.988668098273,2557.133880811766,1955.8,1955.4415097866683,1955.6352711133814,1955.591844929666,1952.6,1952.6235842675535,1954.3944941962436,1953.9945368011076,1955.3,1955.396602816661,1954.9888236057218,1954.897410748667,1954.1,1954.2279605508293,1955.4589444168478,1955.8148487365188,1951.4,1953.082965611212,1953.3206451421465,1953.3316886348753
-38.497,41.926,3000.0,599.52,2503.5,1958.6,2514.1,2514.872672713296,2515.0577018866697,2514.773748283248,2521.7,2520.98743917536,2524.6485751340733,2525.0520128355647,2534.1,2534.034076844132,2534.530254100714,2535.352435110749,2541.8,2540.5945487564013,2540.5388525866474,2540.115478662439,2534.4,2534.4007596488896,2546.192236892804,2545.9071089696863,1955.1,1953.640932002326,1955.7150787385165,1956.1369233463981,1956.5,1957.8873837985764,1955.2058730357799,1955.4078822713263,1954.7,1956.6701216161473,1954.4748388186877,1954.0769771784703,1955.4,1953.4107686154664,1955.1764243369767,1955.2186351326684,1958.8,1957.3801779274643,1955.218751989752,1955.0681323211443
-27.223,41.784,3000.0,597.96,2491.7,1960.1,2511.2,2511.7036821541215,2509.498896161922,2509.275364025315,2521.7,2521.710016248171,2519.8605278320165,2520.3025775206174,2532.7,2533.718451399474,2530.0473329410434,2530.5417173578658,2538.4,2539.5294736731507,2538.0377931930125,2537.7949866487115,2543.1,2544.7992521501455,2541.665544812957,2540.8677440853307,1955.8,1955.6123286851325,1956.5645165259484,1957.0834797569105,1955.8,1955.587003439116,1955.6352711133814,1955.8126004249084,1952.6,1953.6237094488376,1954.3944941962436,1953.7526409698141,1955.3,1955.8702337089026,1954.9888236057218,1955.03336796688,1954.1,1954.525514742344,1955.4589444168478,1956.0269660023378
-25.398,41.637,3000.0,596.76,2488.5,1960.6,2503.5,2503.143454996409,2502.302998494055,2502.117658149648,2514.1,2515.096262342924,2515.0577018866697,2515.691825719617,2521.7,2522.9950098334584,2524.6485751340733,2524.860700115324,2534.1,2532.808686470465,2534.530254100714,2533.8596347944904,2541.8,2541.3260187711003,2540.5388525866474,2539.8601486180196,1958.6,1958.1257743426186,1958.1878399576226,1958.4235143945905,1955.1,1954.4885842821586,1955.7150787385165,1955.5789176632456,1956.5,1956.1461514778516,1955.2058730357799,1954.7875722676702,1954.7,1954.0869252896239,1954.4748388186877,1954.7594473589875,1955.4,1955.2615596323724,1955.1764243369767,1956.288005241634
-17.998,41.9,3000.0,602.05,2492.3,1957.8,2491.7,2491.055252685653,2494.99443189669,2494.8846752864447,2511.2,2511.3409108435794,2509.498896161922,2510.2005917748315,2521.7,2520.652469156593,2519.8605278320165,2519.689805430523,2532.7,2532.4932645279464,2530.0473329410434,2528.7701776313484,2538.4,2538.002199272869,2538.0377931930125,2537.58561698683,1960.1,1961.331570218629,1959.4596678165528,1958.9425872989896,1955.8,1955.5771256867135,1956.5645165259484,1956.4695905475464,1955.8,1955.8336401239649,1955.6352711133814,1955.7954607530783,1952.6,1953.161400896756,1954.3944941962436,1954.7677944605812,1955.3,1956.0542611607273,1954.9888236057218,1955.9198660567522
