Unnamed: 0,in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
1269,23.836,304.42,1250.1,52.246,98.519,10.559,6077.4,13.202,44.815,135.21,,537.64,477.33,3236.2,,,,,,,,
1270,23.071,307.32,1250.0,48.245,10.675,10.542,6108.0,13.23,44.731,148.1,,536.57,476.04,3106.2,,,,,,,,
1271,23.465,312.28,1250.0,44.507,11.476,10.504,6202.6,13.288,45.761,159.0,,541.09,479.17,2951.1,,,,,,,,
1272,22.724,322.36,1250.0,40.714,12.259,10.463,6307.3,13.35,4.67,180.44,,543.01,480.05,2742.3,,,,,,,,
1273,21.321,329.19,1250.0,36.933,13.059,10.435,6392.2,13.39,4.675,203.29,,540.94,477.46,2586.0,,,,,,,,
1274,20.95,330.12,1250.1,33.062,13.866,10.421,6382.9,13.422,46.681,216.09,,540.7,476.79,2520.6,,,,,,,,
1275,20.377,332.67,1250.0,29.209,14.679,10.389,6518.9,13.462,46.735,232.57,,540.3,475.46,2451.0,,,,,,,,
1276,20.434,334.94,1250.1,25.451,15.465,10.359,6602.6,13.507,47.166,245.88,,542.32,476.43,2404.7,,,,,,,,
1277,20.275,343.59,1250.0,2.162,16.287,10.321,6671.6,13.567,48.292,271.77,,545.84,478.44,2343.8,,,,,,,,
1278,19.111,347.49,1250.0,17.679,17.112,10.311,6648.3,13.587,48.092,302.74,,543.43,475.68,2321.9,,,,,,,,
1279,18.432,353.03,1250.0,1.394,17.901,10.273,6846.8,13.623,4.849,334.54,,543.54,474.47,2310.9,,,,,,,,
1280,17.855,355.52,1250.0,10.107,18.719,1.024,7046.7,13.648,48.553,363.58,,542.97,472.86,2313.5,,,,,,,,
1281,17.99,356.56,1250.0,0.61179,19.519,10.195,7358.9,13.677,48.915,380.54,,544.78,473.29,2317.4,,,,,,,,
1282,17.714,357.8,1250.0,0.23403,20.318,10.189,7372.7,13.683,48.935,407.95,,544.83,472.98,2317.9,,,,,,,,
1283,16.823,364.94,1250.0,-0.15388,21.125,10.179,7396.5,13.69,49.329,463.37,,544.2,471.71,2322.0,,,,,,,,
1284,16.048,365.89,1250.0,-0.52254,21.925,10.136,7796.7,13.701,49.098,497.15,,542.22,468.56,2346.7,,,,,,,,
1285,16.07,369.1,1250.0,-0.89484,22.684,10.098,8123.2,13.714,49.652,520.7,,544.02,469.16,2355.0,,,,,,,,
1286,15.612,372.17,1250.0,-12.785,23.486,10.085,8254.3,13.715,49.812,558.04,,543.71,468.27,2363.7,,,,,,,,
1287,15.026,374.07,1250.0,-16.626,24.287,10.044,8674.4,13.719,49.818,588.29,,542.64,466.08,2386.6,,,,,,,,
1288,15.185,376.5,1250.0,-19.556,24.882,10.026,8848.6,13.721,50.297,602.23,,544.42,467.25,2387.7,,,,,,,,
1289,15.373,374.78,1249.9,-18.528,24.566,10.012,8990.4,13.723,50.226,583.94,,544.59,467.21,2391.6,,,,,,,,
1290,14.825,369.88,1249.9,-17.202,24.152,10.033,8814.0,13.716,49.177,578.69,,540.77,464.12,2398.8,,,,,,,,
1291,15.39,364.83,1250.0,-1.581,23.754,10.057,8592.3,13.712,48.809,548.82,,541.29,465.39,2386.2,,,,,,,,
1292,16.394,361.05,1249.9,-14.513,23.346,10.059,8561.7,13.715,48.946,509.34,,543.91,468.17,2372.9,,,,,,,,
1293,16.366,358.45,1249.9,-13.134,22.947,10.074,8437.5,13.711,48.543,496.04,,542.65,467.44,2371.6,,,,,,,,
1294,16.094,354.02,1250.0,-11.889,22.555,10.094,8297.4,13.701,47.723,483.44,,539.82,465.37,2375.2,,,,,,,,
1295,16.37,350.27,1250.0,-10.542,22.178,10.112,8151.0,13.694,47.349,461.58,,539.33,465.52,2369.7,,,,,,,,
1296,16.432,344.5,1250.0,-0.91601,21.75,10.106,8278.3,13.691,46.629,434.03,,537.34,463.78,2379.3,,,,,,,,
1297,16.574,339.72,1250.0,-0.78191,21.344,10.145,7975.6,13.673,4.597,414.35,,535.72,463.35,2372.5,,,,,,,,
1298,16.994,334.19,1250.0,-0.64669,20.946,1.018,7714.3,13.654,45.402,388.48,,534.89,463.61,2365.6,,,,,,,,
1299,17.037,330.39,1249.9,-0.51853,20.548,10.171,7869.1,13.65,4.493,368.52,,533.34,462.21,2376.0,,,,,,,,
1300,17.662,322.14,1249.9,-0.38885,20.158,10.197,7740.1,13.629,44.147,335.85,,532.22,462.06,2379.2,,,,,,,,
1301,18.313,317.43,1249.9,-0.25529,19.774,10.231,7495.2,13.608,43.849,313.77,,532.47,463.17,2378.7,,,,,,,,
1302,18.195,316.26,1250.0,-0.11916,19.36,10.229,7582.2,13.6,43.611,304.71,,531.17,462.09,2387.9,,,,,,,,
1303,17.65,310.6,1250.0,0.01496,18.956,10.248,7588.6,13.568,42.398,293.07,,526.29,458.16,2409.7,,,,,,,,
1304,18.125,304.45,1249.9,0.14293,18.571,10.267,7538.7,13.543,41.812,272.25,,525.27,457.78,2429.7,,,,,,,,
1305,18.986,296.96,1249.9,0.27628,18.165,10.274,7611.9,13.523,41.333,247.44,,525.27,458.06,2464.9,,,,,,,,
1306,19.987,292.81,1250.1,0.41635,17.757,10.306,7387.5,13.501,41.369,230.47,,527.11,460.27,2501.2,,,,,,,,
1307,19.789,288.81,1250.0,0.54494,17.357,10.332,7296.8,13.466,40.598,221.98,,524.2,458.16,2540.8,,,,,,,,
1308,19.356,282.28,1250.0,0.68589,16.948,10.342,7422.9,13.425,39.338,210.69,,519.37,454.05,2596.4,,,,,,,,
1309,19.68,275.4,1249.9,0.81434,16.549,10.373,7311.5,13.384,38.505,196.48,,517.37,452.65,2681.8,,,,,,,,
1310,21.04,268.87,1250.0,0.95225,16.15,10.378,7367.9,13.367,38.517,177.87,,519.83,454.61,2794.0,,,,,,,,
1311,21.294,266.06,1250.0,10.804,15.759,10.393,7324.7,13.342,38.255,170.11,,519.29,454.3,2864.2,,,,,,,,
1312,20.728,263.72,1250.0,12.156,15.354,10.409,7335.5,13.305,3.748,166.3,,515.62,451.39,2915.0,,,,,,,,
1313,20.679,257.06,1249.9,13.442,14.967,1.04,7617.9,13.272,36.499,155.27,,512.39,448.26,3010.6,,,,,,,,
1314,21.706,249.38,1250.1,14.773,14.562,10.438,7401.3,13.234,36.035,140.77,,513.0,448.79,3192.9,,,,,,,,
1315,21.725,245.25,1249.9,16.144,14.164,10.444,7495.4,13.204,3.543,133.34,,511.0,446.99,3286.3,,,,,,,,
1316,21.953,244.25,1249.9,17.429,13.764,10.445,7558.0,13.188,35.446,128.45,,511.15,447.12,3341.3,,,,,,,,
1317,22.284,235.66,1250.0,18.794,13.36,10.487,7363.2,13.136,34.337,116.96,,508.59,444.92,3529.3,,,,,,,,
1318,22.251,234.77,1249.9,20.067,12.978,10.483,7477.5,13.119,34.189,113.35,,507.74,444.18,3574.9,,,,,,,,
1319,21.288,232.03,1249.8,2.141,12.578,10.502,7488.6,13.074,33.051,111.14,,502.27,439.76,3662.8,,,,,,,,
1320,22.047,220.99,1249.9,22.798,12.157,10.517,7559.5,13.031,31.948,96.791,,500.59,437.68,3861.6,,,,,,,,
1321,23.881,212.45,1250.0,24.155,11.755,10.531,7509.0,13.013,31.987,82.873,,504.3,440.16,3964.3,,,,,,,,
1322,23.848,211.59,1250.0,25.462,11.354,10.554,7375.8,12.988,31.785,80.136,,503.37,439.72,4024.4,,,,,,,,
1323,23.23,204.13,1250.0,26.859,10.954,10.552,7641.8,12.942,30.247,73.725,,497.57,434.3,4168.9,,,,,,,,
1324,23.918,197.14,1249.9,28.121,10.55,10.574,7564.3,12.91,29.664,65.353,,497.18,433.69,4257.9,,,,,,,,
1325,24.721,187.04,1249.9,29.501,10.156,10.577,7713.7,12.876,28.746,55.172,,496.11,431.96,4345.5,,,,,,,,
1326,25.272,186.38,1250.0,3.067,97.842,10.651,7059.4,12.848,28.889,52.486,95588.0,497.51,434.3,4371.9,,,,,,,,
1327,26.105,183.68,1250.0,2.906,10.289,10.587,7556.2,12.889,29.234,51.204,,500.48,435.33,4272.4,,,,,,,,
1328,26.383,193.13,1250.1,26.337,11.096,10.565,7450.4,12.957,30.885,60.339,,506.16,440.34,4093.6,,,,,,,,
1329,25.473,211.38,1250.1,23.678,11.896,10.552,7199.3,13.032,32.941,79.29,,510.43,445.27,3902.0,,,,,,,,
1330,22.394,232.82,1250.1,20.981,12.703,10.512,7284.5,13.096,33.949,109.65,,507.24,444.02,3650.3,,,,,,,,
1331,20.081,244.81,1250.0,18.324,13.503,10.469,7502.6,13.143,34.139,133.6,,503.47,441.11,3337.8,,,,,,,,
1332,19.136,252.55,1250.0,15.648,14.303,10.456,7411.1,13.189,34.625,151.72,,503.53,441.3,3115.5,,,,,,,,
1333,19.097,259.84,1250.1,12.992,15.11,10.425,7425.1,13.254,35.731,166.75,,507.2,444.25,2936.4,,,,,,,,
1334,18.43,270.95,1250.1,1.031,15.909,10.382,7522.5,13.325,36.966,190.11,,509.91,446.27,2730.7,,,,,,,,
1335,17.667,277.33,1250.0,0.77171,16.689,10.369,7426.8,13.367,37.377,211.38,,510.21,446.29,2622.6,,,,,,,,
1336,18.368,284.85,1250.1,0.56171,17.302,10.354,7264.3,13.426,38.988,225.28,,516.76,451.86,2555.9,,,,,,,,
1337,18.372,284.26,1250.0,0.54637,17.345,1.034,7401.3,13.431,38.938,224.25,,516.62,451.5,2555.3,,,,,,,,
1338,18.957,286.32,1250.0,0.54687,17.344,10.314,7572.9,13.455,39.705,222.42,,519.9,454.06,2544.9,,,,,,,,
1339,18.75,287.11,1250.0,0.54688,17.344,10.341,7312.9,13.444,3.961,226.11,,519.3,453.94,2542.9,,,,,,,,
1340,19.455,282.93,1250.0,0.54688,17.344,10.324,7499.9,13.448,39.545,215.21,,520.49,454.67,2571.6,,,,,,,,
1341,19.657,288.59,1250.0,0.54688,17.344,10.333,7301.5,13.463,40.473,222.36,,523.57,457.62,2541.5,,,,,,,,
1342,19.11,285.37,1250.0,0.54688,17.344,10.328,7448.2,13.449,39.645,220.78,,520.08,454.41,2554.0,,,,,,,,
1343,19.166,286.54,1250.0,0.54688,17.344,10.317,7519.1,13.457,39.873,221.65,,520.81,454.92,2546.1,,,,,,,,
1344,19.025,283.77,1250.0,0.38397,17.305,10.333,7423.2,13.443,39.353,220.79,,519.12,453.5,2560.0,,,,,,,,
1345,19.717,278.83,1250.0,0.08965,17.255,10.348,7315.0,13.437,39.115,213.47,,519.95,454.09,2594.5,,,,,,,,
1346,20.623,271.16,1250.0,-0.20662,17.196,10.318,7657.2,13.443,38.741,199.85,,520.7,453.84,2642.3,,,,,,,,
1347,21.994,261.1,1249.9,-0.50351,17.142,10.343,7496.7,13.428,38.221,184.11,,522.17,454.54,2743.4,,,,,,,,
1348,23.148,256.98,1249.9,-0.80039,17.086,10.338,7530.7,13.438,38.479,176.31,,525.29,456.43,2782.7,,,,,,,,
1349,23.43,250.53,1249.9,-10.858,17.032,10.352,7482.2,13.422,37.732,170.37,,523.89,454.71,2841.9,,,,,,,,
1350,24.619,243.96,1249.9,-13.731,16.978,10.346,7562.0,13.425,37.662,160.18,,526.19,455.53,2901.1,,,,,,,,
1351,26.214,242.49,1250.0,-16.699,16.925,10.334,7579.9,13.45,38.648,154.27,,532.21,459.51,2897.2,,,,,,,,
1352,26.516,233.2,1250.0,-19.668,16.871,10.327,7779.4,13.435,37.548,145.44,,529.84,456.34,2967.5,,,,,,,,
1353,27.455,225.7,1249.9,-22.492,16.82,10.352,7604.2,13.42,37.088,137.02,,530.6,456.06,3029.4,,,,,,,,
1354,28.954,219.75,1250.1,-25.402,16.76,10.389,7255.0,13.412,37.248,128.71,,534.23,458.29,3052.6,,,,,,,,
1355,29.871,213.81,1250.0,-28.371,16.706,10.362,7539.5,13.421,37.127,121.45,,535.68,457.86,3048.2,,,,,,,,
1356,30.844,206.95,1250.0,-3.134,16.651,10.345,7735.4,13.424,36.887,113.66,,536.91,457.31,3047.1,,,,,,,,
1357,31.736,206.03,1250.0,-34.285,16.596,10.342,7708.1,13.436,37.437,111.71,,540.15,459.16,2999.2,,,,,,,,
1358,31.894,199.85,1249.9,-37.254,16.539,10.353,7696.4,13.421,3.663,107.7,,538.23,457.0,3035.3,,,,,,,,
1359,33.303,191.85,1249.9,-40.223,16.481,10.351,7746.7,13.419,36.514,98.423,,540.51,457.3,3006.2,,,,,,,,
1360,35.267,187.2,1249.9,-43.177,16.43,10.373,7474.5,13.42,37.264,91.056,,546.17,460.81,2908.5,,,,,,,,
1361,36.712,180.94,1249.9,-46.268,16.37,10.353,7660.9,13.43,37.486,83.77,,549.28,461.34,2838.7,,,,,,,,
1362,38.143,182.99,1250.0,-49.241,16.321,10.345,7586.0,13.453,38.927,83.324,,555.96,465.41,2710.7,,,,,,,,
1363,37.893,178.78,1249.9,-52.191,16.258,10.342,7688.5,13.445,38.126,81.962,,553.15,462.82,2750.6,,,,,,,,
1364,39.68,161.73,1249.9,-55.086,16.21,10.368,7599.6,13.411,36.893,67.636,,553.22,460.73,2727.5,,,,,,,,
1365,43.146,139.23,1249.8,-57.889,16.149,10.362,7727.8,13.408,36.192,49.761,,560.25,460.09,2594.2,,,,,,,,
1366,47.969,110.92,1249.9,-61.053,16.101,10.388,7411.7,13.423,35.594,35.136,,575.32,462.6,2373.8,,,,,,,,
1367,50.981,97.833,1249.8,-64.036,16.039,10.338,7455.1,13.503,36.054,33.299,,587.12,465.13,2198.3,,,,,,,,
1368,52.712,92.962,1249.9,-66.963,15.99,10.351,7095.4,13.525,36.658,34.641,,594.86,469.39,2069.0,,,,,,,,
1369,52.89,90.127,1250.0,-69.796,15.933,10.359,7043.7,13.52,36.363,34.002,,594.83,468.89,2064.7,,,,,,,,
1370,53.11,84.215,1249.9,-72.895,15.88,10.355,7089.4,13.52,35.638,31.765,,593.77,466.77,2077.9,,,,,,,,
