Filename,Output,CC1,PR1,LR1,AR1,LM1,CC2,PR2,LR2,AR2,LM2
cleaned_transformed_ds7.csv,out1_2sec_shift_noise_filt,1,4,1,0,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out1_4sec_shift,1,4,0,5,0,4.999999995292096,4.999999995292096,2.999999995101602,1.9999999948294616,0
cleaned_transformed_ds7.csv,out1_4sec_shift_noise,1,4,0,5,0,4.999999995292096,4.999999995292096,2.999999995101602,1.9999999948294616,0
cleaned_transformed_ds7.csv,out1_4sec_shift_filt,1,4,0,2,0,4.999999995292297,4.999999995292297,2.999999995102266,0.9999999949123142,0
cleaned_transformed_ds7.csv,out1_4sec_shift_noise_filt,1,4,0,2,0,4.999999995292297,4.999999995292297,2.999999995102266,0.9999999949123142,0
cleaned_transformed_ds7.csv,out1_6sec_shift,1,4,0,3,0,4.999999995291912,4.999999995291912,2.999999995457712,4.999999995291912,0
cleaned_transformed_ds7.csv,out1_6sec_shift_noise,1,4,0,3,0,4.999999995291912,4.999999995291912,2.999999995457712,4.999999995291912,0
cleaned_transformed_ds7.csv,out1_6sec_shift_filt,1,4,0,3,0,4.999999995291665,4.999999995291665,2.9999999954579706,3.9999999946642126,0
cleaned_transformed_ds7.csv,out1_6sec_shift_noise_filt,1,4,0,3,0,4.999999995291665,4.999999995291665,2.9999999954579706,3.9999999946642126,0
cleaned_transformed_ds7.csv,out1_8sec_shift,1,4,0,3,0,4.999999995291665,4.999999995291665,2.9999999954579706,3.9999999946642126,0
cleaned_transformed_ds7.csv,out1_8sec_shift_noise,1,4,0,3,0,4.999999995292158,4.999999995292158,2.9999999951021143,0.0,0
cleaned_transformed_ds7.csv,out1_8sec_shift_filt,1,4,0,2,0,0.0,0.0,1.9999999950072167,4.999999995114389,0
cleaned_transformed_ds7.csv,out1_8sec_shift_noise_filt,1,4,0,2,0,0.0,0.0,1.9999999950072167,4.999999995114389,0
cleaned_transformed_ds7.csv,out1_10sec_shift,1,4,1,3,0,0.0,0.0,1.9999999950071896,0.9999999950011108,0
cleaned_transformed_ds7.csv,out1_10sec_shift_noise,1,4,1,3,0,0.0,0.0,1.9999999950071896,0.9999999950011108,0
cleaned_transformed_ds7.csv,out1_10sec_shift_filt,1,4,1,0,0,0.0,0.0,1.9999999950072167,4.999999995114389,0
cleaned_transformed_ds7.csv,out1_10sec_shift_noise_filt,1,4,1,0,0,0.0,0.0,1.9999999950072167,4.999999995114389,0
cleaned_transformed_ds7.csv,out2_2sec_shift,3,2,3,3,0,0.0,0.0,1.9999999950071896,0.9999999950011108,0
cleaned_transformed_ds7.csv,out2_2sec_shift_noise,4,2,3,2,0,0.0,0.0,1.9999999950071896,0.9999999950011108,0
cleaned_transformed_ds7.csv,out2_2sec_shift_filt,3,2,3,0,0,0.0,0.0,1.9999999950072167,4.999999995114389,0
cleaned_transformed_ds7.csv,out2_2sec_shift_noise_filt,3,2,3,2,0,0.0,0.0,1.9999999950072167,4.999999995114389,0
cleaned_transformed_ds7.csv,out2_4sec_shift,3,2,3,4,0,0.0,0.0,1.99999999500722,2.9999999950132223,0
cleaned_transformed_ds7.csv,out2_4sec_shift_noise,4,2,3,3,0,0.0,0.0,1.99999999500722,2.9999999950132223,0
cleaned_transformed_ds7.csv,out2_4sec_shift_filt,3,2,3,3,0,0.0,0.0,1.9999999950070588,3.999999995019328,0
cleaned_transformed_ds7.csv,out2_4sec_shift_noise_filt,0,2,3,2,0,0.0,0.0,1.999999995007149,0.0,0
cleaned_transformed_ds7.csv,out2_6sec_shift,3,2,3,3,0,0.0,0.0,1.9999999950071896,0.9999999950011108,0
cleaned_transformed_ds7.csv,out2_6sec_shift_noise,4,2,1,2,0,0.0,0.0,1.9999999950071896,0.9999999950011108,0
cleaned_transformed_ds7.csv,out2_6sec_shift_filt,3,2,3,3,0,0.0,0.0,1.99999999500722,2.9999999950132223,0
cleaned_transformed_ds7.csv,out2_6sec_shift_noise_filt,3,2,3,3,0,0.0,0.0,1.99999999500722,2.9999999950132223,0
cleaned_transformed_ds7.csv,out2_8sec_shift,3,2,3,0,0,0.0,0.0,1.999999995007149,0.0,0
cleaned_transformed_ds7.csv,out2_8sec_shift_noise,0,2,1,1,0,0.0,0.0,1.999999995007149,0.0,0
