in1,in2,in3,in4,in5,in6,in7,in8,out1,out2,out3,out4,out5,out6,out7,out8,,,,,,,,
32.768,-25.875,18.684,15.08,237.58,106.02,0.62925,11.167,6.90E+05,811.8,795.57,1101.5,17.768,13.367,571.06,24.155,,,,,,,,
32.768,-26.215,18.604,15.151,237.31,106.17,0.63049,11.161,7.27E+05,818.03,799.75,1131.3,16.322,13.376,566.77,24.285,,,,,,,,
32.768,-26.251,18.619,15.216,237.35,106.42,0.63152,11.119,7.19E+05,816.88,799.57,1128.9,18.745,13.425,597.13,23.913,,,,,,,,
32.768,-26.25,18.14,15.21,237.3,106.2,0.63065,11.124,7.23E+05,817.1,800.08,1126.9,19.079,13.42,590.1,23.996,,,,,,,,
32.768,-26.25,18.896,15.213,237.32,106.22,0.63056,11.147,7.28E+05,818.4,799.98,1136.1,16.119,13.392,578.7,24.199,,,,,,,,
32.768,-26.25,18.697,15.21,237.35,106.14,0.6313,11.121,7.22E+05,817.68,799.85,1131.5,17.949,13.422,594.57,23.976,,,,,,,,
32.768,-26.25,18.358,15.236,237.27,106.15,0.63027,11.131,7.26E+05,817.61,800.18,1130.3,18.051,13.411,586.18,24.084,,,,,,,,
32.768,-26.25,18.822,15.243,237.31,106.2,0.63101,11.146,7.29E+05,818.4,800.01,1135.9,16.423,13.393,578.05,24.18,,,,,,,,
32.768,-26.25,18.688,15.21,237.28,106.24,0.63187,1.111,7.18E+05,817.09,799.6,1129.4,18.975,13.436,603.01,23.851,,,,,,,,
32.768,-26.25,18.714,15.248,237.36,105.86,0.63097,1.112,7.26E+05,818.39,800.2,1134.2,17.402,13.423,593.92,24.026,,,,,,,,
32.768,-25.959,18.722,15.36,237.31,105.65,0.63171,11.124,7.02E+05,813.28,796.72,1111.4,19.603,13.418,595.51,23.869,,,,,,,,
32.768,-25.873,18.816,15.401,237.34,105.44,0.63035,11.106,6.90E+05,811.56,795.86,1104.2,20.205,13.437,610.66,23.766,,,,,,,,
32.768,-25.814,18.796,15.567,237.29,104.99,0.63128,11.117,6.98E+05,811.93,795.72,1105.8,19.745,13.424,600.03,23.862,,,,,,,,
32.768,-25.503,18.163,15.609,237.3,104.62,0.62782,11.097,6.64E+05,805.35,792.62,1073.9,23.754,13.446,617.8,23.667,,,,,,,,
32.768,-25.464,19.288,15.878,236.98,103.98,0.62834,11.065,6.64E+05,806.19,792.41,1082.2,21.636,13.482,644.83,23.573,,,,,,,,
32.768,-25.13,19.018,15.858,236.94,103.6,0.62916,11.024,6.22E+05,799.08,788.32,1047.3,27.693,13.528,677.44,23.057,,,,,,,,
32.768,-25.125,18.249,15.994,236.96,103.4,0.62917,11.038,6.34E+05,799.27,788.92,1047.6,29.282,13.514,660.55,23.159,,,,,,,,
32.768,-24.819,19.431,16.121,236.9,103.11,0.62804,11.043,6.07E+05,795.1,785.27,1030.9,26.157,13.503,670.71,23.194,,,,,,,,
32.768,-24.748,19.378,16.295,236.99,102.48,0.62794,11.025,6.07E+05,794.67,785.14,1027.5,26.919,13.525,682.13,23.139,,,,,,,,
32.768,-24.689,18.614,16.393,236.93,102.13,0.6255,10.974,5.94E+05,792.04,785.14,1015.8,32.205,13.585,715.84,22.824,,,,,,,,
32.768,-24.378,19.73,16.532,236.96,102,0.61916,11.008,5.71E+05,787.9,781.96,1000.4,25.123,13.541,710.99,23.249,,,,,,,,
32.768,-24.339,19.616,16.717,236.99,101.94,0.62192,10.977,5.66E+05,786.4,781.5,993.45,28.503,13.577,731.37,22.917,,,,,,,,
32.768,-24.005,19.553,16.794,236.92,101.57,0.62092,10.971,5.38E+05,780.51,777.93,966.94,30.994,13.582,741.8,22.786,,,,,,,,
32.768,-24,19.595,16.891,236.56,100.99,0.62014,1.097,5.46E+05,781.81,778.52,971.09,30.006,13.583,738.59,22.933,,,,,,,,
32.768,-23.709,19.694,17.036,236.53,100.61,0.62048,10.978,5.29E+05,777.46,775.45,951.14,30.646,13.572,736.74,22.92,,,,,,,,
32.768,-23.623,19.734,17.187,236.61,100.41,0.62004,10.937,5.14E+05,774.99,774.82,939.29,32.87,13.62,770.2,22.639,,,,,,,,
32.768,-23.564,19.774,17.327,236.63,100.09,0.61964,10.931,5.14E+05,774.46,774.6,935.98,32.663,13.627,774.73,22.659,,,,,,,,
32.768,-23.253,18.707,17.424,236.63,99.743,0.61723,10.929,4.95E+05,768.3,771.79,913.85,40.493,13.628,774.24,22.539,,,,,,,,
32.768,-23.188,20.257,17.563,236.58,99.109,0.61331,10.789,4.49E+05,764.93,771.56,886.75,35.87,13.791,893.73,21.893,,,,,,,,
32.768,-22.878,20.171,17.694,236.58,98.78,0.60998,10.858,4.46E+05,761.91,768.73,877.15,33.419,13.706,849.82,22.406,,,,,,,,
32.768,-22.875,20.187,17.828,236.54,98.654,0.60797,1.088,4.56E+05,762.82,769.11,882.49,31.174,13.68,833.94,22.653,,,,,,,,
32.768,-22.584,20.182,17.973,236.62,98.221,0.60959,10.859,4.32E+05,757.65,766.21,857.62,34.109,13.704,853.11,22.438,,,,,,,,
32.768,-22.498,20.271,18.095,236.29,97.87,0.60924,1.085,4.28E+05,756.62,765.66,851.43,34.032,13.713,859.35,22.433,,,,,,,,
32.768,-22.439,20.39,18.247,236.2,97.023,0.60887,10.847,4.32E+05,757.53,765.81,850.01,32.582,13.717,857.7,22.569,,,,,,,,
32.768,-22.128,20.369,18.356,236.24,96.642,0.60789,1.087,4.18E+05,753.22,762.66,832.07,32.797,13.688,845.64,22.715,,,,,,,,
32.768,-22.089,19.553,18.456,236.22,96.453,0.60739,10.832,4.12E+05,751.05,762.84,828.01,40.224,13.733,866.48,22.404,,,,,,,,
32.768,-21.755,20.592,18.623,236.22,96.019,0.60679,10.818,3.80E+05,745.99,759.49,796.45,34.803,13.747,893,22.415,,,,,,,,
32.768,-21.75,20.77,18.746,236.22,95.452,0.60547,10.755,3.67E+05,745.11,760.18,786.59,34.932,13.822,939.16,22.134,,,,,,,,
32.768,-21.459,20.765,18.876,236.17,95.037,0.60088,10.761,3.49E+05,740.65,757.69,768.85,34.805,13.813,943.82,22.231,,,,,,,,
32.768,-21.373,20.766,19.03,236.25,94.655,0.60285,10.778,3.54E+05,740.67,757.13,766.69,34.594,13.792,927.72,22.387,,,,,,,,
32.768,-21.34,19.841,19.141,236.22,94.253,0.60143,10.738,3.52E+05,738.83,757.47,765.69,41.674,13.841,948.3,22.095,,,,,,,,
32.768,-21.005,21.084,19.293,235.94,94.113,0.60153,10.801,3.37E+05,736.09,753.73,744.3,33.217,13.761,918.52,22.612,,,,,,,,
32.768,-20.964,21.063,19.453,235.87,93.521,0.60038,10.756,3.28E+05,735.09,754.19,736.33,33.974,13.815,951.15,22.413,,,,,,,,
32.768,-20.63,21.064,19.628,235.87,93.106,0.59973,1.075,3.05E+05,729.68,751.14,712.87,35.911,13.82,962.85,22.389,,,,,,,,
32.768,-20.625,19.898,19.75,235.79,92.847,0.59974,1.07,3.04E+05,727.49,751.57,713.77,45.031,13.882,992.09,21.974,,,,,,,,
32.768,-20.334,21.43,19.907,235.87,92.367,0.60004,10.709,2.75E+05,724.83,748.94,684.54,36.038,13.868,1005.2,22.241,,,,,,,,
32.768,-20.248,21.367,20.001,235.88,92.231,0.59894,10.661,2.58E+05,721.66,748.19,671.66,38.185,13.925,1055.3,21.944,,,,,,,,
32.768,-20.215,21.311,20.103,235.77,91.682,0.59524,10.658,2.60E+05,722.11,748.6,672.36,37.346,13.928,1061.9,22.019,,,,,,,,
32.768,-19.88,21.14,20.242,235.82,91.304,0.5944,10.695,2.51E+05,718.4,745.6,658.31,39.445,13.881,1031.8,22.259,,,,,,,,
32.768,-19.839,20.975,20.362,235.83,90.847,0.59103,10.673,2.48E+05,717.68,745.84,655.52,40.056,13.908,1061.1,22.179,,,,,,,,
32.768,-19.505,21.683,20.475,235.83,90.37,0.59271,1.065,2.13E+05,712.77,742.6,624.5,39.628,13.933,1105.8,22.121,,,,,,,,
32.768,-19.5,21.677,20.601,235.49,90.069,0.59327,10.645,2.15E+05,713.22,742.91,624.5,39.466,13.94,1111.7,22.123,,,,,,,,
32.768,-19.209,21.632,20.713,235.5,89.588,0.5924,10.603,1.87E+05,707.82,740,600.34,43.817,13.989,1197.4,21.876,,,,,,,,
32.768,-19.123,21.754,20.836,235.49,89.523,0.59086,10.586,1.77E+05,705.97,739.27,591.54,44.724,14.01,1241.3,21.792,,,,,,,,
32.768,-19.09,20.721,20.971,235.45,89.01,0.59108,10.584,1.90E+05,705.94,739.38,598.83,50.109,14.014,1250.5,21.745,,,,,,,,
32.768,-18.755,22.066,21.153,235.49,88.66,0.59331,10.574,1.54E+05,702.19,736.3,565.57,46.754,14.022,1292.8,21.847,,,,,,,,
32.768,-18.714,22.05,21.283,235.45,87.972,0.58408,10.561,1.55E+05,702.07,737.11,565.48,45.588,14.037,1371.4,21.868,,,,,,,,
32.768,-18.38,22.019,21.413,235.47,87.628,0.58479,10.543,1.32E+05,697.19,733.63,542.49,50.899,14.058,1449.6,21.756,,,,,,,,
32.768,-18.375,22.066,21.593,235.48,87.157,0.58622,10.544,1.36E+05,698.44,734.3,543.12,49.521,14.057,1453.4,21.855,,,,,,,,
32.768,-18.084,20.992,21.688,235.46,86.96,0.58553,1.05,1.22E+05,692.59,730.2,527.01,63.172,14.112,1622.7,21.443,,,,,,,,
32.768,-17.998,22.456,21.869,235.12,86.752,0.58427,10.527,1.11E+05,693.62,730.98,516.17,53.212,14.075,1549.8,21.798,,,,,,,,
32.768,-17.985,22.401,21.956,235.12,86.223,0.58467,10.499,1.09E+05,693.51,730.83,512.88,55.567,14.111,1655.4,21.683,,,,,,,,
32.768,-17.633,22.362,22.054,235.08,85.696,0.58575,10.498,93411,689.82,727.47,492.99,59.654,14.11,1699.8,21.694,,,,,,,,
32.768,-17.624,22.398,22.205,235.12,85.373,0.5825,10.494,94485,690.21,728.22,493.4,58.528,14.115,1739.1,21.739,,,,,,,,
32.768,-17.334,21.583,22.322,235.1,84.905,0.5808,10.455,84288,685.7,724.43,477.94,70.716,14.163,1931.8,21.425,,,,,,,,
32.768,-17.248,22.933,22.498,235.18,84.661,0.57465,10.447,72933,685.03,725,464.15,65.814,14.17,2005.3,21.562,,,,,,,,
32.768,-16.959,22.828,22.681,235.48,84.205,0.57292,10.451,65308,682.55,722.88,450.33,67.922,14.163,2042.9,21.634,,,,,,,,
32.768,-16.873,22.78,22.819,235.48,83.86,0.57411,10.459,64527,682.69,722.68,447.65,67.013,14.153,2027.1,21.731,,,,,,,,
32.768,-16.84,22.784,22.867,235.46,83.46,0.57281,10.431,61830,681.99,722.14,443.17,70.514,14.186,2152.9,21.602,,,,,,,,
32.768,-16.505,21.472,22.987,235.08,83.045,0.57191,10.435,59570,678.82,718.62,435.45,79.813,14.181,2186.5,21.48,,,,,,,,
32.768,-16.5,23.06,23.173,235.06,82.66,0.57011,10.419,51607,679.27,719.81,423.64,73.925,14.198,2268.6,21.619,,,,,,,,
32.768,-16.227,23.132,23.276,235.12,82.252,0.56951,10.421,45359,676.9,717.56,409.59,76.188,14.194,2305,21.665,,,,,,,,
32.768,-16.123,23.066,23.407,235.1,81.891,0.57099,10.389,42378,675.69,715.8,400.74,83.304,14.232,2454.6,21.496,,,,,,,,
32.768,-15.834,23.106,23.535,235.12,81.557,0.56917,10.376,36752,672.7,712.89,384.65,89.405,14.244,2560.5,21.433,,,,,,,,
32.768,-15.748,22.372,23.63,235.1,81.127,0.56379,10.339,35857,670.94,711.34,382.08,100.44,14.283,2780.8,21.159,,,,,,,,
32.768,-15.715,23.269,23.801,235.12,80.472,0.56567,1.034,33065,672.08,712.49,376.08,93.971,14.283,2786.1,21.367,,,,,,,,
32.768,-15.38,23.471,23.925,235.13,80.137,0.56463,10.357,28733,669.66,710.23,360.91,93.264,14.261,2754.3,21.506,,,,,,,,
32.768,-15.375,23.444,24.063,235.1,79.713,0.56498,10.352,28581,670.39,710.7,361.03,92.727,14.267,2790.7,21.535,,,,,,,,
32.768,-15.102,23.431,24.187,234.83,79.37,0.56236,10.349,25455,667.97,708.39,348.63,96.68,14.266,2851.5,21.518,,,,,,,,
32.768,-14.998,23.517,24.326,234.72,79.226,0.56455,1.032,24282,666.68,706.25,339.46,105.57,14.296,3008.9,21.354,,,,,,,,
32.768,-14.727,23.238,24.437,234.66,78.575,0.56236,1.029,22035,663.8,702.95,326.48,116.71,14.319,3229.1,21.181,,,,,,,,
32.768,-14.623,23.386,24.576,234.72,78.24,0.56283,10.269,21079,662.76,701.52,318.86,123.05,14.337,3382.7,21.106,,,,,,,,
32.768,-14.61,23.985,24.722,234.72,78.019,0.56255,10.299,20192,664.33,703.75,318.63,110.28,14.312,3208.1,21.412,,,,,,,,
32.768,-14.258,23.352,24.842,234.75,77.621,0.55978,10.254,19372,659.79,698.25,302.39,131.47,14.342,3553.9,21.058,,,,,,,,
32.765,-14.249,23.571,24.98,234.71,77.261,0.56204,10.271,19368,661.33,699.57,302.95,123.08,14.33,3439.7,21.255,,,,,,,,
32.762,-13.977,24.12,25.121,234.75,76.797,0.56248,10.279,18232,659.72,697.98,289.38,121.1,14.319,3430.5,21.409,,,,,,,,
32.727,-13.873,24.087,25.243,234.72,76.566,0.55862,10.238,18380,657.44,695.77,281.92,135.4,14.348,3742.3,21.159,,,,,,,,
32.7,-13.584,23.911,25.361,234.44,76.243,0.55375,1.022,19097,654.17,692.61,270.43,146.83,14.352,3939.7,21.009,,,,,,,,
32.678,-13.498,23.475,25.49,234.37,75.757,0.55628,1.022,20686,654.44,691.93,269.86,147.38,14.351,3944.5,21.022,,,,,,,,
32.653,-13.485,24.437,25.679,234.37,75.126,0.55315,10.241,20457,656.07,695.06,267.66,131.84,14.338,3812.8,21.366,,,,,,,,
32.61,-13.133,24.361,25.779,234.38,74.817,0.55474,10.167,24169,650.03,687.47,247.38,166.54,14.372,4473.8,20.872,,,,,,,,
32.596,-13.124,23.159,25.883,234.38,74.324,0.55095,10.246,25666,654.22,692,262.1,137.85,14.321,3835.7,21.316,,,,,,,,
32.569,-12.852,24.688,26.009,234.35,73.516,0.54745,10.153,31351,648.35,686.87,236.63,167.23,14.369,4685.7,20.949,,,,,,,,
32.531,-12.748,24.64,26.157,234.37,73.301,0.54696,10.158,33142,648.14,686.53,233.83,165.96,14.364,4652,21.008,,,,,,,,
32.506,-12.477,24.592,26.269,234.36,72.88,0.54996,10.176,35882,647.09,684.6,225.89,162.35,14.349,4520.4,21.147,,,,,,,,
32.473,-12.373,23.54,26.358,234.32,72.542,0.546,10.105,44981,643.34,680.3,223.37,196.92,14.37,5238.3,20.585,,,,,,,,
32.438,-12.36,24.799,26.53,234.35,72.12,0.54066,10.097,47712,643.44,682.05,216.58,191.82,14.368,5364,20.75,,,,,,,,
32.419,-12.008,24.947,26.699,234.01,71.636,0.54373,10.158,48736,643.79,681.67,208.68,170.16,14.341,4791.3,21.177,,,,,,,,
32.384,-11.999,24.922,26.823,233.72,70.97,0.54366,10.145,54350,644.24,682.04,208.53,171.25,14.345,4919.7,21.17,,,,,,,,
32.356,-11.727,24.962,26.964,233.62,70.425,0.54119,10.143,61668,642.29,680.09,200.06,174.27,14.336,4992.6,21.195,,,,,,,,
32.332,-11.623,23.777,27.055,233.6,70.203,0.54421,10.098,69784,639.97,675.96,199.73,200.16,14.348,5451.1,20.78,,,,,,,,
32.3,-11.352,25.214,27.203,233.62,69.89,0.53888,10.087,74750,636.97,674.28,184.22,203.8,14.336,5671.3,20.885,,,,,,,,
32.282,-11.248,24.541,27.316,233.63,69.385,0.5442,10.107,78651,638.12,673.98,185.43,196.24,14.331,5439.8,21.003,,,,,,,,
32.248,-11.235,25.222,27.468,233.63,69.012,0.53864,10.026,92149,634.55,671.44,177.88,229.65,14.334,6430.9,20.609,,,,,,,,
32.21,-10.883,25.392,27.598,233.59,68.405,0.53929,10.035,1.00E+05,632.46,668.83,168.27,229,14.322,6381.4,20.72,,,,,,,,
32.191,-10.874,25.386,27.735,233.6,67.995,0.54053,10.039,1.04E+05,633.53,669.63,168.06,223.29,14.321,6324.6,20.818,,,,,,,,
32.159,-10.602,25.341,27.865,233.26,67.642,0.53776,10.021,1.14E+05,630.48,666.51,161.05,237.85,14.311,6604.1,20.688,,,,,,,,
32.117,-10.498,24.242,27.954,233.24,67.136,0.53849,0.99166,1.49E+05,624.73,659.98,160.83,302.08,14.274,8031.4,19.906,,,,,,,,
32.098,-10.485,25.651,28.138,233.25,66.632,0.53565,0.99833,1.36E+05,629.21,665.48,155.27,250.74,14.298,7143,20.612,,,,,,,,
32.07,-10.133,25.344,28.276,233.25,66.466,0.53681,0.99876,1.41E+05,626.37,661.72,148.51,259.54,14.288,7135.6,20.579,,,,,,,,
32.041,-10.11,25.358,28.391,233.21,66.168,0.53614,0.99163,1.66E+05,622.92,658.36,145.86,299.93,14.256,8154.4,20.155,,,,,,,,
32.013,-9.758,25.947,28.537,233.25,65.999,0.53159,0.99163,1.72E+05,619.68,655.62,135.96,307.11,14.241,8243,20.206,,,,,,,,
31.98,-97.494,25.811,28.697,233.19,65.637,0.53344,0.98917,1.87E+05,619.12,654.67,135.3,320.71,14.225,8612.2,20.088,,,,,,,,
31.953,-94.768,25.917,28.809,233.25,65.03,0.53053,0.99513,1.80E+05,620.55,656.19,130.73,284.48,14.248,7786.3,20.536,,,,,,,,
31.931,-93.733,24.804,28.875,233.27,64.642,0.53093,0.99161,2.02E+05,618.33,653.26,133.39,311.52,14.228,8282,20.172,,,,,,,,
31.882,-93.601,26.205,29.039,233.25,64.264,0.52882,0.98756,2.27E+05,616.68,652.63,125.39,327.36,14.193,8961.2,20.17,,,,,,,,
31.875,-9.008,26.237,29.203,233.25,63.76,0.52621,0.98888,2.34E+05,614.82,650.62,119.12,325.61,14.19,8826,20.278,,,,,,,,
31.846,-89.846,26.217,29.316,233.23,63.395,0.52819,0.98535,2.60E+05,613.4,648.89,117.88,347.68,14.159,9395.7,20.095,,,,,,,,
31.808,-8.633,25.576,29.423,233.21,63.054,0.52961,0.98543,2.67E+05,610.47,645.02,115.25,363.5,14.15,9425.9,19.984,,,,,,,,
31.768,-86.244,25.475,29.545,233.25,62.793,0.52426,0.98244,3.00E+05,609.22,644.64,114.89,380.45,14.117,9925.3,19.8,,,,,,,,
31.753,-83.518,26.8,29.733,233.23,62.37,0.52103,0.98632,2.84E+05,609.42,645.44,104.74,350.53,14.141,9389.9,20.301,,,,,,,,
31.748,-82.483,26.476,29.784,233.25,62.248,0.52204,0.98517,2.94E+05,608.03,643.62,104.46,364.54,14.128,9587.8,20.175,,,,,,,,
31.742,-8.25,26.404,29.782,233.25,62.25,0.52371,0.98532,2.91E+05,608.13,643.44,104.76,364.71,14.13,9559,20.175,,,,,,,,
31.753,-8.25,25.955,29.775,233.25,62.25,0.52375,0.98414,3.00E+05,607.54,642.63,106.72,375.91,14.12,9738.5,20.017,,,,,,,,
31.738,-8.25,25.975,29.748,233.22,62.25,0.52291,0.98179,3.18E+05,606.11,641.45,106.76,394.03,14.096,10142,19.852,,,,,,,,
31.747,-8.25,26.593,29.76,233.25,62.25,0.52311,0.98291,3.08E+05,606.75,642.29,103.98,381.88,14.106,9975.5,20.037,,,,,,,,
31.748,-8.25,26.435,29.763,233.25,62.25,0.51976,0.98567,2.93E+05,608.25,644.17,104.89,359.77,14.132,9503.7,20.197,,,,,,,,
31.755,-8.25,25.62,29.757,233.25,62.25,0.52322,0.98382,3.04E+05,607.34,642.37,108.31,379.85,14.118,9778.1,19.932,,,,,,,,
31.594,-8.25,26.011,29.69,233.25,62.25,0.52319,0.9842,2.99E+05,606.83,642.47,107.2,376.85,14.121,9726.1,20.011,,,,,,,,
31.408,-8.25,26.179,29.64,233.2,62.25,0.52313,0.98713,2.78E+05,607.67,643.83,107.17,356.03,14.147,9243.2,20.227,,,,,,,,
31.192,-8.25,25.812,29.568,232.96,61.78,0.52496,0.98028,3.35E+05,603.79,640.11,109.06,409.1,14.081,10395,19.725,,,,,,,,
30.987,-8.25,25.491,29.434,232.51,61.497,0.52378,0.98541,3.03E+05,605.99,642.75,111.94,369.32,14.135,9491.9,20.024,,,,,,,,
30.799,-8.25,24.385,29.356,232.47,61.5,0.52261,0.98945,2.83E+05,607.45,644.26,117.61,346.52,14.17,8798.4,20.085,,,,,,,,
30.594,-8.25,24.898,29.246,232.45,61.5,0.52474,0.99023,2.75E+05,606.78,644.17,116.34,341.79,14.174,8688.3,20.217,,,,,,,,
30.394,-86.094,24.98,29.156,232.48,61.5,0.53012,0.98834,2.78E+05,608.75,646.35,121.43,342.56,14.175,8909.3,20.161,,,,,,,,
30.202,-86.258,24.604,29.077,232.49,61.5,0.53372,0.99364,2.53E+05,610.81,648.35,124.71,310.51,14.207,8081.7,20.461,,,,,,,,
29.993,-8.625,24.337,28.999,232.5,61.321,0.53198,0.99618,2.51E+05,611.37,649.7,126.88,294.54,14.215,7710,20.6,,,,,,,,
29.798,-8.625,23.01,28.893,232.15,61.124,0.53064,0.99277,2.71E+05,609.31,647.36,132.56,323.12,14.206,8149.3,20.09,,,,,,,,
29.587,-8.625,23.94,28.812,232.11,61.125,0.52802,0.99649,2.61E+05,609.87,649.67,129.89,295.48,14.215,7652.2,20.526,,,,,,,,
29.388,-8.625,23.8,28.717,232.13,61.125,0.53489,10.042,2.41E+05,612.14,652.18,133.03,257.03,14.218,6653.1,21.059,,,,,,,,
29.208,-8.625,23.369,28.629,232.1,61.125,0.53412,10.064,2.43E+05,612.24,652.77,135.96,250.44,14.213,6391.3,21.13,,,,,,,,
28.997,-8.625,22.091,28.525,232.1,61.125,0.53969,10.075,2.43E+05,612.04,651.45,142.47,257.29,14.212,6232.3,20.941,,,,,,,,
28.789,-8.625,22.998,28.439,232.12,60.777,0.53886,10.031,2.53E+05,608.95,650.03,138,270.07,14.216,6753.4,20.834,,,,,,,,
28.6,-8.625,22.802,28.362,231.74,60.749,0.53876,10.104,2.52E+05,610.54,652.91,141.39,242.62,14.196,5962.6,21.346,,,,,,,,
28.404,-8.625,22.54,28.321,231.72,60.75,0.53977,10.134,2.54E+05,610.42,653.54,143.72,238.08,14.183,5689.7,21.526,,,,,,,,
28.215,-8.625,22.284,28.217,231.69,60.75,0.5434,10.112,2.52E+05,608.49,651.65,144.91,248.51,14.191,5868.6,21.298,,,,,,,,
27.988,-88.558,21.056,28.084,231.72,60.75,0.54385,10.077,2.66E+05,609.65,651.67,153.61,262.81,14.212,6147.1,20.766,,,,,,,,
27.784,-90.016,21.919,28.036,231.69,60.75,0.54475,10.143,2.67E+05,611.35,656.22,155.56,233.62,14.186,5533.8,21.514,,,,,,,,
27.605,-90.001,21.708,27.936,231.75,60.41,0.54545,10.161,2.79E+05,610.7,656.63,157.6,232.02,14.174,5392.9,21.666,,,,,,,,
27.39,-9,21.179,27.848,231.4,60.367,0.54713,1.018,2.85E+05,609.9,656.18,161.16,236.52,14.162,5243.7,21.706,,,,,,,,
27.193,-9,20.729,27.75,231.35,60.349,0.55406,10.156,2.74E+05,607.91,653.91,163.04,247.49,14.175,5401.5,21.403,,,,,,,,
26.994,-9,21.084,27.704,231.29,60.373,0.55458,1.022,2.78E+05,606.6,655.64,164.56,239.77,14.136,4964.1,22.032,,,,,,,,
26.79,-9,20.377,27.601,231.37,60.375,0.55584,10.214,2.84E+05,605.58,654.25,167.66,249.5,14.138,4994.8,21.823,,,,,,,,
26.596,-9,20.244,27.528,231.38,59.994,0.55772,10.208,2.94E+05,604.03,653.87,168.41,251.98,14.139,5040.1,21.812,,,,,,,,
26.405,-9,19.937,27.434,231.36,59.623,0.55849,10.162,3.06E+05,602.56,652.41,168.1,259.88,14.161,5362,21.396,,,,,,,,
26.202,-9,19.783,27.349,231.04,59.625,0.5632,10.249,3.04E+05,600.46,653.27,173.44,259.22,14.108,4786.3,22.141,,,,,,,,
26.005,-9,20.076,27.273,231,59.625,0.56101,10.269,3.16E+05,598.53,653.81,173.27,257.41,14.092,4697.6,22.424,,,,,,,,
25.803,-9,19.467,27.168,230.94,59.65,0.56058,10.258,3.25E+05,597.73,652.47,175.39,266.45,14.098,4759.5,22.17,,,,,,,,
25.589,-9,18.95,27.077,230.98,59.625,0.55985,10.285,3.40E+05,596.46,651.78,178.76,272.98,14.076,4620.6,22.319,,,,,,,,
25.393,-93.541,19.199,27.044,230.96,59.446,0.56484,10.277,3.48E+05,599.5,655.99,186.32,257.99,14.092,4600.9,22.366,,,,,,,,
25.191,-93.759,18.836,26.977,231,59.249,0.56206,10.283,3.75E+05,599.09,655.92,188.19,260.86,14.085,4583.5,22.404,,,,,,,,
24.998,-9.375,17.352,26.853,230.86,59.25,0.56495,10.314,3.82E+05,598.39,652.84,196.06,277.42,14.061,4396.8,22.281,,,,,,,,
24.795,-9.375,18.465,26.767,230.59,59.25,0.56652,10.341,3.78E+05,594.97,654.74,194.17,269.35,14.038,4292,22.874,,,,,,,,
24.602,-9.375,18.272,26.691,230.62,59.25,0.57378,10.322,3.57E+05,593.16,653.55,195.02,278.74,14.053,4360.5,22.605,,,,,,,,
24.39,-9.375,17.911,26.604,230.57,59.25,0.57018,10.363,3.82E+05,592.13,653.12,198.35,281.16,14.016,4185,22.97,,,,,,,,
24.204,-9.375,17.455,26.514,230.54,59.074,0.57291,10.344,3.84E+05,591.3,651.95,199.34,289.96,14.031,4266.3,22.668,,,,,,,,
23.992,-9.375,16.998,26.413,230.62,59.133,0.57323,10.401,3.95E+05,589.63,650.91,204.61,293.53,13.98,4015.4,23.115,,,,,,,,
23.797,-9.375,17.362,26.323,230.64,59.222,0.57905,10.367,3.71E+05,587.97,650.91,202.4,301.15,14.01,4151.5,22.779,,,,,,,,
23.613,-9.375,16.999,26.242,230.63,59.1,0.5774,10.423,3.93E+05,587.19,650.48,206.98,301.03,13.957,3919.1,23.306,,,,,,,,
23.404,-9.375,16.739,26.143,230.56,59.177,0.57901,1.041,3.90E+05,586.3,649.54,207.33,309.46,13.968,3970.7,23.026,,,,,,,,
23.193,-9.375,15.173,26.027,230.62,59.128,0.57956,10.407,4.04E+05,585.94,646.35,212.34,322.07,13.968,3968.4,22.468,,,,,,,,
22.992,-95.811,16.455,25.978,230.59,58.894,0.58,10.423,4.22E+05,588.03,651.37,214.64,305.22,13.958,3895.1,23.103,,,,,,,,
22.803,-97.513,16.184,25.877,230.52,58.874,0.58226,1.047,4.33E+05,589.52,652.63,224.25,297.75,13.918,3674.4,23.402,,,,,,,,
22.607,-97.501,15.871,25.79,230.49,58.875,0.59008,10.419,4.05E+05,587.97,651.25,223.11,313.65,13.966,3849.6,22.548,,,,,,,,
22.398,-9.75,14.658,25.653,230.23,58.85,0.5857,10.467,4.38E+05,587.87,649.17,228.77,313.46,13.917,3662.6,22.721,,,,,,,,
22.201,-9.75,15.392,25.66,230.18,58.875,0.58818,10.447,4.28E+05,587.5,650.35,225.75,319.13,13.936,3747.5,22.657,,,,,,,,
22.008,-9.75,15.296,25.604,230.23,58.755,0.58721,10.484,4.46E+05,587.63,650.45,228.27,317.12,13.899,3612,22.994,,,,,,,,
21.813,-9.75,14.949,25.506,230.23,58.501,0.59003,10.517,4.54E+05,587.28,649.9,232.22,317.83,13.866,3482.4,23.058,,,,,,,,
21.591,-9.75,13.865,25.349,230.21,58.5,0.59484,10.537,4.45E+05,585.83,647.66,237.15,324.16,13.845,3380.9,22.638,,,,,,,,
21.449,-9.75,14.583,25.312,230.33,58.5,0.59332,10.484,4.48E+05,585.93,648.66,231.09,331.34,13.896,3599.8,22.415,,,,,,,,
21.423,-9.75,14.484,25.069,230.56,58.83,0.59262,10.503,4.38E+05,585.35,647.85,232.56,332.61,13.877,3519.7,22.397,,,,,,,,
