in1,in2,in3,in4,out1_0sec,out2_0sec,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
440,-20.331,34.165,4400.0,306.17,2203.4,1945.0,2241.3,2241.5136952116304,2237.401771938174,2237.720080119629,2268.7,2268.5863046608083,2266.2720223834385,2265.96719798714,2295.1,2294.552263752681,2295.9759694981785,2295.9402940871,2341.9,2342.214478966767,2330.4380617614875,2329.839577810727,2355.8,2355.215081818526,2352.9973726835037,2353.172378170715,1944.7,1945.693752975321,1945.30415638262,1945.1297314217968,1945.0,1944.5119085808456,1944.799655822949,1944.1096687622155,1944.0,1945.035959508544,1943.2919744706264,1943.3821966128544,1939.4,1939.316364160084,1940.6950574121788,1940.824662238293,1938.5,1938.392097867206,1938.525904123556,1938.3887016334136
441,-21.074,34.68,4400.0,305.66,2175.7,1947.3,2218.2,2216.754916911191,2219.6961123291185,2219.5409934624317,2251.2,2251.8369162277777,2252.604120182913,2252.553152588346,2276.5,2275.918362834826,2279.8460070903875,2279.8659877228124,2312.9,2312.9659620150774,2314.647912981341,2313.8899196391294,2331.6,2330.773100719895,2340.9598885070745,2340.378148186642,1947.6,1950.048379767332,1946.062808419891,1945.7840061901727,1944.1,1942.863126686608,1944.7256065371505,1944.1995110839875,1945.4,1944.93147505369,1944.5999594027055,1945.122083606202,1940.5,1942.2749396791648,1941.4802661967435,1942.187096573928,1942.8,1942.949186736048,1940.3527117745307,1939.8828710081127
442,-21.103,34.799,4400.0,303.2,2168.3,1949.9,2203.4,2201.8950392685297,2200.3825382625737,2200.138545233493,2241.3,2241.6019449454243,2237.401771938174,2237.9275124162773,2268.7,2267.758212729148,2266.2720223834385,2266.3049145516657,2295.1,2295.2525194859936,2295.9759694981785,2295.568687166269,2341.9,2342.17135159013,2330.4380617614875,2330.0549278552394,1945.0,1945.640354840735,1946.456754049639,1946.3328506838725,1944.7,1944.830598617772,1945.30415638262,1945.0750731997275,1945.0,1945.411876242644,1944.799655822949,1945.276728100021,1944.0,1942.6156164311385,1943.2919744706264,1944.026214616897,1939.4,1939.3973943787275,1940.6950574121788,1940.361482399109
443,-21.77,35.045,4400.0,302.67,2145.0,1950.9,2175.7,2175.4523255827708,2181.3694877838016,2181.4765499258538,2218.2,2219.044023891036,2219.6961123291185,2220.847213557558,2251.2,2251.2445607387035,2252.604120182913,2252.6808598805555,2276.5,2276.044613171675,2279.8460070903875,2280.0672326540835,2312.9,2315.118446243838,2314.647912981341,2314.4219078665483,1947.3,1947.437572578728,1947.580404032229,1947.0031656307544,1947.6,1945.908881491988,1946.062808419891,1946.261277223668,1944.1,1944.4526785549904,1944.7256065371505,1944.375878960571,1945.4,1946.625636944421,1944.5999594027055,1944.744944553761,1940.5,1941.2042177357296,1941.4802661967435,1941.144023016056
444,-22.196,35.204,4400.0,305.0,2136.4,1949.3,2168.3,2168.4643162487923,2164.673389066299,2165.1227062581493,2203.4,2202.8928578854548,2200.3825382625737,2201.578092350665,2241.3,2242.775918097231,2237.401771938174,2237.259285621212,2268.7,2269.3422106353164,2266.2720223834385,2266.873970376183,2295.1,2296.1532555558447,2295.9759694981785,2295.65610184512,1949.9,1949.073418698042,1949.2046557804367,1948.1544978633435,1945.0,1945.5284431898967,1946.456754049639,1947.0809061501632,1944.7,1943.2103361488848,1945.30415638262,1944.593161349953,1945.0,1943.5634595001648,1944.799655822949,1944.2426130782212,1944.0,1944.8933991370063,1943.2919744706264,1942.9173679405
445,-22.424,35.395,4400.0,305.21,2128.7,1949.8,2145.0,2146.0667391425413,2149.454083915681,2150.076571381348,2175.7,2176.4275759403326,2181.3694877838016,2182.171779230829,2218.2,2218.863220357935,2219.6961123291185,2219.600008007921,2251.2,2252.672641875375,2252.604120182913,2253.027414307343,2276.5,2277.751408988011,2279.8460070903875,2280.054535862909,1950.9,1950.11023024702,1949.988728352124,1949.2292883997336,1947.3,1946.9472799305324,1947.580404032229,1947.9856754310272,1947.6,1949.688721598944,1946.062808419891,1946.033816376984,1944.1,1944.507814661827,1944.7256065371505,1943.9188457698324,1945.4,1945.612403829779,1944.5999594027055,1944.540049830276
446,-22.924,35.799,4400.0,305.94,2112.6,1950.6,2136.4,2135.864073465013,2137.0873258277024,2137.667344533982,2168.3,2168.147037083096,2164.673389066299,2165.1108345145035,2203.4,2201.804927247191,2200.3825382625737,2200.633438227863,2241.3,2240.322158676515,2237.401771938174,2237.5302334231164,2268.7,2269.4791043863547,2266.2720223834385,2266.84253618784,1949.3,1948.9472004169409,1949.893278320911,1949.3849053418048,1949.9,1951.2956177630872,1949.2046557804367,1949.5342945168263,1945.0,1946.6858934734144,1946.456754049639,1946.7776785299616,1944.7,1944.4557076503777,1945.30415638262,1944.9559534484,1945.0,1944.6676146946531,1944.799655822949,1944.9588880527672
447,-23.378,35.579,4400.0,307.81,2104.7,1947.4,2128.7,2129.324676373951,2126.1088797391058,2126.866427210178,2145.0,2145.701588138274,2149.454083915681,2149.387904179326,2175.7,2175.296479125048,2181.3694877838016,2181.67938441841,2218.2,2217.8017996385897,2219.6961123291185,2219.71555898975,2251.2,2251.0145792027383,2252.604120182913,2252.472565401875,1949.8,1950.3464443253783,1949.8147838693603,1949.11012863486,1950.9,1950.402348991164,1949.988728352124,1950.3265513946697,1947.3,1947.119783539924,1947.580404032229,1947.6209861646696,1947.6,1949.2886130123957,1946.062808419891,1946.4915236914635,1944.1,1944.5220460283765,1944.7256065371505,1944.942995676896
448,-24.488,36.204,4400.0,303.77,2058.5,1952.4,2112.6,2112.864187289797,2112.7101032141018,2113.6565437425534,2136.4,2137.9516949691824,2137.0873258277024,2136.84338399046,2168.3,2168.337632934446,2164.673389066299,2165.3229492592363,2203.4,2203.3089576916223,2200.3825382625737,2200.322997909376,2241.3,2240.7444326570194,2237.401771938174,2236.894031108636,1950.6,1949.6205699014408,1949.6818594890333,1949.163243198716,1949.3,1949.7844955723776,1949.893278320911,1949.8882197229905,1949.9,1948.603365168552,1949.2046557804367,1949.1196357737024,1945.0,1944.4449480106268,1946.456754049639,1947.058585307367,1944.7,1943.6894474146384,1945.30415638262,1945.783961985374
449,-25.285,36.859,4400.0,302.43,2027.8,1955.4,2104.7,2102.6194281046605,2092.302726176353,2092.878003825657,2128.7,2128.132811108137,2126.1088797391058,2125.950452811286,2145.0,2146.2350184673096,2149.454083915681,2151.0754308810983,2175.7,2176.962750563832,2181.3694877838016,2180.930377294077,2218.2,2217.2936461006434,2219.6961123291185,2219.8412075690685,1947.4,1945.6753508781728,1949.97735083586,1950.1372136845948,1949.8,1948.7214140126168,1949.8147838693603,1950.0316952004432,1950.9,1951.8508712666428,1949.988728352124,1950.1039507039116,1947.3,1948.973368194989,1947.580404032229,1947.6218113723976,1947.6,1948.422030734757,1946.062808419891,1946.6747570167763
450,-25.979,37.097,4400.0,305.43,2012.8,1952.4,2058.5,2059.622601823183,2062.817743393879,2063.380183950617,2112.6,2112.221723981872,2112.7101032141018,2112.413998611747,2136.4,2136.3396752983467,2137.0873258277024,2138.7635376418893,2168.3,2168.9048001410583,2164.673389066299,2163.8025036305044,2203.4,2203.7397134491725,2200.3825382625737,2200.825063570084,1952.4,1951.325917494199,1951.805913616132,1952.1766332393777,1950.6,1952.3418472225517,1949.6818594890333,1950.500721147553,1949.3,1948.3682146003532,1949.893278320911,1950.104420223402,1949.9,1949.6833473498696,1949.2046557804367,1948.8168104336223,1945.0,1944.213637426768,1946.456754049639,1946.789510163385
451,-26.028,37.371,4400.0,307.12,2013.3,1952.1,2027.8,2029.3927095889123,2035.2331849917443,2036.1381155820216,2104.7,2105.4227808726782,2092.302726176353,2091.851888952402,2128.7,2129.018496652472,2126.1088797391058,2126.6295999306085,2145.0,2143.2247085593976,2149.454083915681,2148.357086983718,2175.7,2174.9731917690588,2181.3694877838016,2181.378460040956,1955.4,1955.1457819585892,1953.312585553112,1953.3949161420765,1947.4,1948.8681787487865,1949.97735083586,1950.7496915373983,1949.8,1949.4542359789432,1949.8147838693603,1949.69325164461,1950.9,1949.8008651533185,1949.988728352124,1950.005298119197,1947.3,1946.885768607918,1947.580404032229,1947.6843567453263
452,-26.243,37.826,4400.0,306.12,2002.0,1954.7,2012.8,2012.6155637820589,2018.587279595621,2019.177639936664,2058.5,2058.556890343338,2062.817743393879,2062.4334250546885,2112.6,2111.319862450831,2112.7101032141018,2112.3370770428382,2136.4,2136.459898331059,2137.0873258277024,2136.2946121413734,2168.3,2169.71996123598,2164.673389066299,2164.365885989468,1952.4,1951.278026161763,1953.1562980209771,1953.015260623561,1952.4,1950.871382611437,1951.805913616132,1952.2286408973964,1950.6,1951.019157007216,1949.6818594890333,1948.9764968165,1949.3,1949.5838330780691,1949.893278320911,1950.3486368007968,1949.9,1949.2280721885736,1949.2046557804367,1949.2297221342155
453,-27.65,37.67,4400.0,302.54,1954.6,1952.7,2013.3,2012.6763608055956,2007.91577192388,2008.1894207904015,2027.8,2028.4265521535103,2035.2331849917443,2035.088971278008,2104.7,2106.4772592876025,2092.302726176353,2091.9392620170365,2128.7,2126.20412841539,2126.1088797391058,2125.79160678556,2145.0,2146.1400949514277,2149.454083915681,2149.107754539683,1952.1,1952.591715335908,1953.0092384537631,1952.9533063062177,1955.4,1956.1156166433373,1953.312585553112,1953.499018777807,1947.4,1946.7276402330588,1949.97735083586,1948.8433738461024,1949.8,1950.3036570023248,1949.8147838693603,1950.2911954298663,1950.9,1952.5388226071736,1949.988728352124,1950.0563009706943
454,-28.257,38.085,4400.0,303.18,1936.0,1951.4,2002.0,1998.4516349636517,1990.0294095586555,1990.4711992882803,2012.8,2012.0026300006907,2018.587279595621,2018.531849949738,2058.5,2059.371079996344,2062.817743393879,2062.887318081813,2112.6,2112.1083471443662,2112.7101032141018,2112.7300241758394,2136.4,2135.9269823349077,2137.0873258277024,2136.656204085334,1954.7,1954.9760265903617,1953.253442192824,1953.559846720733,1952.4,1952.0055501029144,1953.1562980209771,1953.0744755770356,1952.4,1950.7798653997252,1951.805913616132,1950.6813566926653,1950.6,1949.6274773072337,1949.6818594890333,1950.073271090766,1949.3,1948.1601401149785,1949.893278320911,1949.8581198185136
455,-28.915,38.453,4400.0,305.32,1919.7,1947.3,1954.6,1954.0353894187008,1962.9181530210333,1963.744003062424,2013.3,2012.8210488808425,2007.91577192388,2007.473227318196,2027.8,2028.109195841786,2035.2331849917443,2035.774526038552,2104.7,2104.211527095329,2092.302726176353,2092.2118160980203,2128.7,2128.6618274184657,2126.1088797391058,2125.764491815105,1952.7,1950.646994938158,1952.5144133062968,1952.9835862466164,1952.1,1951.2093896161784,1953.0092384537631,1952.779768529454,1955.4,1954.0228625058116,1953.312585553112,1952.4871349525872,1947.4,1948.891577337784,1949.97735083586,1950.079122851257,1949.8,1949.9603554301532,1949.8147838693603,1949.4634658597845
456,-29.217,38.721,4400.0,305.71,1910.3,1946.2,1936.0,1936.310117913983,1938.9287092520883,1939.6262212090176,2002.0,2001.6935944610573,1990.0294095586555,1988.9395458913068,2012.8,2011.9905509270304,2018.587279595621,2019.5333754141868,2058.5,2058.227953162035,2062.817743393879,2062.848103451467,2112.6,2112.485827401549,2112.7101032141018,2112.829042620599,1951.4,1951.2871903246044,1950.586326361552,1950.7645306892043,1954.7,1956.207682054928,1953.253442192824,1952.9635016751213,1952.4,1952.2326951885848,1953.1562980209771,1953.1781403143868,1952.4,1953.9006397599417,1951.805913616132,1951.819545345645,1950.6,1950.1271229975089,1949.6818594890333,1949.0119334316576
457,-29.542,38.828,4400.0,306.51,1902.2,1943.4,1919.7,1920.051021862021,1922.527644366573,1922.564512075718,1954.6,1955.733886743196,1962.9181530210333,1961.8794377132824,2013.3,2012.8358123146477,2007.91577192388,2008.8564539682236,2027.8,2028.1353382015436,2035.2331849917443,2035.5844780844225,2104.7,2105.51729494039,2092.302726176353,2092.837046813393,1947.3,1948.7514354027096,1948.1125167796208,1947.847722628101,1952.7,1952.8963005210244,1952.5144133062968,1952.2361160205817,1952.1,1952.484408850376,1953.0092384537631,1953.9102869413448,1955.4,1955.3619647462567,1953.312585553112,1953.1949490202728,1947.4,1949.3143331935369,1949.97735083586,1949.481189544795
458,-30.026,39.157,4400.0,306.09,1885.7,1941.3,1910.3,1909.6387882966253,1910.6502660743504,1910.8344213309845,1936.0,1936.140838514407,1938.9287092520883,1938.3832208256813,2002.0,2002.313044599624,1990.0294095586555,1990.414130867408,2012.8,2013.7484131520275,2018.587279595621,2018.796604017603,2058.5,2056.733883091369,2062.817743393879,2063.274322349533,1946.2,1944.2297655387356,1945.796336297397,1945.2862339128253,1951.4,1953.441502906745,1950.586326361552,1950.2939950173452,1954.7,1956.0228377045355,1953.253442192824,1954.1666461020616,1952.4,1952.29185231098,1953.1562980209771,1953.0082164105247,1952.4,1954.559789490067,1951.805913616132,1952.0206119306977
459,-30.747,39.775,4400.0,305.29,1860.0,1938.1,1902.2,1902.4147241025285,1898.7070619601143,1899.7890987568967,1919.7,1919.6442407684972,1922.527644366573,1922.1193926989304,1954.6,1954.622814386775,1962.9181530210333,1962.6786234495596,2013.3,2014.762345348187,2007.91577192388,2008.0559705503588,2027.8,2025.8968009108123,2035.2331849917443,2035.158980037474,1943.4,1942.1827067241015,1943.457048131312,1943.0879916456151,1947.3,1947.2422742923268,1948.1125167796208,1947.3846095290385,1952.7,1952.7213700669408,1952.5144133062968,1952.9197032757395,1952.1,1951.4797055697072,1953.0092384537631,1953.0884974293365,1955.4,1953.971829225715,1953.312585553112,1953.656617724584
460,-31.51,39.801,4400.0,306.06,1840.3,1927.1,1885.7,1885.3902656078255,1882.2643029330989,1883.6987243288036,1910.3,1912.5994652133563,1910.6502660743504,1909.948372098104,1936.0,1936.5688768935272,1938.9287092520883,1938.428786083641,2002.0,2002.8138070750972,1990.0294095586555,1990.010184867397,2012.8,2014.064726601981,2018.587279595621,2018.2324714745391,1941.3,1941.014901981723,1940.5270025639345,1940.478505876188,1946.2,1946.21787650805,1945.796336297397,1944.8201936797705,1951.4,1950.2908417595784,1950.586326361552,1950.4920002979263,1954.7,1955.686912444048,1953.253442192824,1953.3634064555729,1952.4,1953.932868604929,1953.1562980209771,1952.95370560125
461,-31.461,40.271,4400.0,303.31,1832.9,1934.4,1860.0,1860.085847747015,1862.273248862212,1863.3933580055896,1902.2,1902.9818415324985,1898.7070619601143,1897.9071812536424,1919.7,1917.863742209449,1922.527644366573,1921.91947394954,1954.6,1954.1384719407051,1962.9181530210333,1962.4383012992816,2013.3,2014.8643812710088,2007.91577192388,2007.919499649764,1938.1,1937.117873822055,1936.2773835198936,1936.514590727607,1943.4,1940.0860883186,1943.457048131312,1943.138196752515,1947.3,1946.797551355168,1948.1125167796208,1947.254123228441,1952.7,1954.8242704995328,1952.5144133062968,1952.6350620627927,1952.1,1951.0424851845985,1953.0092384537631,1952.8145441149693
462,-32.153,40.454,4400.0,302.62,1811.3,1925.8,1840.3,1841.0011187631333,1844.2294510414092,1844.8795355770176,1885.7,1884.4994202401847,1882.2643029330989,1881.910171931668,1910.3,1908.57892284327,1910.6502660743504,1910.1477849426608,1936.0,1937.2502174298183,1938.9287092520883,1938.2710107424025,2002.0,2002.7587594548183,1990.0294095586555,1990.098756100858,1927.1,1928.1380455915933,1932.2034568406195,1932.4515323237488,1941.3,1941.6966198291705,1940.5270025639345,1940.991663427376,1946.2,1946.19623339522,1945.796336297397,1944.515747658802,1951.4,1950.3514402074009,1950.586326361552,1950.992401157508,1954.7,1954.5866906352928,1953.253442192824,1953.764518468068
463,-33.012,40.385,4400.0,305.07,1793.3,1906.4,1832.9,1832.7956878658297,1828.8023182823404,1828.8812036557788,1860.0,1858.8240023091744,1862.273248862212,1862.285015317919,1902.2,1902.0228912650375,1898.7070619601143,1898.4884544266808,1919.7,1922.1696252171416,1922.527644366573,1922.1153959490944,1954.6,1954.1513145033773,1962.9181530210333,1962.7462107411088,1934.4,1934.1479838104797,1929.096368521782,1929.1167188291147,1938.1,1936.644177386873,1936.2773835198936,1936.73923064626,1943.4,1943.374030721347,1943.457048131312,1942.492400036101,1947.3,1947.0343009301596,1948.1125167796208,1948.805423567317,1952.7,1951.7238817133723,1952.5144133062968,1953.328044006447
464,-33.469,40.46,4400.0,306.39,1783.1,1896.0,1811.3,1810.770568022829,1812.2182828942164,1811.710809946276,1840.3,1839.9018304958563,1844.2294510414092,1844.0765835202503,1885.7,1884.6951986709537,1882.2643029330989,1882.3147014355268,1910.3,1911.2233913407529,1910.6502660743504,1911.03782765374,1936.0,1935.484822801331,1938.9287092520883,1939.029526352068,1925.8,1927.774551708637,1921.54321490484,1921.489775689819,1927.1,1925.128511306725,1932.2034568406195,1932.465052905587,1941.3,1942.019927097152,1940.5270025639345,1939.6065625596464,1946.2,1945.5717716091565,1945.796336297397,1946.245823458282,1951.4,1949.751922716432,1950.586326361552,1951.2449247792804
465,-34.006,41.042,4400.0,305.38,1762.9,1890.3,1793.3,1794.157495789802,1795.7309915380888,1795.2446921560884,1832.9,1831.6070661476613,1828.8023182823404,1828.37539732823,1860.0,1860.2902210453,1862.273248862212,1862.253518269036,1902.2,1900.712609389221,1898.7070619601143,1899.678249532852,1919.7,1918.703658166046,1922.527644366573,1922.979722034597,1906.4,1906.7194959140893,1909.265375500428,1909.214088054273,1934.4,1934.802375527671,1929.096368521782,1929.449121492956,1938.1,1938.2918602046436,1936.2773835198936,1935.013576038256,1943.4,1944.2390191458949,1943.457048131312,1943.2086060668605,1947.3,1946.6438697619649,1948.1125167796208,1948.7814578442017
466,-34.047,42.167,4400.0,306.21,1756.8,1895.9,1783.1,1781.4740959389803,1780.7652483035529,1780.5432312492328,1811.3,1813.398657713351,1812.2182828942164,1812.0143840331596,1840.3,1839.6239474903268,1844.2294510414092,1844.4084349085508,1885.7,1884.907572888261,1882.2643029330989,1882.797915792265,1910.3,1911.4162251511843,1910.6502660743504,1910.851312328396,1896.0,1896.679644149716,1898.8168871976163,1899.1103371793863,1925.8,1926.2838252309184,1921.54321490484,1922.113605187321,1927.1,1927.222443026072,1932.2034568406195,1931.2382573290247,1941.3,1941.6731387253328,1940.5270025639345,1939.795518224811,1946.2,1946.6125523005085,1945.796336297397,1946.602282271768
467,-35.072,42.151,4400.0,306.26,1729.3,1874.2,1762.9,1763.9454586153267,1766.1974172169512,1765.9016880693607,1793.3,1793.083433366487,1795.7309915380888,1795.8047309310869,1832.9,1831.771884144116,1828.8023182823404,1829.1013682760768,1860.0,1859.1927465493616,1862.273248862212,1862.626209657627,1902.2,1901.6860005040128,1898.7070619601143,1898.7997851682585,1890.3,1890.18218982425,1893.1671626561624,1893.9115955222208,1906.4,1908.1358794005785,1909.265375500428,1909.855098623172,1934.4,1935.1642838798696,1929.096368521782,1928.6309464570368,1938.1,1938.959192788004,1936.2773835198936,1935.8430735307456,1943.4,1943.5892578791668,1943.457048131312,1944.0911183521569
468,-34.893,42.471,4400.0,303.54,1726.7,1883.7,1756.8,1758.6243324011575,1751.440114081871,1751.0588892253809,1783.1,1783.8631175713429,1780.7652483035529,1780.755437432094,1811.3,1810.9456762764505,1812.2182828942164,1812.0923227429696,1840.3,1839.8114811750825,1844.2294510414092,1844.680530577416,1885.7,1887.039834240896,1882.2643029330989,1882.6380699045872,1895.9,1897.0154367436369,1888.6271048813733,1889.701103177184,1896.0,1894.641363725639,1898.8168871976163,1898.8867789817164,1925.8,1925.966090689562,1921.54321490484,1921.352724557085,1927.1,1927.7388067428085,1932.2034568406195,1932.30207386572,1941.3,1941.6480572635608,1940.5270025639345,1940.5982265828552
469,-34.962,42.504,4400.0,303.8,1725.2,1882.1,1729.3,1728.987951577,1737.103022948438,1736.7310237233892,1762.9,1763.8874470850135,1766.1974172169512,1766.000843253668,1793.3,1794.7578264390738,1795.7309915380888,1795.5399551714909,1832.9,1832.7234079162356,1828.8023182823404,1829.123178147424,1860.0,1861.1127235944068,1862.273248862212,1862.7398399116917,1874.2,1876.2444844510585,1883.139097711993,1884.3378020891832,1890.3,1890.2536180799805,1893.1671626561624,1892.710223835776,1906.4,1906.9499238607543,1909.265375500428,1909.114923147506,1934.4,1935.150722083116,1929.096368521782,1929.1914560946332,1938.1,1937.0886857677383,1936.2773835198936,1935.8962271949115
470,-35.379,42.432,4400.0,304.29,1715.4,1872.3,1726.7,1726.6728035419835,1728.1551690655715,1727.7968104868946,1756.8,1756.3417766359948,1751.440114081871,1750.801469950808,1783.1,1782.3733031428362,1780.7652483035529,1780.7919875313191,1811.3,1811.364940518432,1812.2182828942164,1812.4567243254123,1840.3,1839.8470471952412,1844.2294510414092,1844.3734142022608,1883.7,1883.2768129687968,1881.0897350178452,1882.1650561378813,1895.9,1895.0163585565856,1888.6271048813733,1888.0092963465609,1896.0,1899.590749939748,1898.8168871976163,1898.457278489314,1925.8,1925.028949707652,1921.54321490484,1921.341244413847,1927.1,1925.760696580273,1932.2034568406195,1932.075299832571
471,-34.867,42.44,4400.0,303.69,1727.8,1883.9,1725.2,1725.3494121324263,1723.7422500000105,1723.082620939209,1729.3,1729.7134860847582,1737.103022948438,1736.1519529243142,1762.9,1763.1131012909736,1766.1974172169512,1766.1696020985798,1793.3,1793.3297993772528,1795.7309915380888,1796.1858658534957,1832.9,1833.6664487151108,1828.8023182823404,1828.465783644537,1882.1,1882.8691542454355,1879.8758111271368,1880.8000602044,1874.2,1872.9291132335409,1883.139097711993,1882.449865842236,1890.3,1890.108068970188,1893.1671626561624,1892.7709734934165,1906.4,1905.180922990924,1909.265375500428,1909.211428497655,1934.4,1932.662115973433,1929.096368521782,1929.0450373759777
472,-34.635,42.544,4400.0,304.43,1735.0,1888.5,1715.4,1715.1430329391471,1722.5648135595848,1721.4458551654088,1726.7,1726.4559222833918,1728.1551690655715,1727.5525986294576,1756.8,1757.354873996995,1751.440114081871,1750.8158505897363,1783.1,1783.7458411112432,1780.7652483035529,1781.546584088258,1811.3,1811.1021418633547,1812.2182828942164,1811.6194904743984,1872.3,1872.4303990401577,1878.981209312779,1879.6138987738711,1883.7,1883.6787918364791,1881.0897350178452,1880.5237866626396,1895.9,1896.202592030842,1888.6271048813733,1888.6170576379252,1896.0,1895.8475632512975,1898.8168871976163,1899.344487817029,1925.8,1924.6690290702663,1921.54321490484,1921.2523977258736
473,-35.167,42.455,4400.0,307.61,1727.8,1872.4,1727.8,1729.1512609859851,1726.4292356570468,1725.7335016381348,1725.2,1723.7619182269234,1723.7422500000105,1723.840515749634,1729.3,1728.747401965094,1737.103022948438,1735.9417632686318,1762.9,1762.9832483967734,1766.1974172169512,1766.8712872563556,1793.3,1793.3166758843695,1795.7309915380888,1795.3466646456047,1883.9,1883.3118162074325,1881.462832598551,1881.7328832703845,1882.1,1881.1970810063576,1879.8758111271368,1879.7173224068647,1874.2,1875.293843915036,1883.139097711993,1883.576496753064,1890.3,1889.971949707823,1893.1671626561624,1893.9760076865173,1906.4,1905.5072458959671,1909.265375500428,1909.183786238333
474,-34.874,42.35,4400.0,306.99,1735.0,1878.6,1735.0,1734.377645710459,1730.4003437883675,1730.5684609831774,1715.4,1716.538536530578,1722.5648135595848,1722.9036678580376,1726.7,1727.5999386741116,1728.1551690655715,1727.4871728915937,1756.8,1755.7116060957717,1751.440114081871,1751.436150580365,1783.1,1783.2416017994149,1780.7652483035529,1780.823964783695,1888.5,1886.689750673468,1882.0448933283596,1882.3748230129056,1872.3,1872.4359924837129,1878.981209312779,1879.2614677446356,1883.7,1881.841978874214,1881.0897350178452,1881.4981655972283,1895.9,1894.7397222574664,1888.6271048813733,1889.0393120309127,1896.0,1896.8862565856348,1898.8168871976163,1899.218353860312
475,-34.707,42.362,4400.0,303.64,1732.5,1886.8,1727.8,1728.2809670612592,1731.4678828076117,1731.9418584637772,1727.8,1728.0681345770734,1726.4292356570468,1726.825483871287,1725.2,1724.698525974508,1723.7422500000105,1723.7689747760069,1729.3,1731.326997210592,1737.103022948438,1736.6884539536131,1762.9,1764.7837515523138,1766.1974172169512,1766.6029527823148,1872.4,1870.974490150256,1879.248473177873,1879.6711437271283,1883.9,1883.4884977941476,1881.462832598551,1881.579799697669,1882.1,1882.3649968837929,1879.8758111271368,1879.874665474537,1874.2,1874.4428867698823,1883.139097711993,1883.1502265938057,1890.3,1890.0361125400325,1893.1671626561624,1893.9695076665464
476,-34.927,42.545,4400.0,303.09,1724.4,1884.1,1735.0,1735.2061917642188,1732.0168181121994,1732.4142379500458,1735.0,1734.671645238414,1730.4003437883675,1730.9571604295495,1715.4,1713.6529566240208,1722.5648135595848,1722.8782847593698,1726.7,1726.537194373779,1728.1551690655715,1727.9667942599838,1756.8,1758.0468798261295,1751.440114081871,1752.1769524331962,1878.6,1877.1740850728904,1879.9576875540963,1880.208033681052,1888.5,1888.1270059640497,1882.0448933283596,1881.748040284164,1872.3,1870.8690720651923,1878.981209312779,1878.896512633854,1883.7,1882.4159440575684,1881.0897350178452,1881.011701370576,1895.9,1897.493445363154,1888.6271048813733,1889.236207869336
477,-34.862,42.27,4400.0,303.52,1728.6,1883.1,1732.5,1732.9537456677526,1730.6765862752932,1730.9082261644662,1727.8,1727.5644051674965,1731.4678828076117,1731.5831644170146,1727.8,1728.4532098019536,1726.4292356570468,1726.8192378308158,1725.2,1724.0999635935989,1723.7422500000105,1723.801972899229,1729.3,1728.0126945275117,1737.103022948438,1737.920623032463,1886.8,1887.3901703244592,1883.1433539461557,1883.4182548919837,1872.4,1872.463162685065,1879.248473177873,1878.916535312529,1883.9,1886.4192765005744,1881.462832598551,1881.58794391348,1882.1,1882.8830000753744,1879.8758111271368,1879.9369274719656,1874.2,1873.8461589958133,1883.139097711993,1883.4411174883332
478,-35.035,42.242,4400.0,305.69,1728.6,1876.3,1724.4,1723.5310824547937,1728.3242079315255,1728.627829601122,1735.0,1734.776719488697,1732.0168181121994,1731.270927633628,1735.0,1736.527619524307,1730.4003437883675,1730.5762059822332,1715.4,1715.2486258095746,1722.5648135595848,1722.7550309007495,1726.7,1724.3898172604115,1728.1551690655715,1728.5625804303454,1884.1,1884.9164641783943,1883.6692324149103,1883.8467052728363,1878.6,1878.170555415171,1879.9576875540963,1879.8186909439412,1888.5,1887.2847407844745,1882.0448933283596,1882.0778139078368,1872.3,1872.128710968249,1878.981209312779,1879.1189252767815,1883.7,1884.1849958099767,1881.0897350178452,1881.227386430628
