in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6,out7,out8,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
31.94,583.33,2300.0,8.0,14.74,10.299,4306.6,14.003,14.761,708.43,752000.0,783.58,739.45,382.59,,,,,,,,,
31.896,574.03,2299.9,8.0,14.377,1.031,4281.3,13.989,14.542,684.28,764000.0,782.07,737.5,387.74,,,,,,,,,
31.681,565.44,2299.9,8.0,14.0,10.332,4211.5,13.964,14.308,664.24,761000.0,779.57,734.63,401.88,,,,,,,,,
30.704,556.76,2299.9,8.0,13.632,10.346,4292.9,13.928,13.974,651.3,788000.0,773.24,727.47,458.94,,,,,,,,,
30.733,546.76,2300.0,8.0,13.264,10.357,4280.1,13.914,13.759,621.85,799000.0,772.03,725.75,467.21,,,,,,,,,
31.048,539.37,2300.0,8.0,12.891,10.375,4188.1,13.9,13.631,595.97,784000.0,772.47,726.03,458.18,,,,,,,,,
30.594,528.71,2299.9,8.0,12.516,10.394,4216.6,13.868,13.332,569.29,794000.0,768.54,721.34,496.61,,,,,,,,,
30.08,517.58,2299.9,8.0,12.132,10.417,4248.3,13.831,13.015,541.39,798000.0,764.16,716.18,541.78,,,,,,,,,
29.871,507.31,2299.9,8.0,11.75,10.434,4265.6,13.805,12.764,512.24,801000.0,761.56,712.85,569.8,,,,,,,,,
29.491,493.51,2299.9,8.0,11.377,10.449,4328.2,13.776,12.421,476.61,815000.0,757.68,707.73,615.52,,,,,,,,,
29.238,480.78,2299.9,8.0,11.005,10.459,4386.6,13.756,12.122,443.82,831000.0,754.66,703.35,654.26,,,,,,,,,
29.379,468.89,2299.9,8.0,10.63,10.469,4388.0,13.741,11.889,411.64,837000.0,753.71,701.02,668.76,,,,,,,,,
28.925,457.52,2299.9,8.0,10.25,10.492,4424.1,13.705,11.586,386.93,825000.0,749.49,695.69,718.42,,,,,,,,,
27.882,446.36,2299.9,8.0,98.647,1.051,4541.8,13.665,11.222,368.05,820000.0,742.31,687.28,805.09,,,,,,,,,
27.632,433.43,2299.9,8.0,94.867,10.514,4606.3,13.649,10.928,341.63,833000.0,739.09,681.93,850.64,,,,,,,,,
28.329,420.05,2299.9,8.0,91.117,10.529,4527.4,13.637,10.731,310.91,825000.0,740.26,680.98,842.3,,,,,,,,,
27.706,409.39,2299.9,8.0,8.739,10.555,4553.6,13.597,10.431,294.32,798000.0,734.84,674.85,906.61,,,,,,,,,
26.83,399.06,2299.9,8.0,8.364,10.559,4660.2,13.574,10.128,280.07,803000.0,728.4,666.8,988.14,,,,,,,,,
27.074,386.62,2299.9,8.0,79.844,10.567,4651.2,13.562,99.106,257.74,805000.0,726.87,663.03,1017.0,,,,,,,,,
26.985,374.92,2299.9,8.0,76.204,10.593,4604.4,13.528,96.655,239.7,774000.0,723.3,658.93,1064.6,,,,,,,,,
26.758,364.33,2299.9,8.0,72.599,10.615,4579.5,13.497,94.361,224.56,750000.0,719.16,654.38,1121.0,,,,,,,,,
26.782,352.02,2299.9,8.0,68.819,1.062,4596.8,13.485,92.138,206.59,755000.0,715.69,649.11,1174.9,,,,,,,,,
26.705,340.6,2299.9,8.0,6.5,10.646,4541.9,13.452,89.939,191.21,724000.0,711.51,644.94,1235.3,,,,,,,,,
26.405,330.39,2299.9,8.0,6.125,10.686,4444.1,13.403,87.766,178.88,668000.0,706.42,641.02,1308.3,,,,,,,,,
25.967,319.01,2300.0,8.0,5.75,10.703,4440.1,13.375,85.466,165.97,653000.0,700.38,634.68,1398.1,,,,,,,,,
25.652,310.01,2299.9,8.0,5.375,10.706,4473.1,13.361,83.767,155.45,657000.0,695.67,629.15,1471.5,,,,,,,,,
25.502,299.85,2299.9,8.0,5.0,10.734,4404.4,13.326,81.962,143.86,622000.0,691.19,624.86,1545.7,,,,,,,,,
25.506,289.64,2299.9,8.0,46.273,10.745,4397.3,13.309,80.355,132.07,615000.0,687.46,620.35,1610.9,,,,,,,,,
25.162,282.43,2299.9,8.0,42.473,10.735,4482.1,13.308,79.062,124.34,638000.0,683.15,614.97,1681.7,,,,,,,,,
24.836,271.37,2299.9,8.0,38.624,10.756,4459.9,13.277,77.132,113.62,618000.0,677.57,609.16,1778.3,,,,,,,,,
25.055,260.59,2299.9,8.0,34.844,10.771,4437.7,13.257,7.564,102.17,604000.0,674.7,605.31,1838.7,,,,,,,,,
24.965,252.84,2299.9,8.0,31.094,10.774,4469.6,13.246,74.446,94.435,607000.0,671.42,601.2,1901.8,,,,,,,,,
24.257,243.2,2299.9,8.0,27.344,10.789,4491.3,13.216,72.574,87.141,597000.0,664.65,594.27,2021.4,,,,,,,,,
24.047,233.48,2299.9,8.0,23.662,1.082,4424.8,13.179,70.977,79.063,559000.0,660.29,589.56,2111.8,,,,,,,,,
24.12,224.73,2300.0,8.0,19.981,10.844,4376.3,13.152,69.722,71.384,531000.0,657.63,586.07,2176.5,,,,,,,,,
24.098,213.72,2299.9,8.0,16.353,10.866,4349.6,13.123,68.091,62.819,509000.0,653.86,581.14,2262.4,,,,,,,,,
23.933,205.07,2299.9,8.0,12.611,10.864,4425.9,13.114,66.773,56.354,522000.0,650.12,576.25,2341.7,,,,,,,,,
23.276,198.02,2300.0,8.0,0.87957,10.839,4634.0,13.118,65.433,51.937,576000.0,644.43,569.77,2444.6,,,,,,,,,
23.49,186.28,2299.9,8.0,0.50915,10.874,4541.7,13.081,63.822,43.914,531000.0,641.73,565.63,2524.7,,,,,,,,,
24.367,171.02,2299.9,8.0,0.14101,10.932,4324.3,13.032,62.073,33.95,455000.0,641.38,562.69,2580.5,,,,,,,,,
24.981,163.11,2300.1,8.0,0.00762,10.948,4258.2,13.02,61.297,29.163,438000.0,642.02,561.59,2591.3,,,,,,,,,
23.892,179.81,2300.2,8.0,0.4234,10.934,4284.2,13.033,6.303,39.864,446000.0,641.94,565.17,2549.1,,,,,,,,,
21.604,207.9,2300.2,8.0,11.886,10.891,4380.9,13.067,65.701,62.681,494000.0,639.88,569.11,2500.5,,,,,,,,,
20.454,227.54,2300.1,8.0,19.531,10.859,4385.4,13.1,67.843,81.608,530000.0,641.12,573.66,2416.7,,,,,,,,,
20.475,244.92,2300.1,8.0,26.894,10.843,4310.5,13.131,70.366,98.165,534000.0,647.43,581.91,2270.3,,,,,,,,,
20.774,262.01,2300.1,8.0,3.412,10.811,4335.2,13.177,73.068,115.04,564000.0,655.08,590.62,2108.4,,,,,,,,,
21.692,277.5,2300.1,8.0,41.559,10.775,4401.9,13.231,75.966,129.99,598000.0,665.22,600.8,1925.6,,,,,,,,,
22.939,292.58,2300.1,8.0,49.173,10.762,4382.9,13.269,79.021,144.72,596000.0,676.71,612.74,1740.2,,,,,,,,,
23.777,312.02,2300.1,8.0,56.627,10.722,4464.9,13.328,82.657,165.89,635000.0,687.75,623.87,1560.2,,,,,,,,,
24.541,332.18,2300.1,8.0,64.127,10.668,4600.3,13.4,86.621,189.58,702000.0,698.58,633.88,1393.5,,,,,,,,,
25.195,348.0,2300.1,8.0,70.576,10.648,4603.4,13.438,89.879,209.87,717000.0,706.86,642.96,1272.7,,,,,,,,,
25.549,358.19,2300.0,8.0,73.411,10.637,4598.9,13.459,9.201,222.93,724000.0,711.57,648.31,1206.5,,,,,,,,,
25.814,360.56,2300.0,8.0,73.594,10.618,4643.8,13.48,92.759,224.69,751000.0,713.67,649.35,1183.4,,,,,,,,,
26.409,360.59,2300.0,8.0,73.594,10.623,4584.7,13.483,93.301,222.17,743000.0,716.48,652.12,1152.0,,,,,,,,,
26.426,362.07,2300.0,8.0,73.594,10.621,4586.1,13.486,93.595,223.96,743000.0,716.96,652.67,1145.5,,,,,,,,,
26.392,361.54,2300.0,8.0,73.594,10.612,4623.9,13.494,93.511,223.31,760000.0,716.77,651.78,1149.5,,,,,,,,,
26.479,359.96,2300.0,8.0,73.594,10.619,4596.3,13.488,93.272,221.01,750000.0,716.69,651.92,1150.8,,,,,,,,,
26.242,360.34,2300.0,79.931,73.628,10.617,4620.7,13.487,93.126,222.59,754000.0,715.68,650.96,1161.9,,,,,,,,,
26.691,358.45,2300.0,78.468,74.223,10.616,4593.3,13.493,93.215,220.01,762000.0,717.44,652.33,1141.2,,,,,,,,,
26.996,352.46,2300.0,75.084,75.522,10.622,4557.7,13.488,92.389,215.3,769000.0,717.45,652.17,1138.6,,,,,,,,,
26.95,347.66,2300.0,71.113,77.024,1.062,4571.5,13.487,91.489,214.21,788000.0,716.18,650.66,1149.9,,,,,,,,,
27.129,343.67,2299.9,67.157,78.556,10.618,4570.8,13.49,90.952,213.13,807000.0,716.21,650.25,1145.3,,,,,,,,,
27.779,337.99,2300.0,63.148,8.008,10.612,4545.6,13.501,90.559,207.97,834000.0,717.97,650.82,1119.2,,,,,,,,,
28.646,331.59,2300.0,59.131,81.604,10.612,4481.2,13.51,9.021,201.16,853000.0,720.44,652.02,1080.3,,,,,,,,,
28.634,326.96,2300.0,55.126,8.314,10.624,4448.6,13.497,89.313,200.36,848000.0,719.23,650.87,1088.5,,,,,,,,,
28.439,323.39,2300.0,51.117,84.665,10.616,4498.1,13.5,88.547,201.33,878000.0,717.61,648.64,1105.0,,,,,,,,,
28.852,318.77,2300.0,4.71,86.212,10.597,4532.2,13.522,88.185,198.34,926000.0,718.54,647.9,1087.4,,,,,,,,,
29.292,313.95,2300.0,43.095,87.736,10.588,4530.1,13.535,87.768,195.1,958000.0,719.48,647.46,1068.0,,,,,,,,,
29.552,309.08,2299.9,39.059,89.268,10.579,4542.0,13.544,87.176,192.61,989000.0,719.53,646.28,1060.3,,,,,,,,,
30.452,303.32,2299.9,35.042,90.804,10.577,4463.8,13.558,86.953,186.47,1000000.0,722.26,647.21,1011.7,,,,,,,,,
31.314,297.42,2300.0,31.063,92.321,10.563,4425.1,13.583,8.673,180.14,1040000.0,724.8,647.5,965.31,,,,,,,,,
31.338,292.79,2300.0,26.982,93.899,10.564,4430.5,13.58,85.923,179.12,1060000.0,723.82,645.63,971.38,,,,,,,,,
31.421,286.89,2300.0,22.908,95.461,10.559,4448.2,13.582,84.968,176.33,1080000.0,722.72,643.19,978.6,,,,,,,,,
32.037,283.15,2300.0,18.933,96.993,10.542,4435.7,13.608,84.916,173.35,1120000.0,724.83,643.42,940.75,,,,,,,,,
32.254,281.02,2300.0,15.038,98.518,10.541,4413.7,13.612,84.728,174.0,1130000.0,725.59,643.29,924.22,,,,,,,,,
32.336,275.78,2300.0,1.112,10.0,10.535,4438.8,13.617,83.902,171.71,1160000.0,724.71,641.01,929.54,,,,,,,,,
32.934,269.07,2300.0,0.70617,10.152,10.529,4398.2,13.629,83.238,165.79,1180000.0,725.81,639.82,903.04,,,,,,,,,
33.866,264.71,2300.0,0.29954,10.306,10.518,4322.7,13.656,83.299,160.85,1200000.0,729.27,640.79,844.45,,,,,,,,,
34.129,260.47,2300.0,-0.10442,10.458,10.493,4374.0,13.683,82.879,158.55,1250000.0,729.59,639.29,834.68,,,,,,,,,
34.245,254.18,2299.9,-0.50686,10.613,10.485,4404.5,13.689,81.887,155.08,1290000.0,728.6,636.49,841.49,,,,,,,,,
34.713,248.45,2299.9,-0.90625,10.766,10.487,4351.4,13.693,81.237,150.88,1290000.0,729.49,635.25,820.99,,,,,,,,,
35.49,243.58,2300.0,-13.076,10.918,10.478,4288.3,13.716,81.044,146.08,1300000.0,732.13,635.33,777.5,,,,,,,,,
35.942,238.72,2299.9,-1.71,11.071,10.461,4298.3,13.739,80.621,142.47,1340000.0,733.22,634.21,757.63,,,,,,,,,
35.791,234.27,2300.0,-21.094,11.224,10.464,4322.9,13.73,79.684,142.08,1350000.0,731.61,631.44,775.9,,,,,,,,,
35.988,228.6,2300.0,-25.107,11.379,10.465,4307.1,13.729,78.815,139.11,1360000.0,731.31,629.19,775.51,,,,,,,,,
36.637,222.31,2299.9,-29.131,11.531,10.445,4308.5,13.759,78.293,133.25,1400000.0,732.93,627.96,748.6,,,,,,,,,
37.827,215.72,2300.0,-33.144,11.684,10.448,4149.6,13.778,78.046,125.93,1370000.0,737.18,628.89,690.15,,,,,,,,,
38.194,208.2,2300.0,-37.157,11.837,10.458,4087.7,13.771,76.926,120.99,1360000.0,737.24,626.44,687.69,,,,,,,,,
38.358,203.33,2299.9,-41.162,11.989,10.446,4125.3,13.784,76.228,118.6,1390000.0,737.02,624.32,688.85,,,,,,,,,
38.834,198.84,2299.9,-45.164,12.143,10.416,4188.3,13.821,75.934,115.22,1450000.0,738.38,623.55,670.2,,,,,,,,,
39.231,190.13,2299.9,-49.082,12.292,10.412,4182.5,13.828,74.685,108.93,1470000.0,738.22,620.53,671.04,,,,,,,,,
40.286,182.05,2299.9,-52.999,12.441,10.424,4008.7,13.836,74.036,102.21,1430000.0,741.54,621.21,635.52,,,,,,,,,
40.892,175.74,2300.0,-57.012,12.596,1.041,4000.9,13.859,73.461,97.889,1460000.0,743.12,620.72,618.93,,,,,,,,,
41.191,167.54,2300.0,-61.002,12.747,1.039,4080.2,13.879,72.286,92.492,1510000.0,742.63,617.59,623.88,,,,,,,,,
41.968,158.8,2300.0,-65.027,12.901,10.404,3935.3,13.878,71.294,86.843,1480000.0,744.51,617.3,609.58,,,,,,,,,
42.769,149.94,2299.9,-69.063,13.056,10.386,3932.8,13.908,70.457,80.91,1510000.0,746.36,617.02,592.66,,,,,,,,,
43.642,140.78,2299.9,-73.056,13.208,10.379,3872.0,13.928,69.597,75.287,1520000.0,748.57,617.39,575.22,,,,,,,,,
43.861,133.5,2300.0,-77.081,13.361,10.406,3749.6,13.905,68.306,72.008,1470000.0,748.32,615.03,586.79,,,,,,,,,
44.288,123.62,2299.9,-81.067,13.513,10.407,3723.0,13.908,66.834,66.463,1480000.0,748.25,612.33,593.79,,,,,,,,,
45.554,114.92,2300.0,-85.061,13.667,10.382,3679.9,13.955,66.526,61.87,1510000.0,752.65,615.86,556.44,,,,,,,,,
46.084,106.51,2300.0,-89.112,13.821,10.376,3660.2,13.967,65.437,57.871,1530000.0,753.62,614.77,554.22,,,,,,,,,
46.592,97.94,2300.0,-93.026,13.97,10.388,3564.3,13.963,64.221,53.999,1510000.0,754.66,613.65,555.59,,,,,,,,,
46.721,92.922,2300.0,-96.967,14.12,10.379,3603.8,13.971,63.385,52.29,1540000.0,754.59,611.63,561.37,,,,,,,,,
46.639,86.965,2299.9,-10.099,14.273,10.374,3663.0,13.969,62.153,49.911,1580000.0,753.2,607.6,579.7,,,,,,,,,
47.621,78.304,2299.9,-10.498,14.425,10.365,3594.7,13.995,61.407,46.457,1590000.0,756.79,609.63,557.99,,,,,,,,,
47.957,71.585,2300.0,-10.9,14.575,10.352,3632.3,14.008,60.421,43.945,1620000.0,757.46,608.11,558.99,,,,,,,,,
47.992,66.184,2299.9,-11.295,14.726,10.349,3663.2,14.008,59.387,42.117,1650000.0,756.95,605.25,570.81,,,,,,,,,
48.128,61.103,2300.0,-11.684,14.88,10.348,3669.6,14.009,58.505,40.598,1660000.0,757.09,603.32,577.5,,,,,,,,,
47.933,57.133,2300.0,-11.937,14.977,10.339,3765.2,14.008,57.596,38.957,1710000.0,755.28,599.56,595.32,,,,,,,,,
48.362,54.26,2300.0,-12.0,15.0,10.329,3765.5,14.022,5.741,37.74,1720000.0,756.93,600.92,582.88,,,,,,,,,
48.509,54.499,2300.0,-12.0,15.0,10.328,3744.6,14.026,57.575,37.999,1720000.0,757.82,602.12,575.65,,,,,,,,,
48.51,55.386,2300.0,-12.0,15.0,10.332,3721.3,14.025,5.774,38.55,1710000.0,758.11,602.67,573.53,,,,,,,,,
48.362,55.01,2300.0,-12.0,15.0,10.328,3765.6,14.023,57.555,38.181,1720000.0,757.12,601.35,580.7,,,,,,,,,
48.569,53.535,2300.0,-12.0,15.0,10.333,3715.1,14.024,5.743,37.503,1710000.0,757.95,602.06,576.18,,,,,,,,,
48.687,54.039,2300.0,-12.0,15.0,10.331,3703.8,14.029,57.625,37.896,1710000.0,758.74,603.18,569.42,,,,,,,,,
48.629,55.093,2300.0,-12.0,14.968,10.322,3759.5,14.033,57.802,38.353,1730000.0,758.55,603.25,568.05,,,,,,,,,
48.823,57.364,2300.0,-12.0,14.847,10.325,3697.0,14.037,58.403,39.668,1700000.0,760.21,605.97,554.17,,,,,,,,,
49.09,64.59,2300.1,-12.0,14.663,10.332,3587.1,14.045,60.065,44.131,1650000.0,763.61,612.04,524.77,,,,,,,,,
49.278,73.963,2300.1,-12.0,14.472,10.324,3554.6,14.06,62.176,50.18,1630000.0,766.94,618.6,492.43,,,,,,,,,
49.472,79.663,2300.0,-12.0,14.282,10.315,3549.4,14.073,6.359,53.98,1630000.0,769.28,623.1,469.65,,,,,,,,,
50.05,86.779,2300.1,-12.0,14.098,10.301,3501.9,14.098,65.767,59.655,1620000.0,774.14,631.2,428.7,,,,,,,,,
49.951,96.078,2300.0,-12.0,13.917,10.294,3517.3,14.105,67.718,66.236,1610000.0,775.79,635.64,410.03,,,,,,,,,
50.349,99.784,2300.0,-12.0,13.736,10.277,3537.5,14.123,69.057,69.384,1620000.0,778.63,640.44,385.25,,,,,,,,,
50.829,109.25,2300.1,-12.0,13.549,10.236,3692.8,14.155,71.914,77.541,1670000.0,783.11,648.91,342.46,,,,,,,,,
50.254,121.68,2300.1,-12.0,13.359,10.222,3836.0,14.154,74.107,86.721,1700000.0,782.8,651.56,334.17,,,,,,,,,
49.625,132.16,2300.0,-12.0,13.172,10.238,3757.7,14.142,75.655,94.659,1650000.0,782.18,653.03,335.87,,,,,,,,,
49.494,141.41,2300.1,-12.0,12.99,1.024,3720.3,14.144,7.762,102.73,1620000.0,783.82,657.34,321.41,,,,,,,,,
49.436,149.77,2300.1,-12.0,12.804,10.221,3820.7,14.153,79.559,110.15,1640000.0,785.35,661.47,304.54,,,,,,,,,
48.847,161.78,2300.1,-12.0,12.615,10.208,3959.2,14.152,81.578,120.46,1660000.0,785.1,663.84,298.56,,,,,,,,,
48.533,171.86,2300.1,-12.0,12.429,10.187,4129.5,14.157,83.568,129.63,1690000.0,785.78,667.08,287.38,,,,,,,,,
48.776,177.81,2300.0,-12.0,12.237,10.177,4140.8,14.168,85.382,135.81,1690000.0,788.42,672.16,268.48,,,,,,,,,
48.736,187.51,2300.1,-12.0,12.047,10.197,3916.8,14.168,87.539,146.12,1610000.0,790.96,677.66,253.83,,,,,,,,,
48.203,198.05,2300.1,-12.0,11.862,10.209,3859.8,14.159,89.146,156.52,1570000.0,791.04,679.93,251.64,,,,,,,,,
48.368,204.92,2300.1,-12.0,11.675,10.184,3993.1,14.174,91.173,163.8,1610000.0,793.41,684.9,234.35,,,,,,,,,
48.43,217.06,2300.1,-12.0,11.489,10.166,4064.1,14.188,94.276,177.33,1610000.0,796.83,692.34,213.67,,,,,,,,,
48.018,226.59,2300.1,-12.0,11.298,10.151,4203.7,14.188,95.949,187.02,1630000.0,797.13,694.82,210.99,,,,,,,,,
47.947,234.85,2300.1,-12.0,11.104,10.141,4257.0,14.194,97.869,196.04,1630000.0,798.89,699.13,202.26,,,,,,,,,
47.951,243.75,2300.1,-12.0,10.914,10.135,4254.9,14.201,10.006,206.21,1620000.0,801.29,704.48,191.47,,,,,,,,,
48.009,252.64,2300.1,-12.0,10.722,1.011,4430.4,14.213,10.245,215.97,1650000.0,803.84,710.14,184.22,,,,,,,,,
47.619,263.88,2300.0,-12.0,10.531,10.094,4594.5,14.216,10.457,228.33,1670000.0,804.96,714.11,185.05,,,,,,,,,
47.672,271.57,2300.1,-12.0,10.347,10.106,4406.6,14.218,10.646,237.94,1610000.0,807.48,719.35,173.35,,,,,,,,,
47.173,285.46,2300.1,-12.0,10.164,10.105,4418.3,14.216,10.891,254.58,1600000.0,809.11,724.5,171.13,,,,,,,,,
46.621,293.02,2300.0,-12.0,99.779,10.083,4688.8,14.214,10.982,262.13,1650000.0,808.48,725.25,183.05,,,,,,,,,
47.506,295.88,2300.0,-12.0,97.904,1.007,4657.4,14.238,11.228,265.61,1630000.0,813.48,733.34,170.13,,,,,,,,,
47.823,305.24,2300.1,-12.0,96.094,1.006,4642.0,14.253,11.523,277.16,1610000.0,817.8,741.6,163.22,,,,,,,,,
47.16,322.62,2300.2,-12.0,94.272,10.038,4897.2,14.255,11.831,297.89,1640000.0,819.92,748.12,176.04,,,,,,,,,
46.357,335.05,2300.1,-12.0,92.412,10.024,5138.9,14.248,11.982,312.27,1670000.0,819.88,750.53,191.86,,,,,,,,,
46.356,341.9,2300.0,-12.0,90.583,10.019,5155.7,14.253,12.15,320.62,1660000.0,821.93,754.89,192.09,,,,,,,,,
46.344,353.34,2300.1,-12.0,88.742,10.006,5240.5,14.263,12.431,335.02,1660000.0,825.37,761.99,195.34,,,,,,,,,
46.205,363.8,2300.1,-12.0,86.833,0.99887,5435.2,14.271,12.668,347.73,1670000.0,827.81,767.39,204.88,,,,,,,,,
46.042,371.98,2300.1,-12.0,84.855,0.99738,5624.1,14.276,12.842,357.4,1690000.0,829.34,771.03,214.33,,,,,,,,,
46.193,379.6,2300.1,-12.0,82.889,0.99626,5703.0,14.286,13.064,367.26,1690000.0,832.18,776.25,216.1,,,,,,,,,
45.816,396.34,2300.1,-12.0,80.949,0.99524,5843.5,14.29,13.395,389.81,1670000.0,834.88,782.29,223.32,,,,,,,,,
45.116,407.27,2300.1,-12.0,79.063,0.99368,6195.0,14.285,13.519,402.75,1710000.0,833.98,782.66,242.61,,,,,,,,,
45.56,407.75,2300.0,-12.0,77.188,0.99245,6276.2,14.297,13.635,403.16,1720000.0,836.16,785.72,241.79,,,,,,,,,
46.09,418.78,2300.1,-12.0,75.313,0.99155,6232.9,14.317,14.023,420.7,1680000.0,841.36,793.53,232.2,,,,,,,,,
45.314,432.13,2300.1,-12.0,73.426,0.99073,6511.1,14.309,14.181,438.13,1690000.0,840.15,793.23,247.08,,,,,,,,,
45.213,437.17,2300.0,-12.0,71.551,0.98945,6733.9,14.311,14.289,444.4,1710000.0,840.44,794.18,255.04,,,,,,,,,
45.841,446.52,2300.1,-12.0,69.688,0.98854,6683.6,14.332,14.663,460.87,1660000.0,845.41,800.82,243.04,,,,,,,,,
45.41,456.95,2300.1,-12.0,67.813,0.98792,6877.2,14.329,14.823,475.48,1660000.0,844.91,800.82,251.05,,,,,,,,,
45.418,461.42,2300.0,-12.0,66.006,0.98648,7114.7,14.333,14.943,481.6,1680000.0,845.48,801.96,257.59,,,,,,,,,
45.903,468.92,2300.0,-12.0,64.207,0.98565,7105.3,14.349,15.245,495.34,1650000.0,849.2,806.63,248.7,,,,,,,,,
46.207,474.75,2300.1,-12.0,62.344,0.98539,7051.4,14.359,15.461,505.81,1620000.0,851.73,809.68,241.36,,,,,,,,,
45.974,489.17,2300.1,-12.0,60.469,0.98492,7171.6,14.361,15.764,528.84,1580000.0,852.65,811.07,242.98,,,,,,,,,
45.391,501.4,2300.1,-12.0,58.594,0.98407,7469.3,14.353,15.931,546.49,1570000.0,851.15,809.81,255.56,,,,,,,,,
45.513,505.71,2300.0,-12.0,56.719,0.98302,7620.9,14.358,16.074,553.42,1570000.0,852.25,811.31,257.71,,,,,,,,,
45.872,516.27,2300.1,-12.0,54.878,0.98158,7769.9,14.371,16.434,572.46,1550000.0,855.48,815.29,255.27,,,,,,,,,
45.128,529.55,2300.1,-12.0,53.026,0.98145,7983.1,14.358,16.58,591.42,1520000.0,853.24,813.07,268.75,,,,,,,,,
45.171,534.55,2299.9,-12.0,51.098,0.98136,7985.7,14.361,16.714,599.4,1490000.0,854.14,814.12,267.8,,,,,,,,,
46.017,536.34,2300.0,-12.0,49.146,0.98039,7937.1,14.383,16.977,605.36,1470000.0,858.86,819.39,255.94,,,,,,,,,
46.085,549.96,2300.2,-12.0,4.721,0.9787,8227.3,14.389,17.349,628.01,1450000.0,860.83,822.04,263.47,,,,,,,,,
45.245,563.79,2300.1,-12.0,45.347,0.97821,8534.0,14.37,17.483,646.42,1420000.0,858.0,819.36,284.12,,,,,,,,,
45.045,568.55,2300.0,-12.0,43.518,0.97703,8799.6,14.364,17.56,652.88,1430000.0,857.31,819.0,295.56,,,,,,,,,
45.712,570.44,2300.1,-12.0,41.654,0.97513,8995.3,14.379,17.793,658.24,1450000.0,860.85,823.27,293.24,,,,,,,,,
46.167,574.7,2300.1,-12.0,3.979,0.97465,8979.9,14.393,18.022,666.85,1420000.0,863.87,826.59,287.88,,,,,,,,,
45.922,587.07,2300.1,-12.0,37.893,0.9737,9241.7,14.387,18.275,684.63,1390000.0,864.02,827.16,301.81,,,,,,,,,
45.383,595.01,2300.0,-12.0,35.983,0.97263,9587.1,14.369,18.342,694.14,1400000.0,861.87,825.36,321.6,,,,,,,,,
45.516,603.48,2300.1,-12.0,34.177,0.97198,9709.5,14.373,18.593,707.0,1370000.0,863.65,827.5,326.27,,,,,,,,,
45.582,607.98,2300.0,-12.0,32.401,0.97136,9832.7,14.373,18.728,713.65,1360000.0,864.5,828.62,330.66,,,,,,,,,
45.822,608.69,2300.0,-12.0,3.056,0.9709,9873.9,14.379,18.812,715.57,1360000.0,865.81,830.12,328.94,,,,,,,,,
46.249,620.25,2300.2,-12.0,28.685,0.97013,9985.7,14.391,19.223,733.78,1330000.0,869.67,834.47,330.84,,,,,,,,,
45.792,632.52,2300.1,-12.0,26.745,0.96881,10422.0,14.371,19.418,748.24,1320000.0,868.51,833.87,354.62,,,,,,,,,
45.27,642.69,2300.1,-12.0,24.749,0.96813,10736.0,14.349,19.536,759.63,1310000.0,866.87,832.53,375.39,,,,,,,,,
45.25,649.15,2300.1,-12.0,2.279,0.96762,10894.0,14.345,19.695,767.73,1300000.0,867.55,833.47,382.89,,,,,,,,,
45.18,659.9,2300.0,-12.0,2.088,0.96681,11161.0,14.335,19.948,780.75,1290000.0,868.48,834.84,396.1,,,,,,,,,
45.04,666.53,2300.0,-12.0,19.097,0.96679,11250.0,14.328,20.073,788.32,1280000.0,868.64,835.08,403.39,,,,,,,,,
45.808,664.48,2300.0,-12.0,17.302,0.96615,11219.0,14.352,20.238,787.9,1290000.0,872.47,839.18,389.94,,,,,,,,,
46.215,672.31,2300.2,-12.0,15.404,0.96517,11417.0,14.357,20.554,798.37,1300000.0,875.63,842.84,392.29,,,,,,,,,
45.445,687.8,2300.1,-12.0,13.529,0.96491,11766.0,14.321,20.723,812.5,1290000.0,873.47,840.94,419.85,,,,,,,,,
45.531,693.76,2300.1,-12.0,1.162,0.96361,12083.0,14.311,20.905,819.09,1310000.0,874.46,842.46,430.16,,,,,,,,,
45.075,711.92,2300.1,-12.0,0.98209,0.96245,12571.0,14.272,21.23,836.54,1320000.0,874.21,842.86,458.93,,,,,,,,,
44.416,722.97,2300.0,-12.0,0.80602,0.96135,12990.0,14.23,21.321,848.38,1340000.0,871.79,840.93,488.61,,,,,,,,,
44.929,719.9,2300.0,-12.0,0.61852,0.96057,13062.0,14.244,21.399,844.01,1350000.0,873.99,843.4,480.33,,,,,,,,,
44.989,736.16,2300.1,-12.0,0.42873,0.96027,13262.0,14.229,21.813,857.69,1370000.0,876.63,846.41,490.21,,,,,,,,,
44.018,755.37,2300.1,-12.0,0.24009,0.95911,13758.0,14.166,22.005,876.97,1390000.0,873.65,844.04,532.94,,,,,,,,,
43.917,758.38,2300.1,-12.0,0.05488,0.95811,13997.0,14.149,22.057,878.4,1410000.0,873.22,844.0,544.8,,,,,,,,,
44.401,762.29,2300.1,-12.0,-0.13491,0.95716,14183.0,14.151,22.3,876.93,1430000.0,876.21,847.46,542.01,,,,,,,,,
44.201,776.29,2300.1,-12.0,-0.32241,0.95683,14367.0,14.126,22.577,887.86,1450000.0,877.05,848.6,557.12,,,,,,,,,
