in1,in2,in3,in4,out1_0sec,out2_0sec,out1_2sec_shift,out1_2sec_shift_noise,out1_2sec_shift_filt,out1_2sec_shift_noise_filt,out1_4sec_shift,out1_4sec_shift_noise,out1_4sec_shift_filt,out1_4sec_shift_noise_filt,out1_6sec_shift,out1_6sec_shift_noise,out1_6sec_shift_filt,out1_6sec_shift_noise_filt,out1_8sec_shift,out1_8sec_shift_noise,out1_8sec_shift_filt,out1_8sec_shift_noise_filt,out1_10sec_shift,out1_10sec_shift_noise,out1_10sec_shift_filt,out1_10sec_shift_noise_filt,out2_2sec_shift,out2_2sec_shift_noise,out2_2sec_shift_filt,out2_2sec_shift_noise_filt,out2_4sec_shift,out2_4sec_shift_noise,out2_4sec_shift_filt,out2_4sec_shift_noise_filt,out2_6sec_shift,out2_6sec_shift_noise,out2_6sec_shift_filt,out2_6sec_shift_noise_filt,out2_8sec_shift,out2_8sec_shift_noise,out2_8sec_shift_filt,out2_8sec_shift_noise_filt,out2_10sec_shift,out2_10sec_shift_noise,out2_10sec_shift_filt,out2_10sec_shift_noise_filt
1058,-16.761,15.202,2000.0,172.25,1656.5,2359.1,1633.5,1632.9482438018258,1634.358649123386,1634.605292233845,1594.2,1595.29198250311,1603.8330536435371,1604.2976682608085,1591.5,1591.425574573159,1588.3024297936558,1588.558477056892,1575.9,1578.4974635688295,1565.4907303824466,1565.910240759822,1517.7,1519.9683510113953,1520.7895846156375,1520.2615977938426,2354.5,2355.123717890721,2355.2937879037986,2355.0704809142853,2348.6,2349.016555697608,2348.804955814632,2348.972056019797,2344.2,2343.7703894614715,2342.6013549927734,2342.5829076893456,2333.9,2333.3054228857523,2335.939481802049,2335.9180359880447,2331.6,2331.992415885456,2330.740581384759,2331.187272765271
1059,-17.894,15.893,2000.0,168.47,1680.3,2365.3,1651.2,1651.4807713071202,1648.1415244255222,1648.411998668717,1622.8,1622.2938282920632,1618.5942278612142,1619.4072199513755,1596.5,1596.8880857920356,1595.1465689106503,1595.5526990446476,1576.5,1575.585714856209,1579.0588671339688,1579.2145473535884,1542.8,1543.0582691936293,1544.2792783575908,1543.9544764172524,2356.8,2356.8724338352977,2357.2319693566387,2357.277656241302,2355.8,2355.723466380581,2353.00929018056,2353.091259566015,2341.9,2341.314071917042,2344.811642206188,2344.474045762482,2341.2,2340.7478702128524,2339.755851586941,2339.6482755020925,2333.2,2332.7270967015797,2333.141516288276,2333.6936019150044
1060,-18.31,16.839,2000.0,167.06,1686.5,2371.2,1656.5,1655.1305451863454,1661.4345491237414,1661.5636965874296,1633.5,1634.8769383521048,1634.358649123386,1635.109074521347,1594.2,1593.5041942512628,1603.8330536435371,1604.5509266191302,1591.5,1592.1650802344543,1588.3024297936558,1588.907185533938,1575.9,1576.413339087844,1565.4907303824466,1565.5801436759114,2359.1,2359.1140466884544,2360.475440775498,2360.710238983046,2354.5,2355.144551409003,2355.2937879037986,2354.9706502968647,2348.6,2350.3251145307,2348.804955814632,2348.2509021142064,2344.2,2344.9443760543736,2342.6013549927734,2342.424363997432,2333.9,2335.638378584163,2335.939481802049,2336.7428247087623
1061,-18.723,17.292,2000.0,172.19,1708.5,2368.4,1680.3,1681.972433708762,1675.919613659105,1675.9534998370284,1651.2,1652.4061193293444,1648.1415244255222,1648.6825632578543,1622.8,1624.3073908718725,1618.5942278612142,1619.2064107966994,1596.5,1595.9427010744992,1595.1465689106503,1596.1901162966142,1576.5,1577.2540942115268,1579.0588671339688,1579.2381139933675,2365.3,2365.312275953101,2364.9155069737653,2364.407902856497,2356.8,2357.456618795615,2357.2319693566387,2356.6142403479444,2355.8,2355.713972336683,2353.00929018056,2352.603075825009,2341.9,2342.3818464657484,2344.811642206188,2344.8083101928705,2341.2,2340.023599509444,2339.755851586941,2340.4059142423675
1062,-18.97,17.872,2000.0,172.1,1711.6,2371.3,1686.5,1687.572228850053,1689.980696049643,1689.8536525931738,1656.5,1655.2980746666133,1661.4345491237414,1661.807458308886,1633.5,1632.742313274185,1634.358649123386,1634.5067313998006,1594.2,1592.17484537657,1603.8330536435371,1604.8949538789457,1591.5,1591.4811487556583,1588.3024297936558,1588.110271098332,2371.2,2371.124299870503,2368.4284126255498,2367.781570334888,2359.1,2359.951494702213,2360.475440775498,2359.866512527177,2354.5,2354.4217741085367,2355.2937879037986,2355.417031850377,2348.6,2347.010143730489,2348.804955814632,2349.269893320612,2344.2,2342.6658670080174,2342.6013549927734,2342.860778778751
1063,-19.574,19.018,2000.0,166.86,1704.9,2381.7,1708.5,1709.8294546946922,1702.011403120445,1701.7991467126935,1680.3,1679.008153566992,1675.919613659105,1676.3448539227848,1651.2,1651.6395085149593,1648.1415244255222,1647.7767475745209,1622.8,1623.17923276311,1618.5942278612142,1619.339261147751,1596.5,1597.1398580304103,1595.1465689106503,1594.9832077993617,2368.4,2367.402436283538,2370.33354576148,2370.662866970058,2365.3,2365.362712372453,2364.9155069737653,2364.3770745646552,2356.8,2354.880424468525,2357.2319693566387,2357.8423959748343,2355.8,2354.9390606279835,2353.00929018056,2353.6892077342554,2341.9,2342.780514465549,2344.811642206188,2345.044633975066
1064,-19.839,19.322,2000.0,171.64,1717.1,2378.5,1711.6,1713.2310791911234,1708.0627070111918,1707.9998221495043,1686.5,1687.0409960215463,1689.980696049643,1690.62185330067,1656.5,1656.349064744603,1661.4345491237414,1660.817696352179,1633.5,1632.3341882960033,1634.358649123386,1634.6800608041049,1594.2,1592.9406756882115,1603.8330536435371,1604.480377529508,2371.3,2371.610638538988,2373.5126646018816,2374.355657567612,2371.2,2372.743491222834,2368.4284126255498,2367.79380144779,2359.1,2359.187614767737,2360.475440775498,2361.1948809249257,2354.5,2356.115448739829,2355.2937879037986,2356.2073561661805,2348.6,2348.612248085953,2348.804955814632,2349.056001181328
1065,-20.363,19.953,2000.0,172.73,1720.4,2380.4,1704.9,1706.371144020398,1710.4285263855722,1710.5140573758283,1708.5,1707.9236163413682,1702.011403120445,1702.8307874872307,1680.3,1680.8778414857898,1675.919613659105,1675.6008246746965,1651.2,1651.9922334436908,1648.1415244255222,1648.625115011179,1622.8,1623.6234785189763,1618.5942278612142,1619.8400125939615,2381.7,2382.228788084475,2377.607707227545,2378.3270894340567,2368.4,2367.142052052605,2370.33354576148,2369.6385071968343,2365.3,2367.2836189963937,2364.9155069737653,2365.247833537446,2356.8,2356.6647669785334,2357.2319693566387,2358.351122588163,2355.8,2356.652378884109,2353.00929018056,2353.0335249264745
1066,-20.851,20.783,2000.0,167.24,1706.7,2389.5,1717.1,1716.4742314820992,1714.0207148224636,1714.1243200389465,1711.6,1712.769038576039,1708.0627070111918,1708.639766172617,1686.5,1687.4889533995463,1689.980696049643,1689.7677073546497,1656.5,1657.0927647018611,1661.4345491237414,1662.1841202280923,1633.5,1632.9951207700467,1634.358649123386,1635.0763094964182,2378.5,2378.858697233053,2379.940575436558,2380.638216432391,2371.3,2370.0421742869453,2373.5126646018816,2372.8833216215808,2371.2,2371.312682010669,2368.4284126255498,2368.21720919651,2359.1,2358.7113087219723,2360.475440775498,2361.1106980815853,2354.5,2353.723217271778,2355.2937879037986,2355.4002972091275
1067,-21.418,21.383,2000.0,170.74,1711.6,2388.8,1720.4,1717.5369490950052,1714.8938550519372,1715.1651598552803,1704.9,1704.0291938160751,1710.4285263855722,1710.3797374412125,1708.5,1707.7995436401018,1702.011403120445,1701.7594988192843,1680.3,1680.486487585764,1675.919613659105,1676.1101241888505,1651.2,1650.1517782287929,1648.1415244255222,1647.8143701824065,2380.4,2381.189180118532,2382.6653030166963,2383.328134826042,2381.7,2380.9813532346616,2377.607707227545,2377.3505507073023,2368.4,2370.631015450797,2370.33354576148,2369.731343883232,2365.3,2365.4292277956106,2364.9155069737653,2364.7855469471074,2356.8,2355.960798607781,2357.2319693566387,2357.6402652510687
1068,-21.55,21.897,2000.0,172.97,1711.9,2389.3,1706.7,1707.05494684605,1712.0163810015438,1712.3718255026715,1717.1,1716.8147210295606,1714.0207148224636,1713.9134430599925,1711.6,1712.57250325519,1708.0627070111918,1708.1457913143754,1686.5,1686.520625969005,1689.980696049643,1689.4159681703586,1656.5,1655.214082139089,1661.4345491237414,1660.7235959321165,2389.5,2389.6278426460512,2386.510419049546,2386.773720067521,2378.5,2377.1689257143503,2379.940575436558,2380.267429304541,2371.3,2371.287812913866,2373.5126646018816,2372.913934606478,2371.2,2371.530083201003,2368.4284126255498,2368.0277157395667,2359.1,2360.391531869852,2360.475440775498,2360.8546387446704
1069,-21.639,22.056,2000.0,168.3,1702.6,2394.5,1711.6,1709.995201480061,1710.4416124785507,1710.5511397453397,1720.4,1719.5456484098263,1714.8938550519372,1714.9555674180965,1704.9,1704.8146433607606,1710.4285263855722,1710.490074467713,1708.5,1707.4964022378165,1702.011403120445,1701.2309988306438,1680.3,1678.959297799002,1675.919613659105,1675.750883069066,2388.8,2388.291764287681,2388.9449242673136,2389.0310391127537,2380.4,2380.9834104248976,2382.6653030166963,2382.982982344791,2381.7,2382.001726719514,2377.607707227545,2377.0245358685843,2368.4,2368.176297898358,2370.33354576148,2370.546300231634,2365.3,2365.691724155008,2364.9155069737653,2365.19163440285
1070,-22.901,23.107,2000.0,168.11,1698.8,2399.1,1711.9,1710.0598498630643,1708.5817360176088,1708.8366261540712,1706.7,1707.864464218024,1712.0163810015438,1712.0318182994338,1717.1,1717.4799261446574,1714.0207148224636,1713.819719291186,1711.6,1711.5584767198905,1708.0627070111918,1707.4839451172722,1686.5,1686.29576423719,1689.980696049643,1690.6098721228498,2389.3,2388.6646502006533,2390.9783846346163,2391.39235686692,2389.5,2388.949760736603,2386.510419049546,2386.5859746576543,2378.5,2379.9715766069644,2379.940575436558,2379.4186584063227,2371.3,2370.4148676114464,2373.5126646018816,2374.0972038601813,2371.2,2371.2876160843334,2368.4284126255498,2368.8767013191555
1071,-23.451,23.941,2000.0,172.95,1702.1,2398.4,1702.6,1703.0708165137455,1704.3751290077785,1705.0102386731564,1711.6,1711.456139827486,1710.4416124785507,1710.3775585832664,1720.4,1721.098287626078,1714.8938550519372,1714.473776996351,1704.9,1705.1672022154855,1710.4285263855722,1709.945282597214,1708.5,1707.3451819633772,1702.011403120445,1703.0656594041195,2394.5,2393.395594693497,2394.271182966296,2394.500621092858,2388.8,2387.5813708805717,2388.9449242673136,2388.8861261213024,2380.4,2380.4925791641685,2382.6653030166963,2382.2406214766515,2381.7,2381.040475554796,2377.607707227545,2378.1222461300367,2368.4,2369.324485291631,2370.33354576148,2370.703910654316
1072,-23.603,24.189,2000.0,169.85,1695.2,2402.5,1698.8,1699.2243141687964,1701.023103945996,1701.8428898333068,1711.9,1712.3190427461511,1708.5817360176088,1708.3412716348405,1706.7,1706.1990008087826,1712.0163810015438,1711.2727636208897,1717.1,1717.1521251593747,1714.0207148224636,1713.622627118918,1711.6,1712.2091268116928,1708.0627070111918,1708.790985288485,2399.1,2399.0529205728085,2397.4776460048697,2397.0390046060847,2389.3,2388.4891158890173,2390.9783846346163,2390.8549173005977,2389.5,2389.5716071109337,2386.510419049546,2385.817239126613,2378.5,2378.732060835799,2379.940575436558,2380.2605485328395,2371.3,2370.582094207345,2373.5126646018816,2374.139614798113
1073,-23.762,25.349,2000.0,167.63,1684.7,2410.5,1702.1,1701.3041580833708,1698.6441041886546,1699.450565942393,1702.6,1702.4271538879934,1704.3751290077785,1704.1974159423175,1711.6,1712.0366992950742,1710.4416124785507,1709.5400470077457,1720.4,1719.613674319208,1714.8938550519372,1714.7656431487485,1704.9,1704.935661522508,1710.4285263855722,1710.590114738774,2398.4,2397.024008742475,2400.034997541242,2399.5178825523435,2394.5,2392.676216827017,2394.271182966296,2394.0682612936744,2388.8,2389.1168971134007,2388.9449242673136,2388.6321939583245,2380.4,2382.486945422273,2382.6653030166963,2382.455718050141,2381.7,2382.318218944086,2377.607707227545,2378.566568515785
1074,-24.699,26.377,2000.0,168.27,1675.6,2414.4,1695.2,1695.373395413719,1693.4409299765848,1693.8257463680975,1698.8,1696.700565855188,1701.023103945996,1701.1337030627328,1711.9,1712.814305391453,1708.5817360176088,1707.820780474481,1706.7,1704.611245676648,1712.0163810015438,1711.7997938294593,1717.1,1716.9393129762493,1714.0207148224636,1713.9010103459073,2402.5,2402.4725187216063,2403.898907135091,2403.750326515408,2399.1,2400.2687480649606,2397.4776460048697,2396.9995655928224,2389.3,2388.5010061415887,2390.9783846346163,2391.672191190796,2389.5,2389.782221163987,2386.510419049546,2386.0912372307985,2378.5,2380.027730201807,2379.940575436558,2380.436985470459
1075,-24.827,26.264,2000.0,172.53,1682.7,2409.7,1684.7,1683.5661549882398,1685.8547803309414,1685.6808316162485,1702.1,1701.6305892277433,1698.6441041886546,1698.690138251694,1702.6,1704.5713671102396,1704.3751290077785,1703.921137196122,1711.6,1711.3014316488202,1710.4416124785507,1709.9462580412746,1720.4,1719.993556105699,1714.8938550519372,1714.4558395244558,2410.5,2409.248849969724,2408.777658789533,2409.2305193876427,2398.4,2397.636064162364,2400.034997541242,2399.451451231338,2394.5,2394.345578615859,2394.271182966296,2395.069559267283,2388.8,2390.3127822040115,2388.9449242673136,2389.0402340392484,2380.4,2381.25080035863,2382.6653030166963,2382.576230047018
1076,-25.613,26.944,2000.0,170.42,1667.2,2414.5,1675.6,1674.8300626602042,1680.190204377701,1679.6334060698018,1695.2,1695.960288609759,1693.4409299765848,1693.386025611636,1698.8,1696.5546052005866,1701.023103945996,1701.064613293729,1711.9,1712.319213082137,1708.5817360176088,1708.3321787681675,1706.7,1706.918255538238,1712.0163810015438,1711.5435501026782,2414.4,2414.731609861671,2411.6315773452093,2412.233474018889,2402.5,2401.471230751473,2403.898907135091,2403.3542106747645,2399.1,2399.8453972413904,2397.4776460048697,2397.59044562952,2389.3,2389.6562323279654,2390.9783846346163,2391.7233877674607,2389.5,2388.1482382156487,2386.510419049546,2386.638274781387
1077,-25.396,27.61,2000.0,169.34,1664.0,2419.2,1682.7,1681.3818225597263,1676.230389582368,1675.7884480889634,1684.7,1683.5810306124952,1685.8547803309414,1685.692142934152,1702.1,1703.2380952636552,1698.6441041886546,1698.92129557688,1702.6,1702.7556338808106,1704.3751290077785,1704.5207320555792,1711.6,1711.6740567404356,1710.4416124785507,1710.3200701706733,2409.7,2410.2176603461944,2412.5881535164945,2412.543887733612,2410.5,2409.9764892168373,2408.777658789533,2408.3085674378244,2398.4,2398.9114643258044,2400.034997541242,2399.933219970656,2394.5,2393.5858599133358,2394.271182966296,2395.283114002508,2388.8,2388.0414706935608,2388.9449242673136,2389.630969128316
1078,-26.064,28.654,2000.0,169.15,1648.9,2424.2,1667.2,1668.589784437065,1669.5345452815595,1669.671314700093,1675.6,1675.763065790095,1680.190204377701,1679.7659221869744,1695.2,1693.3739421788162,1693.4409299765848,1693.6218865084384,1698.8,1699.3186502244262,1701.023103945996,1701.2513339589518,1711.9,1711.9091277020095,1708.5817360176088,1708.6671522208712,2414.5,2414.607922091884,2415.036892607388,2414.166605636849,2414.4,2413.258999456913,2411.6315773452093,2411.295036660506,2402.5,2403.184186296352,2403.898907135091,2404.0972922653127,2399.1,2398.6938245314477,2397.4776460048697,2398.2659746138734,2389.3,2389.221864011828,2390.9783846346163,2391.892885611941
1079,-27.078,29.372,2000.0,167.86,1625.9,2428.2,1664.0,1663.0033306313398,1659.9542567126773,1660.0235345580727,1682.7,1683.183215376791,1676.230389582368,1675.79782648345,1684.7,1683.5406114612028,1685.8547803309414,1685.936108479384,1702.1,1701.2649079271114,1698.6441041886546,1698.607206161817,1702.6,1702.511445223061,1704.3751290077785,1704.6139040434423,2419.2,2419.812213380482,2419.250119867943,2417.861865183694,2409.7,2409.528041845713,2412.5881535164945,2412.352977880938,2410.5,2410.773061862112,2408.777658789533,2409.169522466333,2398.4,2398.386695229972,2400.034997541242,2400.281875830781,2394.5,2394.694383118522,2394.271182966296,2394.90221474504
1080,-27.424,29.669,2000.0,172.45,1626.4,2424.9,1648.9,1650.21129150936,1646.7638612794358,1646.0626878753649,1667.2,1666.874369509674,1669.5345452815595,1669.4855570424634,1675.6,1674.8773202195412,1680.190204377701,1680.327397959364,1695.2,1696.4076395938437,1693.4409299765848,1693.2197433850977,1698.8,1697.4705323115352,1701.023103945996,1701.4094445891312,2424.2,2425.015979396935,2423.441918216291,2422.520993916395,2414.5,2413.641192046716,2415.036892607388,2415.084473744163,2414.4,2413.841555841098,2411.6315773452093,2411.858227385747,2402.5,2401.564948006468,2403.898907135091,2403.9969148208047,2399.1,2399.460068161921,2397.4776460048697,2397.3676149283247
1081,-27.509,30.973,2000.0,172.25,1616.2,2431.9,1625.9,1625.7732277997911,1633.197824969878,1631.885575422701,1664.0,1664.2520429066951,1659.9542567126773,1660.2685210373718,1682.7,1681.8969297390663,1676.230389582368,1676.3813334501715,1684.7,1684.627430780095,1685.8547803309414,1685.8382686957475,1702.1,1703.4727358550856,1698.6441041886546,1698.782757228466,2428.2,2427.1681466551213,2426.1094799273715,2426.0541050796223,2419.2,2419.7558240336125,2419.250119867943,2419.4213093874687,2409.7,2408.6945574621186,2412.5881535164945,2412.363291194388,2410.5,2410.750337797117,2408.777658789533,2409.015930285028,2398.4,2398.5720791561225,2400.034997541242,2399.57821292843
1082,-28.015,31.187,2000.0,170.93,1602.2,2433.6,1626.4,1625.6783076583215,1623.631963767678,1622.418264957342,1648.9,1650.329860608693,1646.7638612794358,1647.3453774262362,1667.2,1665.1734625989238,1669.5345452815595,1669.498549579361,1675.6,1675.3175887844925,1680.190204377701,1680.6345081721674,1695.2,1695.9688346281778,1693.4409299765848,1692.9668019166193,2424.9,2425.8470229975096,2427.856960680103,2428.023100724968,2424.2,2425.452266991647,2423.441918216291,2423.098311115229,2414.5,2413.7940664835264,2415.036892607388,2414.141945968832,2414.4,2415.156744169789,2411.6315773452093,2411.8907305508583,2402.5,2402.162470081166,2403.898907135091,2403.624270739394
1083,-29.076,31.802,2000.0,168.47,1570.2,2437.8,1616.2,1615.99668468453,1613.1696652194846,1612.6620203457514,1625.9,1624.939739212395,1633.197824969878,1633.6643464751703,1664.0,1665.6600719300943,1659.9542567126773,1659.501471105394,1682.7,1681.9118415647893,1676.230389582368,1677.002263248184,1684.7,1684.3554706697678,1685.8547803309414,1685.4383981306028,2431.9,2430.990247451494,2430.744161955575,2430.654961193482,2428.2,2429.2299143674177,2426.1094799273715,2425.2232160465646,2419.2,2418.130263534448,2419.250119867943,2417.9034802151746,2409.7,2410.449603949473,2412.5881535164945,2413.0680903605926,2410.5,2410.653941554161,2408.777658789533,2408.295594477604
1084,-29.701,32.934,2000.0,169.87,1550.3,2441.4,1602.2,1603.8909846714705,1596.175867502562,1596.485364063214,1626.4,1627.3022525662404,1623.631963767678,1623.5661663425444,1648.9,1649.790446138125,1646.7638612794358,1646.0119179601584,1667.2,1666.5483135008024,1669.5345452815595,1670.043851721453,1675.6,1673.998859311432,1680.190204377701,1680.5459460931993,2433.6,2434.063649799072,2434.176601170252,2433.7590691355526,2424.9,2423.865935536738,2427.856960680103,2427.2253776063712,2424.2,2425.3749659975565,2423.441918216291,2422.598510204077,2414.5,2415.1401621282066,2415.036892607388,2416.2648817477866,2414.4,2415.905447119856,2411.6315773452093,2410.8906673718657
1085,-29.999,33.494,2000.0,170.2,1539.8,2443.5,1570.2,1568.2210355933746,1574.1014747090735,1574.65667551693,1616.2,1617.3238839241933,1613.1696652194846,1612.4240599148334,1625.9,1627.399127393743,1633.197824969878,1632.6179106811765,1664.0,1663.4155345295094,1659.9542567126773,1659.7556706509224,1682.7,1683.0930965507505,1676.230389582368,1677.1505551516896,2437.8,2436.5376949803094,2437.620503274411,2436.7074800996616,2431.9,2433.5381015288626,2430.744161955575,2430.602502264551,2428.2,2428.514046283364,2426.1094799273715,2425.928991560756,2419.2,2419.450474516502,2419.250119867943,2420.661986414535,2409.7,2408.4932650149267,2412.5881535164945,2411.846043128762
1086,-29.776,33.858,2000.0,170.65,1543.7,2445.4,1550.3,1551.2388723931035,1555.1478493957818,1555.2793600340187,1602.2,1602.593234414831,1596.175867502562,1594.9281246272567,1626.4,1625.2868420022185,1623.631963767678,1623.4475945162494,1648.9,1648.6678575720778,1646.7638612794358,1646.3439462527958,1667.2,1668.101223869182,1669.5345452815595,1670.6214352016257,2441.4,2439.6916228633254,2440.814274183701,2439.420649611091,2433.6,2434.4867075626225,2434.176601170252,2434.1441646095154,2424.9,2424.5947014528915,2427.856960680103,2427.7121144079465,2424.2,2422.57523950574,2423.441918216291,2424.1532736087,2414.5,2412.6858338787683,2415.036892607388,2414.172189365729
1087,-30.809,34.549,2000.0,170.38,1512.5,2447.2,1539.8,1539.917800736937,1543.5382567320216,1543.678149195141,1570.2,1570.451736115937,1574.1014747090735,1572.9857643555406,1616.2,1615.951675744266,1613.1696652194846,1613.2708155080832,1625.9,1626.9974968010197,1633.197824969878,1633.0017432828413,1664.0,1664.7058527888255,1659.9542567126773,1660.875568210808,2443.5,2445.554646044494,2443.3232116715512,2442.015450494893,2437.8,2437.430421477646,2437.620503274411,2437.895835577886,2431.9,2431.6953654931235,2430.744161955575,2430.5590742171644,2428.2,2427.7620745584795,2426.1094799273715,2426.105790835432,2419.2,2419.592458099169,2419.250119867943,2418.3399539306583
1088,-31.282,35.037,2000.0,170.1,1496.5,2448.9,1543.7,1544.4565774222624,1532.8327370321977,1533.234606808858,1550.3,1549.974966413743,1555.1478493957818,1554.4223841185062,1602.2,1601.6997729863565,1596.175867502562,1596.536680942847,1626.4,1625.7151496312242,1623.631963767678,1623.1391900190367,1648.9,1649.4775750540098,1646.7638612794358,1647.155624425908,2445.4,2446.2097136337807,2445.3422011935822,2444.585586536908,2441.4,2442.1429045369096,2440.814274183701,2441.58242936952,2433.6,2433.969102579777,2434.176601170252,2434.179524363775,2424.9,2426.5214749456936,2427.856960680103,2427.858503653746,2424.2,2422.9374857274383,2423.441918216291,2422.553407740904
1089,-31.823,35.834,2000.0,170.06,1477.2,2451.6,1512.5,1513.2513325320754,1515.6358292688622,1516.0208119667109,1539.8,1539.727298303928,1543.5382567320216,1542.978263877974,1570.2,1571.2854278082905,1574.1014747090735,1574.7598556727023,1616.2,1616.4406316663003,1613.1696652194846,1612.4388477268828,1625.9,1627.040196968702,1633.197824969878,1633.3129335980675,2447.2,2446.232518421573,2447.218861346323,2447.169935123176,2443.5,2442.784122117788,2443.3232116715512,2443.9024472408546,2437.8,2437.6601167279478,2437.620503274411,2437.880481619572,2431.9,2431.488584192898,2430.744161955575,2431.065731393176,2428.2,2429.074066413731,2426.1094799273715,2425.530821759157
1090,-32.637,36.83,2000.0,169.96,1449.7,2454.2,1496.5,1497.4822924329055,1495.7490394630236,1495.7988008846526,1543.7,1543.5514886218514,1532.8327370321977,1532.7498772513802,1550.3,1552.0433027864312,1555.1478493957818,1556.164933541279,1602.2,1602.4499437229042,1596.175867502562,1595.754879096398,1626.4,1626.050524558323,1623.631963767678,1623.839731165032,2448.9,2448.033055379727,2449.247388649217,2449.599617627689,2445.4,2444.630366171001,2445.3422011935822,2445.661219831113,2441.4,2440.4532646825846,2440.814274183701,2441.276332372568,2433.6,2435.0350591462184,2434.176601170252,2434.241597848561,2424.9,2425.1838928652346,2427.856960680103,2427.7797403243385
1091,-32.295,37.297,2000.0,171.88,1459.2,2456.2,1477.2,1475.937599925207,1476.2719931043669,1475.6824215179818,1512.5,1510.6689056727676,1515.6358292688622,1516.0851687119466,1539.8,1541.036904983618,1543.5382567320216,1544.312685480076,1570.2,1570.2570939635696,1574.1014747090735,1573.892808738945,1616.2,1616.0962735846172,1613.1696652194846,1613.638869162924,2451.6,2451.5568100500523,2451.5745933602566,2451.898954088164,2447.2,2448.2159733394187,2447.218861346323,2447.489550349684,2443.5,2443.1670272361907,2443.3232116715512,2444.0577542769943,2437.8,2436.435159109611,2437.620503274411,2437.207205675133,2431.9,2431.6758734924656,2430.744161955575,2430.7928962629776
1092,-32.967,36.986,2000.0,168.71,1437.9,2455.0,1449.7,1450.7538865241625,1460.7219323687095,1459.9763237542395,1496.5,1495.8240195683736,1495.7490394630236,1496.2418217598797,1543.7,1544.4922564528506,1532.8327370321977,1533.164751343914,1550.3,1548.584256270871,1555.1478493957818,1554.8903897653895,1602.2,1600.476700830596,1596.175867502562,1596.899088436203,2454.2,2453.3998976151533,2453.818049827519,2454.132767402029,2448.9,2448.382944980523,2449.247388649217,2449.348845854924,2445.4,2445.0557484354927,2445.3422011935822,2446.1976712653554,2441.4,2441.730179997642,2440.814274183701,2440.5019048174136,2433.6,2435.271600251511,2434.176601170252,2434.034983944883
1093,-33.043,38.142,2000.0,167.28,1426.3,2462.7,1459.2,1458.6276752736617,1450.8032662017297,1450.4963943366247,1477.2,1478.1970779867795,1476.2719931043669,1476.6528621967286,1512.5,1511.9651972254492,1515.6358292688622,1516.072398581589,1539.8,1540.446960395868,1543.5382567320216,1543.145615248765,1570.2,1569.8703346862003,1574.1014747090735,1575.0563953567316,2456.2,2455.9946177536567,2455.5105352315563,2455.858109540618,2451.6,2452.7066529816007,2451.5745933602566,2451.9632643252908,2447.2,2447.069283630349,2447.218861346323,2447.9123816570195,2443.5,2443.561422227824,2443.3232116715512,2443.377055958897,2437.8,2438.077207318242,2437.620503274411,2437.348338647208
1094,-34.337,39.212,2000.0,168.97,1390.7,2459.6,1437.9,1438.431421211381,1438.3235977669945,1438.3160316139438,1449.7,1450.800292410587,1460.7219323687095,1461.0145134498423,1496.5,1496.0641118712867,1495.7490394630236,1496.115983548336,1543.7,1544.4063925601947,1532.8327370321977,1532.3616010371184,1550.3,1550.669187222337,1555.1478493957818,1556.156946069955,2455.0,2454.046535711472,2457.3728035164904,2458.017399528424,2454.2,2454.279465981142,2453.818049827519,2454.543284143011,2448.9,2450.1101632717987,2449.247388649217,2449.8766166547075,2445.4,2445.544226764636,2445.3422011935822,2445.385682687065,2441.4,2441.271259268929,2440.814274183701,2440.337329586319
1095,-34.157,39.947,2000.0,171.93,1396.4,2461.8,1426.3,1426.4555785515745,1420.4652787071454,1420.576834908843,1459.2,1459.9326005391863,1450.8032662017297,1451.0200861488652,1477.2,1478.2845302250878,1476.2719931043669,1476.2611874623549,1512.5,1513.159521780274,1515.6358292688622,1515.1225925567944,1539.8,1540.2491946804296,1543.5382567320216,1544.1967041666471,2462.7,2464.253333275791,2459.607771148126,2460.149795754929,2456.2,2457.0575424629537,2455.5105352315563,2456.132986934799,2451.6,2451.3976925593715,2451.5745933602566,2452.0380693534235,2447.2,2446.2056579165314,2447.218861346323,2446.862225278285,2443.5,2444.939640829012,2443.3232116715512,2442.960416463558
1096,-35.495,40.576,2000.0,172.34,1360.7,2453.8,1390.7,1389.2688894048067,1401.7815687859843,1401.720621783758,1437.9,1437.8718584868473,1438.3235977669945,1438.6048832680572,1449.7,1450.8315953059491,1460.7219323687095,1460.5941084566334,1496.5,1497.024342926941,1495.7490394630236,1495.3845590197957,1543.7,1543.064464440867,1532.8327370321977,1533.1937981529568,2459.6,2458.609716493627,2460.293622446409,2460.5077465262093,2455.0,2455.611630581373,2457.3728035164904,2457.983356698409,2454.2,2453.9874877258,2453.818049827519,2453.638427077673,2448.9,2449.416744608573,2449.247388649217,2448.984511312909,2445.4,2443.13435438782,2445.3422011935822,2445.491496258907
